year,cty,all_gov_exp,all_gov_rev
1988,Park,14937.8,16102.8
1988,Phillips,10602.0,10741.0
1988,Pitkin,51372.4,54435.8
1988,Prowers,31112.8,32848.0
1988,Pueblo,226252.2,231641.8
1988,Rio Blanco,35781.6,39506.6
1988,Rio Grande,18680.0,18784.8
1988,Routt,37154.4,37640.8
1988,Saguache,10093.2,9079.2
1988,San Juan,1993.0,2046.8
1988,San Miguel,15829.4,13810.8
1988,Sedgwick,7942.8,8137.6
1988,Summit,55078.6,53597.0
1988,Teller,20055.0,19275.2
1988,Washington,11084.6,11419.8
1988,Weld,209701.4,214397.8
1988,Yuma,24342.2,20344.8
1989,Adams,520400.6,520573.4
1989,Alamosa,27109.8,24247.8
1989,Arapahoe,918936.2,885961.0
1989,Archuleta,12756.0,12281.6
1989,Baca,11956.6,13144.8
1989,Bent,8974.6,9778.0
1989,Boulder,397723.8,384386.2
1989,Broomfield,0.0,0.0
1989,Chaffee,22777.6,21679.4
1989,Cheyenne,7655.4,7730.8
1989,Clear Creek,18531.4,17579.6
1989,Conejos,17355.0,17403.6
1989,Costilla,9886.2,10444.8
1989,Crowley,5464.6,5433.6
1989,Custer,3564.2,3800.0
1989,Delta,42186.6,42722.4
1989,Denver,1494806.6,1405019.8
1989,Dolores,4386.0,4246.4
1989,Douglas,155628.4,132761.2
1989,Eagle,80327.6,84181.0
1989,El Paso,660248.8,686292.0
1989,Elbert,16996.0,15226.8
1989,Fremont,44834.0,44936.2
1989,Garfield,64379.8,70616.4
1989,Gilpin,5051.6,4700.6
1989,Grand,27314.6,29471.6
1989,Gunnison,26389.8,26768.0
1989,Hinsdale,2342.2,2043.0
1989,Huerfano,20175.0,17292.4
1989,Jackson,4399.8,4328.2
1989,Jefferson,718425.0,672323.4
1989,Kiowa,5701.6,6032.8
1989,Kit Carson,17628.2,17065.4
1989,La Plata,63082.6,63544.8
1989,Lake,38471.8,36390.0
1989,Larimer,396566.8,412660.8
1989,Las Animas,25437.6,26933.0
1989,Lincoln,11208.2,11816.0
1989,Logan,44115.4,45832.8
1989,Mesa,152848.8,160518.4
1989,Mineral,1724.4,1792.6
1989,Moffat,49301.2,52308.4
1989,Montezuma,43462.0,49364.6
1989,Montrose,55196.0,56158.6
1989,Morgan,47319.2,49381.2
1989,Otero,40009.0,40387.4
1989,Ouray,4603.8,5455.6
1989,Park,16777.6,18003.6
1989,Phillips,10917.0,11122.0
1989,Pitkin,61598.8,60840.6
1989,Prowers,32019.6,33321.0
1989,Pueblo,234525.4,239407.6
1989,Rio Blanco,35839.2,41326.2
1989,Rio Grande,19771.0,19840.6
1989,Routt,40217.8,40944.6
1989,Saguache,11691.4,9362.4
1989,San Juan,1902.0,1982.6
1989,San Miguel,18011.8,16348.6
1989,Sedgwick,8068.6,8352.2
1989,Summit,55636.2,56897.0
1989,Teller,23627.0,20849.4
1989,Washington,11737.2,11966.6
1989,Weld,222239.8,230109.6
1989,Yuma,23501.4,20940.6
1990,Adams,540480.4,541308.6
1990,Alamosa,29999.2,25754.2
1990,Arapahoe,949075.8,914872.0
1990,Archuleta,14193.0,14030.4
1990,Baca,12656.4,13460.2
1990,Bent,9170.4,10302.0
1990,Boulder,425453.2,407057.8
1990,Broomfield,0.0,0.0
1990,Chaffee,23065.4,22256.6
1990,Cheyenne,8501.6,8254.2
1990,Clear Creek,19872.6,18146.4
1990,Conejos,18262.0,18176.4
1990,Costilla,10978.8,11351.2
1990,Crowley,6109.4,6238.4
1990,Custer,3637.8,3876.0
1990,Delta,43772.4,44704.6
1990,Denver,1635700.4,1483697.2
1990,Dolores,4360.0,4232.6
1990,Douglas,166217.6,145674.8
1990,Eagle,92960.4,95953.0
1990,El Paso,710589.2,720662.0
1990,Elbert,17391.0,16615.2
1990,Fremont,48473.0,47765.8
1990,Garfield,68852.2,74730.6
1990,Gilpin,5366.4,5095.4
1990,Grand,27963.4,30979.4
1990,Gunnison,27153.2,27723.0
1990,Hinsdale,2168.8,1984.0
1990,Huerfano,23022.0,18696.6
1990,Jackson,4739.2,4621.8
1990,Jefferson,736451.0,705283.6
1990,Kiowa,5755.4,5996.2
1990,Kit Carson,18575.8,17962.6
1990,La Plata,66811.4,66594.2
1990,Lake,44541.2,40897.0
1990,Larimer,424084.2,447421.2
1990,Las Animas,26451.4,27672.0
1990,Lincoln,12070.8,12382.0
1990,Logan,44125.6,45854.2
1990,Mesa,163659.2,171767.6
1990,Mineral,1587.6,1694.4
1990,Moffat,50840.8,54022.6
1990,Montezuma,46004.0,51473.4
1990,Montrose,59021.0,60325.4
1990,Morgan,50770.8,52908.8
1990,Otero,41324.0,42027.6
1990,Ouray,4757.2,5828.4
1990,Park,18617.4,19904.4
1990,Phillips,11232.0,11503.0
1990,Pitkin,71825.2,67245.4
1990,Prowers,32926.4,33794.0
1990,Pueblo,242798.6,247173.4
1990,Rio Blanco,35896.8,43145.8
1990,Rio Grande,20862.0,20896.4
1990,Routt,43281.2,44248.4
1990,Saguache,13289.6,9645.6
1990,San Juan,1811.0,1918.4
1990,San Miguel,20194.2,18886.4
1990,Sedgwick,8194.4,8566.8
1990,Summit,56193.8,60197.0
1990,Teller,27199.0,22423.6
1990,Washington,12389.8,12513.4
1990,Weld,234778.2,245821.4
1990,Yuma,22660.6,21536.4
1991,Adams,560560.2,562043.8
1991,Alamosa,32888.6,27260.6
1991,Arapahoe,979215.4,943783.0
1991,Archuleta,15630.0,15779.2
1991,Baca,13356.2,13775.6
1991,Bent,9366.2,10826.0
1991,Boulder,453182.6,429729.4
1991,Broomfield,0.0,0.0
1991,Chaffee,23353.2,22833.8
1991,Cheyenne,9347.8,8777.6
1991,Clear Creek,21213.8,18713.2
1991,Conejos,19169.0,18949.2
1991,Costilla,12071.4,12257.6
1991,Crowley,6754.2,7043.2
1991,Custer,3711.4,3952.0
1991,Delta,45358.2,46686.8
1991,Denver,1776594.2,1562374.6
1991,Dolores,4334.0,4218.8
1991,Douglas,176806.8,158588.4
1991,Eagle,105593.2,107725.0
1991,El Paso,760929.6,755032.0
1991,Elbert,17786.0,18003.6
1991,Fremont,52112.0,50595.4
1991,Garfield,73324.6,78844.8
1991,Gilpin,5681.2,5490.2
1991,Grand,28612.2,32487.2
1991,Gunnison,27916.6,28678.0
1991,Hinsdale,1995.4,1925.0
1991,Huerfano,25869.0,20100.8
1991,Jackson,5078.6,4915.4
1991,Jefferson,754477.0,738243.8
1991,Kiowa,5809.2,5959.6
1991,Kit Carson,19523.4,18859.8
1991,La Plata,70540.2,69643.6
1991,Lake,50610.6,45404.0
1991,Larimer,451601.6,482181.6
1991,Las Animas,27465.2,28411.0
1991,Lincoln,12933.4,12948.0
1991,Logan,44135.8,45875.6
1991,Mesa,174469.6,183016.8
1991,Mineral,1450.8,1596.2
1991,Moffat,52380.4,55736.8
1991,Montezuma,48546.0,53582.2
1991,Montrose,62846.0,64492.2
1991,Morgan,54222.4,56436.4
1991,Otero,42639.0,43667.8
1991,Ouray,4910.6,6201.2
1991,Park,20457.2,21805.2
1991,Phillips,11547.0,11884.0
1991,Pitkin,82051.6,73650.2
1991,Prowers,33833.2,34267.0
1991,Pueblo,251071.8,254939.2
1991,Rio Blanco,35954.4,44965.4
1991,Rio Grande,21953.0,21952.2
1991,Routt,46344.6,47552.2
1991,Saguache,14887.8,9928.8
1991,San Juan,1720.0,1854.2
1991,San Miguel,22376.6,21424.2
1991,Sedgwick,8320.2,8781.4
1991,Summit,56751.4,63497.0
1991,Teller,30771.0,23997.8
1991,Washington,13042.4,13060.2
1991,Weld,247316.6,261533.2
1991,Yuma,21819.8,22132.2
1992,Adams,580640.0,582779.0
1992,Alamosa,35778.0,28767.0
1992,Arapahoe,1009355.0,972694.0
1992,Archuleta,17067.0,17528.0
1992,Baca,14056.0,14091.0
1992,Bent,9562.0,11350.0
1992,Boulder,480912.0,452401.0
1992,Broomfield,0.0,0.0
1992,Chaffee,23641.0,23411.0
1992,Cheyenne,10194.0,9301.0
1992,Clear Creek,22555.0,19280.0
1992,Conejos,20076.0,19722.0
1992,Costilla,13164.0,13164.0
1992,Crowley,7399.0,7848.0
1992,Custer,3785.0,4028.0
1992,Delta,46944.0,48669.0
1992,Denver,1917488.0,1641052.0
1992,Dolores,4308.0,4205.0
1992,Douglas,187396.0,171502.0
1992,Eagle,118226.0,119497.0
1992,El Paso,811270.0,789402.0
1992,Elbert,18181.0,19392.0
1992,Fremont,55751.0,53425.0
1992,Garfield,77797.0,82959.0
1992,Gilpin,5996.0,5885.0
1992,Grand,29261.0,33995.0
1992,Gunnison,28680.0,29633.0
1992,Hinsdale,1822.0,1866.0
1992,Huerfano,28716.0,21505.0
1992,Jackson,5418.0,5209.0
1992,Jefferson,772503.0,771204.0
1992,Kiowa,5863.0,5923.0
1992,Kit Carson,20471.0,19757.0
1992,La Plata,74269.0,72693.0
1992,Lake,56680.0,49911.0
1992,Larimer,479119.0,516942.0
1992,Las Animas,28479.0,29150.0
1992,Lincoln,13796.0,13514.0
1992,Logan,44146.0,45897.0
1992,Mesa,185280.0,194266.0
1992,Mineral,1314.0,1498.0
1992,Moffat,53920.0,57451.0
1992,Montezuma,51088.0,55691.0
1992,Montrose,66671.0,68659.0
1992,Morgan,57674.0,59964.0
1992,Otero,43954.0,45308.0
1992,Ouray,5064.0,6574.0
1992,Park,22297.0,23706.0
1992,Phillips,11862.0,12265.0
1992,Pitkin,92278.0,80055.0
1992,Prowers,34740.0,34740.0
1992,Pueblo,259345.0,262705.0
1992,Rio Blanco,36012.0,46785.0
1992,Rio Grande,23044.0,23008.0
1992,Routt,49408.0,50856.0
1992,Saguache,16486.0,10212.0
1992,San Juan,1629.0,1790.0
1992,San Miguel,24559.0,23962.0
1992,Sedgwick,8446.0,8996.0
1992,Summit,57309.0,66797.0
1992,Teller,34343.0,25572.0
1992,Washington,13695.0,13607.0
1992,Weld,259855.0,277245.0
1992,Yuma,20979.0,22728.0
1993,Adams,606365.8,621025.2
1993,Alamosa,38229.2,31084.2
1993,Arapahoe,1086209.6,1026554.4
1993,Archuleta,18732.2,19983.6
1993,Baca,15660.4,15041.8
1993,Bent,11968.8,13573.4
1993,Boulder,520132.6,492750.0
1993,Broomfield,0.0,0.0
1993,Chaffee,26975.0,27285.6
1993,Cheyenne,10796.8,10248.2
1993,Clear Creek,22655.8,20018.4
1993,Conejos,20421.0,20359.6
1993,Costilla,13503.6,13332.2
1993,Crowley,7519.2,7855.0
1993,Custer,4353.4,4525.6
1993,Delta,51767.8,53244.8
1993,Denver,1967692.2,1805018.2
1993,Dolores,4592.6,4556.6
1993,Douglas,223553.8,207578.4
1993,Eagle,124809.6,125515.0
1993,El Paso,875828.6,867281.4
1993,Elbert,20776.2,22008.0
1993,Fremont,57878.2,56434.4
1993,Garfield,84669.2,87308.8
1993,Gilpin,10087.8,11238.8
1993,Grand,31870.2,36337.2
1993,Gunnison,35052.4,32145.8
1993,Hinsdale,2060.6,2180.8
1993,Huerfano,27301.2,21825.0
1993,Jackson,5429.6,5251.8
1993,Jefferson,821809.4,817383.8
1993,Kiowa,7155.6,7295.2
1993,Kit Carson,21803.8,20887.4
1993,La Plata,79864.0,78439.6
1993,Lake,57535.0,50105.8
1993,Larimer,498377.6,555174.8
1993,Las Animas,30865.0,30965.2
1993,Lincoln,14992.8,15311.8
1993,Logan,48115.2,48655.8
1993,Mesa,194788.4,204764.6
1993,Mineral,1936.0,2118.2
1993,Moffat,56117.8,59305.8
1993,Montezuma,54559.0,59070.6
1993,Montrose,74154.0,76406.4
1993,Morgan,61077.6,61831.2
1993,Otero,47793.2,47524.4
1993,Ouray,6385.0,7593.8
1993,Park,24616.6,24797.4
1993,Phillips,12335.6,12630.8
1993,Pitkin,92521.8,86635.6
1993,Prowers,34943.0,35100.2
1993,Pueblo,266446.2,270496.2
1993,Rio Blanco,36617.0,45358.4
1993,Rio Grande,25361.0,25509.4
1993,Routt,51321.6,53149.2
1993,Saguache,16789.4,12369.0
1993,San Juan,2095.4,2207.8
1993,San Miguel,27390.6,26476.4
1993,Sedgwick,9373.2,9451.2
1993,Summit,67473.2,74843.2
1993,Teller,36866.8,30529.6
1993,Washington,14136.0,14084.8
1993,Weld,284303.6,297858.4
1993,Yuma,23071.2,24148.8
1994,Adams,632091.6,659271.4
1994,Alamosa,40680.4,33401.4
1994,Arapahoe,1163064.2,1080414.8
1994,Archuleta,20397.4,22439.2
1994,Baca,17264.8,15992.6
1994,Bent,14375.6,15796.8
1994,Boulder,559353.2,533099.0
1994,Broomfield,0.0,0.0
1994,Chaffee,30309.0,31160.2
1994,Cheyenne,11399.6,11195.4
1994,Clear Creek,22756.6,20756.8
1994,Conejos,20766.0,20997.2
1994,Costilla,13843.2,13500.4
1994,Crowley,7639.4,7862.0
1994,Custer,4921.8,5023.2
1994,Delta,56591.6,57820.6
1994,Denver,2017896.4,1968984.4
1994,Dolores,4877.2,4908.2
1994,Douglas,259711.6,243654.8
1994,Eagle,131393.2,131533.0
1994,El Paso,940387.2,945160.8
1994,Elbert,23371.4,24624.0
1994,Fremont,60005.4,59443.8
1994,Garfield,91541.4,91658.6
1994,Gilpin,14179.6,16592.6
1994,Grand,34479.4,38679.4
1994,Gunnison,41424.8,34658.6
1994,Hinsdale,2299.2,2495.6
1994,Huerfano,25886.4,22145.0
1994,Jackson,5441.2,5294.6
1994,Jefferson,871115.8,863563.6
1994,Kiowa,8448.2,8667.4
1994,Kit Carson,23136.6,22017.8
1994,La Plata,85459.0,84186.2
1994,Lake,58390.0,50300.6
1994,Larimer,517636.2,593407.6
1994,Las Animas,33251.0,32780.4
1994,Lincoln,16189.6,17109.6
1994,Logan,52084.4,51414.6
1994,Mesa,204296.8,215263.2
1994,Mineral,2558.0,2738.4
1994,Moffat,58315.6,61160.6
1994,Montezuma,58030.0,62450.2
1994,Montrose,81637.0,84153.8
1994,Morgan,64481.2,63698.4
1994,Otero,51632.4,49740.8
1994,Ouray,7706.0,8613.6
1994,Park,26936.2,25888.8
1994,Phillips,12809.2,12996.6
1994,Pitkin,92765.6,93216.2
1994,Prowers,35146.0,35460.4
1994,Pueblo,273547.4,278287.4
1994,Rio Blanco,37222.0,43931.8
1994,Rio Grande,27678.0,28010.8
1994,Routt,53235.2,55442.4
1994,Saguache,17092.8,14526.0
1994,San Juan,2561.8,2625.6
1994,San Miguel,30222.2,28990.8
1994,Sedgwick,10300.4,9906.4
1994,Summit,77637.4,82889.4
1994,Teller,39390.6,35487.2
1994,Washington,14577.0,14562.6
1994,Weld,308752.2,318471.8
1994,Yuma,25163.4,25569.6
1995,Adams,657817.4,697517.6
1995,Alamosa,43131.6,35718.6
1995,Arapahoe,1239918.8,1134275.2
1995,Archuleta,22062.6,24894.8
1995,Baca,18869.2,16943.4
1995,Bent,16782.4,18020.2
1995,Boulder,598573.8,573448.0
1995,Broomfield,0.0,0.0
1995,Chaffee,33643.0,35034.8
1995,Cheyenne,12002.4,12142.6
1995,Clear Creek,22857.4,21495.2
1995,Conejos,21111.0,21634.8
1995,Costilla,14182.8,13668.6
1995,Crowley,7759.6,7869.0
1995,Custer,5490.2,5520.8
1995,Delta,61415.4,62396.4
1995,Denver,2068100.6,2132950.6
1995,Dolores,5161.8,5259.8
1995,Douglas,295869.4,279731.2
1995,Eagle,137976.8,137551.0
1995,El Paso,1004945.8,1023040.2
1995,Elbert,25966.6,27240.0
1995,Fremont,62132.6,62453.2
1995,Garfield,98413.6,96008.4
1995,Gilpin,18271.4,21946.4
1995,Grand,37088.6,41021.6
1995,Gunnison,47797.2,37171.4
1995,Hinsdale,2537.8,2810.4
1995,Huerfano,24471.6,22465.0
1995,Jackson,5452.8,5337.4
1995,Jefferson,920422.2,909743.4
1995,Kiowa,9740.8,10039.6
1995,Kit Carson,24469.4,23148.2
1995,La Plata,91054.0,89932.8
1995,Lake,59245.0,50495.4
1995,Larimer,536894.8,631640.4
1995,Las Animas,35637.0,34595.6
1995,Lincoln,17386.4,18907.4
1995,Logan,56053.6,54173.4
1995,Mesa,213805.2,225761.8
1995,Mineral,3180.0,3358.6000000000004
1995,Moffat,60513.4,63015.4
1995,Montezuma,61501.0,65829.8
1995,Montrose,89120.0,91901.2
1995,Morgan,67884.8,65565.6
1995,Otero,55471.6,51957.2
1995,Ouray,9027.0,9633.4
1995,Park,29255.8,26980.2
1995,Phillips,13282.8,13362.4
1995,Pitkin,93009.4,99796.8
1995,Prowers,35349.0,35820.6
1995,Pueblo,280648.6,286078.6
1995,Rio Blanco,37827.0,42505.2
1995,Rio Grande,29995.0,30512.2
1995,Routt,55148.8,57735.6
1995,Saguache,17396.2,16683.0
1995,San Juan,3028.2,3043.4
1995,San Miguel,33053.8,31505.2
1995,Sedgwick,11227.6,10361.6
1995,Summit,87801.6,90935.6
1995,Teller,41914.4,40444.8
1995,Washington,15018.0,15040.4
1995,Weld,333200.8,339085.2
1995,Yuma,27255.6,26990.4
1996,Adams,683543.2,735763.8
1996,Alamosa,45582.8,38035.8
1996,Arapahoe,1316773.4,1188135.6
1996,Archuleta,23727.8,27350.4
1996,Baca,20473.6,17894.2
1996,Bent,19189.2,20243.6
1996,Boulder,637794.4,613797.0
1996,Broomfield,0.0,0.0
1996,Chaffee,36977.0,38909.4
1996,Cheyenne,12605.2,13089.8
1996,Clear Creek,22958.2,22233.6
1996,Conejos,21456.0,22272.4
1996,Costilla,14522.4,13836.8
1996,Crowley,7879.8,7876.0
1996,Custer,6058.6,6018.4
1996,Delta,66239.2,66972.2
1996,Denver,2118304.8,2296916.8
1996,Dolores,5446.4,5611.4
1996,Douglas,332027.2,315807.6
1996,Eagle,144560.4,143569.0
1996,El Paso,1069504.4,1100919.6
1996,Elbert,28561.8,29856.0
1996,Fremont,64259.8,65462.6
1996,Garfield,105285.8,100358.2
1996,Gilpin,22363.2,27300.2
1996,Grand,39697.8,43363.8
1996,Gunnison,54169.6,39684.2
1996,Hinsdale,2776.4,3125.2
1996,Huerfano,23056.8,22785.0
1996,Jackson,5464.4,5380.2
1996,Jefferson,969728.6,955923.2
1996,Kiowa,11033.4,11411.8
1996,Kit Carson,25802.2,24278.6
1996,La Plata,96649.0,95679.4
1996,Lake,60100.0,50690.2
1996,Larimer,556153.4,669873.2
1996,Las Animas,38023.0,36410.8
1996,Lincoln,18583.2,20705.2
1996,Logan,60022.8,56932.2
1996,Mesa,223313.6,236260.4
1996,Mineral,3802.0,3978.8
1996,Moffat,62711.2,64870.2
1996,Montezuma,64972.0,69209.4
1996,Montrose,96603.0,99648.6
1996,Morgan,71288.4,67432.8
1996,Otero,59310.8,54173.6
1996,Ouray,10348.0,10653.2
1996,Park,31575.4,28071.6
1996,Phillips,13756.4,13728.2
1996,Pitkin,93253.2,106377.4
1996,Prowers,35552.0,36180.8
1996,Pueblo,287749.8,293869.8
1996,Rio Blanco,38432.0,41078.6
1996,Rio Grande,32312.0,33013.6
1996,Routt,57062.4,60028.8
1996,Saguache,17699.6,18840.0
1996,San Juan,3494.6,3461.2
1996,San Miguel,35885.4,34019.6
1996,Sedgwick,12154.8,10816.8
1996,Summit,97965.8,98981.8
1996,Teller,44438.2,45402.4
1996,Washington,15459.0,15518.2
1996,Weld,357649.4,359698.6
1996,Yuma,29347.8,28411.2
1997,Adams,709269.0,774010.0
1997,Alamosa,48034.0,40353.0
1997,Arapahoe,1393628.0,1241996.0
1997,Archuleta,25393.0,29806.0
1997,Baca,22078.0,18845.0
1997,Bent,21596.0,22467.0
1997,Boulder,677015.0,654146.0
1997,Broomfield,0.0,0.0
1997,Chaffee,40311.0,42784.0
1997,Cheyenne,13208.0,14037.0
1997,Clear Creek,23059.0,22972.0
1997,Conejos,21801.0,22910.0
1997,Costilla,14862.0,14005.0
1997,Crowley,8000.0,7883.0
1997,Custer,6627.0,6516.0
1997,Delta,71063.0,71548.0
1997,Denver,2168509.0,2460883.0
1997,Dolores,5731.0,5963.0
1997,Douglas,368185.0,351884.0
1997,Eagle,151144.0,149587.0
1997,El Paso,1134063.0,1178799.0
1997,Elbert,31157.0,32472.0
1997,Fremont,66387.0,68472.0
1997,Garfield,112158.0,104708.0
1997,Gilpin,26455.0,32654.0
1997,Grand,42307.0,45706.0
1997,Gunnison,60542.0,42197.0
1997,Hinsdale,3015.0,3440.0
1997,Huerfano,21642.0,23105.0
1997,Jackson,5476.0,5423.0
1997,Jefferson,1019035.0,1002103.0
1997,Kiowa,12326.0,12784.0
1997,Kit Carson,27135.0,25409.0
1997,La Plata,102244.0,101426.0
1997,Lake,60955.0,50885.0
1997,Larimer,575412.0,708106.0
1997,Las Animas,40409.0,38226.0
1997,Lincoln,19780.0,22503.0
1997,Logan,63992.0,59691.0
1997,Mesa,232822.0,246759.0
1997,Mineral,4424.0,4599.0
1997,Moffat,64909.0,66725.0
1997,Montezuma,68443.0,72589.0
1997,Montrose,104086.0,107396.0
1997,Morgan,74692.0,69300.0
1997,Otero,63150.0,56390.0
1997,Ouray,11669.0,11673.0
1997,Park,33895.0,29163.0
1997,Phillips,14230.0,14094.0
1997,Pitkin,93497.0,112958.0
1997,Prowers,35755.0,36541.0
1997,Pueblo,294851.0,301661.0
1997,Rio Blanco,39037.0,39652.0
1997,Rio Grande,34629.0,35515.0
1997,Routt,58976.0,62322.0
1997,Saguache,18003.0,20997.0
1997,San Juan,3961.0,3879.0
1997,San Miguel,38717.0,36534.0
1997,Sedgwick,13082.0,11272.0
1997,Summit,108130.0,107028.0
1997,Teller,46962.0,50360.0
1997,Washington,15900.0,15996.0
1997,Weld,382098.0,380312.0
1997,Yuma,31440.0,29832.0
1998,Adams,818230.6,861324.0
1998,Alamosa,47988.2,41879.6
1998,Arapahoe,1499411.2,1346904.6
1998,Archuleta,26320.6,33091.2
1998,Baca,22408.6,20256.4
1998,Bent,23647.4,24458.2
1998,Boulder,744854.2,706413.8
1998,Broomfield,130159.8,20856.2
1998,Chaffee,43188.6,45472.8
1998,Cheyenne,14266.0,14773.6
1998,Clear Creek,27323.2,25029.8
1998,Conejos,22621.0,23962.6
1998,Costilla,13760.0,13009.6
1998,Crowley,8030.2,8004.6
1998,Custer,7775.2,7141.2
1998,Delta,75353.8,75232.2
1998,Denver,2371948.4,2664614.0
1998,Dolores,6540.8,6272.4
1998,Douglas,432244.2,416344.0
1998,Eagle,164042.2,164520.2
1998,El Paso,1250032.2,1272804.0
1998,Elbert,33676.4,35654.4
1998,Fremont,70302.8,71380.0
1998,Garfield,126788.0,115227.6
1998,Gilpin,27288.6,35800.4
1998,Grand,48028.6,51958.6
1998,Gunnison,60143.2,45483.4
1998,Hinsdale,2997.6,3367.6
1998,Huerfano,22174.6,23284.8
1998,Jackson,5766.8,5710.0
1998,Jefferson,1116996.8,1080231.2
1998,Kiowa,12495.2,13142.4
1998,Kit Carson,28343.6,27271.2
1998,La Plata,107642.0,107301.4
1998,Lake,63917.8,57604.2
1998,Larimer,611832.0,734149.4
1998,Las Animas,43190.2,39783.8
1998,Lincoln,20665.0,23196.6
1998,Logan,64525.0,62328.4
1998,Mesa,251521.4,262197.6
1998,Mineral,4330.6,4569.4
1998,Moffat,67286.4,70255.8
1998,Montezuma,68118.4,72243.6
1998,Montrose,110014.4,113408.0
1998,Morgan,74967.8,71812.8
1998,Otero,63238.8,58093.6
1998,Ouray,11882.2,11957.2
1998,Park,34798.2,31454.4
1998,Phillips,15724.8,15942.8
1998,Pitkin,109447.0,126958.8
1998,Prowers,40069.6,41832.6
1998,Pueblo,308027.2,317135.2
1998,Rio Blanco,40660.8,41392.0
1998,Rio Grande,35496.0,36269.8
1998,Routt,66279.2,67901.8
1998,Saguache,17836.4,20504.8
1998,San Juan,3903.2,3835.2
1998,San Miguel,41947.8,40028.6
1998,Sedgwick,13552.4,11957.0
1998,Summit,111937.4,113588.2
1998,Teller,50579.0,54485.4
1998,Washington,16517.4,16560.6
1998,Weld,418320.6,414471.2
1998,Yuma,34184.4,34057.0
1999,Adams,927192.2,948638.0
1999,Alamosa,47942.4,43406.2
1999,Arapahoe,1605194.4,1451813.2
1999,Archuleta,27248.2,36376.4
1999,Baca,22739.2,21667.8
1999,Bent,25698.8,26449.4
1999,Boulder,812693.4,758681.6
1999,Broomfield,260319.6,41712.4
1999,Chaffee,46066.2,48161.6
1999,Cheyenne,15324.0,15510.2
1999,Clear Creek,31587.4,27087.6
1999,Conejos,23441.0,25015.2
1999,Costilla,12658.0,12014.2
1999,Crowley,8060.4,8126.2
1999,Custer,8923.4,7766.4
1999,Delta,79644.6,78916.4
1999,Denver,2575387.8,2868345.0
1999,Dolores,7350.6,6581.8
1999,Douglas,496303.4,480804.0
1999,Eagle,176940.4,179453.4
1999,El Paso,1366001.4,1366809.0
1999,Elbert,36195.8,38836.8
1999,Fremont,74218.6,74288.0
1999,Garfield,141418.0,125747.2
1999,Gilpin,28122.2,38946.8
1999,Grand,53750.2,58211.2
1999,Gunnison,59744.4,48769.8
1999,Hinsdale,2980.2,3295.2
1999,Huerfano,22707.2,23464.6
1999,Jackson,6057.6,5997.0
1999,Jefferson,1214958.6,1158359.4
1999,Kiowa,12664.4,13500.8
1999,Kit Carson,29552.2,29133.4
1999,La Plata,113040.0,113176.8
1999,Lake,66880.6,64323.4
1999,Larimer,648252.0,760192.8
1999,Las Animas,45971.4,41341.6
1999,Lincoln,21550.0,23890.2
1999,Logan,65058.0,64965.8
1999,Mesa,270220.8,277636.2
1999,Mineral,4237.2,4539.8
1999,Moffat,69663.8,73786.6
1999,Montezuma,67793.8,71898.2
1999,Montrose,115942.8,119420.0
1999,Morgan,75243.6,74325.6
1999,Otero,63327.6,59797.2
1999,Ouray,12095.4,12241.4
1999,Park,35701.4,33745.8
1999,Phillips,17219.6,17791.6
1999,Pitkin,125397.0,140959.6
1999,Prowers,44384.2,47124.2
1999,Pueblo,321203.4,332609.4
1999,Rio Blanco,42284.6,43132.0
1999,Rio Grande,36363.0,37024.6
1999,Routt,73582.4,73481.6
1999,Saguache,17669.8,20012.6
1999,San Juan,3845.4,3791.4
1999,San Miguel,45178.6,43523.2
1999,Sedgwick,14022.8,12642.0
1999,Summit,115744.8,120148.4
1999,Teller,54196.0,58610.8
1999,Washington,17134.8,17125.2
1999,Weld,454543.2,448630.4
1999,Yuma,36928.8,38282.0
