FNAME,AUDIT_YEAR,dist_clust,pcap,pcrev,vac_rate,intensity_stock,prop_ratio,pcintgov,pop_growth,gsp,EXP_TOTAL,cty_exp_prop,SL_EXP_TOTAL,SL_pop_growth,SL_vac_rate,exp_intensity,dist_clust_bf,dist_clust_pca,pcap_q,dc_diff,dc_diff_bf,dc_diff_pca
Broomfield,2005,0.35032099396231686,32362.53961315704,2398.772904373977,4.05,0.0,0.5827733586474009,291.295197439243,0.025115382891965687,217329,104853924.07066052,0.13335830683094585,70573962.97235024,0.009915284747523437,25.444999999999997,0.0,0.3757596632769142,0.2714963370672764,5,-0.004515883879818605,-0.003918963824247834,-0.006002669518803627
Broomfield,2006,0.34580511008249826,33127.45943898487,2424.833548526416,2.56,0.0,0.616976696198833,278.5248617528492,0.03859687465850725,223154,107821805.29017858,0.13739321655561312,74493300.68452382,0.011158692266094707,25.953333333333333,0.0,0.37184069945266635,0.26549366754847276,5,-0.005638416179755856,-0.0014196010151342198,0.00015073963519418587
Broomfield,2007,0.3401666939027424,32368.069136354326,2232.5018760538446,2.69,0.06062005675758935,0.6403921941297961,306.4277977959369,0.12983733507291514,228087,110430608.6903039,0.1405619602102295,77652954.2293777,0.008872720014588553,26.3,6694309.766581363,0.3704210984375321,0.26564440718366694,5,-0.001457248935756883,0.010706345224514524,-0.0018426801503809709
Broomfield,2008,0.3387094449669855,32531.516899043727,1987.7377776870624,3.55,0.04193642444797484,0.659018314376962,223.1036007150891,0.020580730476243758,230987,102234901.33070137,0.1313977088163934,77609381.9263818,0.008660389149549367,26.653333333333336,4287366.21560112,0.38112744366204665,0.26380172703328597,5,-0.004793178482966176,-0.016836700083718403,0.003581048284849231
Broomfield,2009,0.33391626648401934,31320.169706951183,1828.8180662716386,4.96,0.023155033529822053,0.6431482886397503,210.59642684520503,0.0194357252354187,225984,119345002.0,0.14868833209306995,78155951.0,0.0128860668167828,26.313333333333333,2763437.52292668,0.36429074357832825,0.2673827753181352,5,,,
Chaffee,1993,0.2454416938125224,4118.459666451936,727.6851694030565,23.5,0.0,0.8871721475840701,328.1934432149244,0.04534231200897865,103457,9865126.650519032,0.24636656163114,12378717.809688583,0.03389782255801728,27.320000000000004,0.0,0.22075428915732903,0.23568646658041,2,-0.0007873670334454519,-0.0014118326763708222,0.0028181167132202145
Chaffee,1994,0.24465432677907695,3992.454692898949,715.0685869528911,21.0,0.0,0.9074972924940876,302.9499998144293,0.015031135924414853,110529,9598246.842105264,0.21879692500577386,12844392.868421055,0.050334616237888465,25.0,0.0,0.2193424564809582,0.23850458329363022,2,-0.03555031787202756,-0.007288705240612647,-0.02015230043198063
Chaffee,1995,0.2091040089070494,4231.680086609378,766.8768730689908,19.1,0.156185178027413,0.9313210131858121,326.2147763132728,0.04216909949933001,116821,10883120.561023625,0.2298351217192284,12600649.366141735,0.03580437170700055,23.5,1699782.1223172736,0.21205375124034556,0.2183522828616496,2,0.03933506800420927,0.004732638907070236,0.010211160432579247
Chaffee,1996,0.24843907691125866,4625.09002815426,704.7707773337244,18.5,0.1685858855406478,0.922094723273198,268.60593539205325,0.03342580688815211,123144,9775019.28298279,0.1933666603564378,13458431.32887189,0.026497027040251364,22.96,1647930.281998562,0.2167863901474158,0.22856344329422884,2,-0.004783033443561069,0.022123911157423487,0.016255122728607158
Chaffee,1997,0.2436560434676976,4719.903283278188,770.0700839432639,19.0,0.5700281641993994,0.8168937363196324,282.5692490300973,0.02900543442676629,157345,11569066.186915888,0.21474470988067773,13680916.915887851,0.029431666195347365,22.68,6594693.560029009,0.23891030130483928,0.244818566022836,2,0.0435628883520463,0.01952731196618898,0.014905214153678542
Chaffee,1998,0.2872189318197439,5199.722956806448,738.1399222641212,20.2,0.5535407101290134,0.8354244428267437,265.4642221429052,0.010562484092644377,166949,9887932.831288343,0.17397894351750232,15285578.985276077,0.011564398193337924,23.460000000000004,5473373.361139336,0.25843761327102827,0.25972378017651454,3,-0.024011586152018094,-0.0065695193437916855,-0.00530438158823332
Chaffee,1999,0.2632073456677258,5244.693215880589,797.6201537689769,19.8,0.6325390138779323,0.8208198458878424,252.00418504711482,0.02927842840952022,179848,11841903.817527013,0.19965805731751265,15005540.884753903,0.013494962807652632,24.28,7490466.163175859,0.2518680939272366,0.2544193985882812,3,-0.004570455391556039,-0.013503846835700495,-0.01362173881009407
Chaffee,2000,0.25863689027616976,5773.426917867258,821.9895358830098,21.61,0.6112372783201326,0.8499808181693405,266.04643315154453,-0.006423196916865437,195300,12919288.911149826,0.2119077186487359,15224612.837979097,0.024421989885493427,24.494,7896750.991882689,0.23836424709153609,0.24079765977818715,3,0.01865790331368372,0.01862155154263173,0.015704048614246374
Chaffee,2001,0.2772947935898535,6005.023604890449,858.7132928728192,22.55,0.7655825832708174,0.8105774411810514,292.56751585125346,0.017239256249230284,201831,13307004.689440995,0.21201297147510487,16577050.043478262,0.04259923457515371,23.484,10187611.025739118,0.2569857986341678,0.2565017083924335,3,0.026419122643563886,-0.013479356134685788,-0.013035228223112288
Chaffee,2002,0.30371391623341737,5589.444045051522,825.5810211280409,22.58,0.7332782874086531,0.8513378346941332,238.73068111567693,0.010289311221401752,204515,12653174.958310172,0.19400994533720908,17432344.175653137,0.014725704251711491,22.982,9278298.463711739,0.24350644249948203,0.24346648016932124,3,-0.09994159282258794,-0.06321692192217573,-0.08278165597462211
Chaffee,2003,0.20377232341082943,6337.551483316421,961.2376477347341,23.53,0.7723741232422023,0.7596082176306294,370.1913200491021,0.0036544452432303314,205386,14945239.703804348,0.2274708582453024,16637793.688043479,0.012857947128341186,23.39,11543316.412870435,0.1802895205773063,0.16068482419469912,3,0.02760599494629315,0.03975222098873851,-0.004629093804713741
Chaffee,2004,0.23137831835712258,6530.2679260975465,983.3816020089856,23.82,0.7400629619208635,0.7880848106541619,382.3471289615922,0.004775264131797297,209357,16673693.639491795,0.25307995960023083,18261185.996823717,-0.0042751144096488496,24.896000000000004,12339583.10100336,0.2200417415660448,0.15605573038998538,3,-0.007742533170997823,-0.00881447850204567,-0.013745897600756146
Chaffee,2005,0.22363578518612476,7524.364971283084,950.3331234147532,24.52,0.7818207312912879,0.8128957580511278,385.3141602542816,0.003326798550466359,217329,15825624.385560675,0.24143592484672602,17936883.195084482,-0.000827529156805129,25.680000000000003,12372801.230260286,0.21122726306399914,0.14230983278922923,4,-0.008645002433762483,-0.010081818015878485,-0.012885751673527762
Chaffee,2006,0.21499078275236227,7441.574561144276,1048.1759328938442,25.36,0.7470449953921042,0.8243125823134496,437.72391000256124,0.0017763041032625715,223154,17017485.17857143,0.26073892616063793,20313849.04017857,0.011061779776081694,25.524,12712827.136811094,0.20114544504812065,0.12942408111570147,4,-0.013462839158556672,-0.007199796975974032,-0.007083873922086759
Chaffee,2007,0.2015279435938056,8204.698382717506,1082.152655924418,25.48,0.8056449988595069,0.8428721125838725,417.351890189411,0.001359418405343149,228087,17650490.0,0.2707544383629049,22329315.277858175,0.0025220554076744285,25.834,14220028.995919738,0.19394564807214662,0.12234020719361471,4,-0.00046484020244000335,0.013764981461169778,0.035379276585725594
Chaffee,2008,0.2010631033913656,8368.485484435118,1117.796318598206,25.67,0.7747843804178639,0.8672542184349389,473.19889586863763,0.012513280604415034,230987,20540667.45006967,0.3188448928589103,23146487.772875056,-0.013400340313373227,26.598000000000003,15914588.303671613,0.2077106295333164,0.1577194837793403,4,0.014376402465360427,0.010814723579003871,0.008933409251409424
Chaffee,2009,0.21543950585672603,7834.199284147327,1204.4413462648656,24.84,0.8735359954642576,0.8632197351589517,586.7787207019975,0.009793634137810424,225984,22725305.0,0.34264608690101817,23382251.200000003,0.000820020588133798,26.334,19851371.92540387,0.21852535311232027,0.16665289303074973,4,,,
Cheyenne,1993,0.2865627475266444,2224.6376811594205,2355.201736298551,18.9,0.0,0.03361739989581385,662.4881636120673,-0.024937655860349132,103457,5638504.349480969,0.35181099955542383,5397535.0,0.0765274055833034,43.03333333333333,0.0,0.08179407719192082,0.07860214211190393,1,-0.04275573299804286,0.07126396276964607,0.05608751824355472
Cheyenne,1994,0.24380701452860154,2389.8377455166524,2148.9916962560114,19.3,0.0,0.03798962277050442,738.6492089532115,-0.0017050298380221207,110529,4688453.289473685,0.28415865468963825,10596573.07017544,0.06551704081699235,41.5,0.0,0.1530580399615669,0.13468966035545865,1,-0.022530870550036802,0.01534734010199404,0.007585281709249464
Cheyenne,1995,0.22127614397856474,2824.666953158573,2079.6335173536268,20.1,0.0,0.03410916592017034,755.6421281836978,-0.0064047822374039285,116821,4597459.852362203,0.27214948676931283,8939621.54199475,0.06660467448428505,40.8,0.0,0.16840538006356093,0.14227494206470812,1,0.0773344568505325,0.03221591173299379,0.022335268465415697
Cheyenne,1996,0.29861060082909724,2979.609175870858,2020.9632601275891,19.0,0.0,0.03576399766635214,796.3072050177801,0.011602922217447407,123144,4290641.175908222,0.248982086757846,7344736.105799872,0.0660204491133988,39.86666666666667,0.0,0.20062129179655472,0.1646102105301238,1,-0.09681295459256964,-0.005235394976788321,0.00869523355140081
Cheyenne,1997,0.2017976462365276,3201.582673885881,1972.5936778678656,17.6,0.08531705518072312,0.028919105335606394,790.5291058632112,0.019966015293118037,157345,4269239.607476636,0.2418584191399152,7239795.090342679,0.06145099877799468,39.699999999999996,364238.9511708128,0.1953858968197664,0.17330544408152462,2,-0.07574131875471346,-0.02171348921815816,-0.010972264090866463
Cheyenne,1998,0.12605632748181414,4454.987834549878,1993.804390010897,15.8,0.03807612659767312,0.02987273281906245,849.3299859686833,0.027072053311120392,166949,4909369.40797546,0.2615072900602832,8178345.898773004,0.047965364091303656,38.699999999999996,186929.77109281716,0.17367240760160824,0.16233317999065816,2,-0.01843786156185677,-0.0043097105298136595,0.00038132041570324016
Cheyenne,1999,0.10761846591995737,5477.216238608119,1989.5493636559845,17.7,0.0,0.035943163639961966,817.1122782170032,-0.02108678021086785,179848,5228841.779711885,0.2650214695901853,10367384.12364946,0.054724894538393576,37.96666666666667,0.0,0.16936269707179458,0.1627145004063614,3,0.0074554035023258886,0.006917783083284584,0.004819029695205812
Cheyenne,2000,0.11507386942228326,6257.2837292693885,2284.0415190138324,20.58,0.05527138148029025,0.0329929733392715,1192.3643988649021,-0.07580778790389398,195300,5238378.989547038,0.2567058967159077,10951953.124274097,0.06706755428933457,33.5,289532.44346959173,0.17628048015507916,0.1675335301015672,3,0.18925985250654342,0.06689972504885655,0.04439592311360785
Cheyenne,2001,0.3043337219288267,4251.346499102334,1939.8702287097028,20.64,0.17842929098174545,0.0298473109819301,776.0103900665723,-0.0013446884805020654,201831,4122700.900621118,0.1951760894495413,10601560.96273292,0.04712651080286563,33.38333333333333,735610.5986276295,0.2431802052039357,0.21192945321517506,2,-0.05710898746434087,-0.03572837144729407,-0.025899871830828036
Cheyenne,2002,0.2472247344644858,5163.570457634799,2187.2361098762767,19.39,0.0006596341543256279,0.03454748463121419,1055.6650374408782,-0.009425493716337495,204515,5110553.7131739855,0.2317112120229214,13561414.538632574,0.010451013140190072,34.47666666666667,3371.0957767252194,0.20745183375664164,0.18602958138434703,3,-0.015340190959547695,0.023781453876341452,0.029958725160853433
Cheyenne,2003,0.23188454350493812,4840.659340659339,2081.0662364130435,19.08,0.0,0.034219700986409966,956.4379367236028,-0.0104213864975079,205386,4526208.798913043,0.20361835802840345,11490252.065217389,0.02099973363357721,34.50333333333333,0.0,0.2312332876329831,0.21598830654520046,2,0.01620958715241927,0.009602682353254621,0.018003230624424632
Cheyenne,2004,0.2480941306573574,5966.156699119148,1985.569525935601,19.33,0.05961686634749624,0.03091668676698112,958.7512323377196,-0.01236263736263732,209357,4297261.659608258,0.19270514369903655,10129205.148226574,0.02130175178032941,35.04,256189.27402108538,0.2408359699862377,0.2339915371696251,3,0.1048810917684577,0.035818600520487104,0.0038134716390605117
Cheyenne,2005,0.3529752224258151,5788.207547169812,2051.0038076399155,18.69,0.12816122574135835,0.028581800535816024,896.8667144885951,-0.01715345387111733,217329,3884540.084485407,0.1750179628273391,11018654.490527391,0.008189689466183184,35.97,497847.4186690895,0.2766545705067248,0.2378050088086856,3,-0.12547559350112028,-0.031924431535953535,-0.013978383327573146
Cheyenne,2006,0.2274996289246948,8427.807486631016,2364.295343137255,19.79,0.2420662419588731,0.02435733324138244,1013.9294467787117,-0.029716981132075437,223154,4293314.322916667,0.19419633403705108,12728773.313492062,0.01921110061998917,36.65,1039266.4636966414,0.24473013897077128,0.22382662548111246,4,-0.09436395752916785,-0.1065925187260216,-0.07017221389402364
Cheyenne,2007,0.13313567139552696,9839.572192513371,3250.465302553069,20.93,0.22947346370816726,0.023802836615235343,1817.8344567665247,0.0,228087,6535148.632416788,0.29583988071073913,14822014.498311624,0.010475435139581785,37.42666666666667,1499643.1925283726,0.13813762024474968,0.1536544115870888,4,0.08715502281093693,0.06800392685406387,0.054209424790316735
Cheyenne,2008,0.22029069420646388,17103.551775887943,2634.775632126328,19.52,0.2031953507420012,0.02346490448824019,1128.8653174706258,-0.0281964025279533,230987,5008664.665582906,0.2293622369837765,14497713.938690199,0.005425347543959182,37.51,1017737.3734721869,0.20614154709881355,0.20786383637740555,5,0.10480393605154895,0.049684166511450245,0.025606679059061305
Cheyenne,2009,0.32509463025801283,15026.680348896867,2646.62955361724,20.3,0.4193291827711271,0.019123559815692217,1086.4340687532067,-0.02501250625312656,225984,4622474.0,0.20554438627591645,13694202.0,-0.08679118868692852,36.383333333333326,1938338.2448007828,0.2558257136102638,0.23347051543646685,5,,,
Clear Creek,1993,0.17238595693496822,4753.75,1307.1856375432526,32.5,0.0,0.7047167804556805,362.5085255190312,0.0624169986719787,103457,9969631.941176472,0.2964423679587567,8204319.94982699,0.09138278303635539,31.35,0.0,0.19718179151262433,0.1225069162930691,2,0.02355651513442733,0.04596465085208534,0.04022845466029566
Clear Creek,1994,0.19594247206939555,4795.308406763514,1260.2134123412845,30.2,0.0,0.7611772284658627,352.1351888294205,0.04974999999999996,110529,9052134.473684212,0.2748302470492077,7578804.605263159,0.029969683474924572,28.799999999999997,0.0,0.24314644236470967,0.16273537095336477,2,-0.06031756219535628,-0.07277848785886323,-0.0631440316180403
Clear Creek,1995,0.13562490987403927,5184.70820280775,1290.0250293939505,29.4,0.07760315046021149,0.7141278250876807,396.1019316872722,0.02631578947368429,116821,10893172.78543307,0.33859865951508045,7615937.20964567,0.07957962837188914,27.950000000000003,845344.5266570437,0.17036795450584644,0.09959133933532446,3,0.015000336712357232,-0.030633305928718352,-0.043719800013254345
Clear Creek,1996,0.1506252465863965,5771.801989359242,1353.0242435742118,30.0,0.3165145252545432,0.5114982229106843,364.5286296031409,0.003132613992342437,123144,12232665.67877629,0.38974353390074135,8175739.273422562,0.04624847643582031,23.1,3871816.369915422,0.13973464857712808,0.05587153932207012,3,0.029880103713634976,0.02260277180914999,-0.012518671338609691
Clear Creek,1997,0.18050535030003148,6295.669824086604,1456.876662493308,29.5,0.3814339123382482,0.5756249103502977,452.21227958131516,0.025676613462872973,157345,12926056.0,0.4194433409948393,7373124.102803739,0.0500612875296923,20.8,4930436.111183287,0.16233742038627808,0.04335286798346043,3,-0.014282752257398501,-0.007179650298331175,0.014555868621954647
Clear Creek,1998,0.16622259804263298,7098.39715048976,1585.8349646133,29.6,0.4192033939320816,0.5413903918458951,433.3270821610606,0.013080739738385194,166949,14594910.30368098,0.405910398489196,8935995.648773007,0.008192535436924553,24.900000000000002,6118235.933437375,0.1551577700879469,0.057908736605415075,3,-0.016440726188460514,0.007018469789125487,0.024714747095879903
Clear Creek,1999,0.14978187185417247,7548.816406676121,1676.6362546982361,29.5,0.0,0.5232566643211695,460.4769960782392,0.020369545859305397,179848,15236984.324729893,0.3746561287095487,8278859.252701081,0.0048873918764210655,29.049999999999997,0.0,0.1621762398770724,0.08262348370129498,4,0.010586493779364575,0.047451748318279335,0.06418340884878697
Clear Creek,2000,0.16036836563353704,7261.531860115854,1802.9528345893384,21.74,0.0,0.5569660211007235,502.7465431518262,0.016908476055416122,195300,14974233.789198607,0.3353064577313146,8402840.68815331,-0.020957400909137835,28.604999999999997,0.0,0.20962798819535172,0.14680689255008195,4,0.01268170891214826,-0.01797065597678499,-0.008040463360848987
Clear Creek,2001,0.1730500745456853,6563.099630996308,1863.5878847608355,21.41,0.0,0.6591365456800474,500.5223252143791,0.017485518129156885,201831,17847097.639751554,0.3673190114618181,9522527.655279502,0.0039062851078180425,30.2,0.0,0.19165733221856673,0.13876642918923296,3,0.03864500332350693,0.04754396775319486,0.021102841275165096
Clear Creek,2002,0.21169507786919223,5945.6339210747265,1982.539782981869,21.87,0.0,0.850045221534882,529.0188145037197,0.00453347390616754,204515,17864969.33296276,0.3376127534925642,9453468.085047249,0.019324262587506524,31.074999999999996,0.0,0.2392012999717616,0.15986927046439806,3,0.016015134297895223,0.0022786586852020507,-0.012387319074514097
Clear Creek,2003,0.22771021216708745,6169.96579956472,1901.260774657883,21.96,0.0,0.7563087833801627,485.15417795040713,0.012699412258606158,205386,18104564.739130434,0.33923645024286425,8968560.338315217,-0.004690434174433821,32.724999999999994,0.0,0.24147995865696364,0.14748195138988396,3,0.02338103174319886,0.013186506608172444,0.015965223045201787
Clear Creek,2004,0.2510912439102863,6632.663792196867,1911.41754369283,23.04,0.0,0.933891009977742,601.0551782293568,-0.014509275572598181,209357,18528321.50344097,0.3458455477666416,9225113.008205399,-0.003810647120282119,34.625,0.0,0.2546664652651361,0.16344717443508575,3,0.054487235576711035,-0.12534309790568723,-0.08506181579386826
Clear Creek,2005,0.30557847948699735,7314.090431125131,2467.0013640746824,23.73,0.0,0.7990844893683319,1116.0548747296484,0.00010516352928813255,217329,23806801.4516129,0.4461876982550469,9117593.782642089,-0.0013130500631963746,35.52,0.0,0.12932336735944885,0.07838535864121748,4,-0.04481383643942727,0.13720083866501662,0.06434795026863002
Clear Creek,2006,0.2607646430475701,8313.613835284192,2006.2410522840369,24.63,0.0,0.5825060424321459,561.4311637868266,-0.0028391167192428624,223154,18445092.26934524,0.3468539566387712,8724377.332589287,0.012151755134392817,36.349999999999994,0.0,0.26652420602446547,0.1427333089098475,4,-0.04578541959808849,-0.08712874532526202,-0.03843138515180512
Clear Creek,2007,0.2149792234494816,10177.053674997365,2209.919384264904,24.36,0.0,0.3884506391392814,584.4306011534387,0.0,228087,21335076.425470334,0.4013014230523452,8936259.873371923,0.0045776730262746534,36.67,0.0,0.17939546069920345,0.10430192375804238,4,0.01823090616734857,0.029438666226121984,-0.0178118060238001
Clear Creek,2008,0.23321012961683016,9923.396991358155,2622.4800442951905,24.74,0.0,0.3043229992696451,489.0985065511917,-0.011599704734788552,230987,21889833.59498374,0.4162825074554473,9584316.796330702,0.017553572617658997,36.905,0.0,0.20883412692532544,0.08649011773424228,4,0.11307289976382004,-0.03087601002252674,0.03216015078197028
Clear Creek,2009,0.3462830293806502,8566.47714848021,3539.641919965012,26.47,0.0,0.254832177519678,669.0859392083971,-0.02421849994665526,225984,29482467.0,0.5441554084607731,10854202.5,-0.1552992790708692,37.97,0.0,0.1779581169027987,0.11865026851621256,4,,,
Conejos,1993,0.18495772247421596,1402.0087220827274,962.1348470388864,29.6,0.0,0.5220080956724931,744.7543641279767,0.03856711501509746,103457,7015189.100346021,0.23142108613681994,39173164.183391005,-0.0033916070141656682,8.899999999999999,0.0,0.14811939087488557,0.14632315498605172,1,-0.09021055756567462,-0.07946244018463626,-0.07360910490354153
Conejos,1994,0.09474716490854135,1594.4378542243314,1000.626625876673,29.0,0.0,0.5532562717966025,785.1461468023558,0.002643055372010039,110529,7470162.236842106,0.2485410286044496,42413539.47368421,0.021919663210185084,8.166666666666666,0.0,0.06865695069024931,0.0727140500825102,1,0.05343337213460583,0.04736449881956621,0.04335726003430679
Conejos,1995,0.14818053704314718,1524.9415432579892,1054.3746228184843,28.0,0.0,0.5503717410833333,821.9388843200912,0.014630288651640956,116821,7929694.832677165,0.26687343091279425,40247422.71981627,0.01396744633777014,7.699999999999999,0.0,0.11602144950981552,0.11607131011681698,1,-0.02111787768599313,-0.0171499525930318,-0.01004789040950059
Conejos,1996,0.12706265935715405,1626.817655385407,1022.6023175836619,27.1,0.032591820957713784,0.5333015274202388,800.3065375434921,0.009482982592881271,123144,8215302.151051625,0.28007247390007456,42764147.72147864,0.010245970268535059,7.533333333333333,267751.6568205955,0.09887149691678372,0.1060234197073164,1,0.05689546120196601,0.04400864790361382,0.03382326519641239
Conejos,1997,0.18395812055912006,1896.9673899251368,977.2325479355886,29.4,0.0410409480703776,0.503384627322415,751.1085314615656,0.014155192381932746,157345,7286800.214953273,0.2500968304206229,44149508.60747664,0.021715189080677412,6.833333333333333,299057.1892211136,0.14288014482039754,0.13984668490372879,1,-0.061285354444431575,-0.05843309879746572,-0.07401746271144583
Conejos,1998,0.12267276611468848,1919.4808467741927,873.7106564942854,31.9,0.0,0.5440041253164817,641.720746802642,0.006978809795711305,166949,6668089.122699386,0.22400097254763274,43645537.95705521,0.02812184928380031,7.133333333333334,0.0,0.08444704602293182,0.06582922219228296,1,-0.046846521241689754,-0.024126200069638545,-0.021472397405370977
Conejos,1999,0.07582624487299873,1922.9810568295113,917.785271511396,30.6,0.09129401715265656,0.6619954636183883,685.9606852461823,0.011088709677419262,179848,7487640.081032412,0.24809415127340986,42750033.25630252,0.0067645967417068196,8.0,683576.7419906917,0.060320845953293276,0.04435682478691198,1,0.06040688720704478,0.031157849817501443,0.004623276440397332
Conejos,2000,0.1362331320800435,1995.952380952381,851.0120820889331,23.1,0.058210310120493484,0.7038807484899152,620.9105317736852,0.04685942173479552,195300,7098594.7386759585,0.2348927084621409,43348527.97038328,0.010191953496845426,10.666666666666668,413211.40115803096,0.09147869577079472,0.048980101227309315,1,-0.04665235852128559,-0.014804341817777705,-0.010037995937451763
Conejos,2001,0.08958077355875792,1936.3171051065347,877.0522771246547,23.06,0.07078889473683007,0.652764008228939,635.2417007439959,0.00011904761904757422,201831,7342603.881987577,0.2417110561779833,45862194.93788819,0.022592138237666183,11.456666666666665,519774.8132962585,0.07667435395301701,0.03894210528985755,1,0.029920907513383374,-0.00394530786658924,0.008418031210631186
Conejos,2002,0.11950168107214129,1707.3809523809525,863.2005419677597,22.43,0.03801924834967328,0.681003780987823,626.5514680775034,-0.00011903344839903074,204515,7377561.1700944975,0.2388912011119262,52235983.13229572,0.02464116620327017,10.546666666666667,280489.3303407289,0.07272904608642777,0.04736013650048874,1,0.08917705092572456,0.088145626632009,0.11032238531038036
Conejos,2003,0.20867873199786585,1741.9888849473807,1144.313598909573,25.76,0.08679838346532268,0.6735799006100274,894.4680381186669,0.006785714285714396,205386,9149749.304347826,0.2950722886885778,51341978.1875,0.01627004340570844,12.166666666666664,794183.448730352,0.16087467271843678,0.1576825218108691,1,-0.028299479961745505,-0.07912360705604228,-0.0836291956350134
Conejos,2004,0.18037925203612035,1703.35491465568,1216.097747219038,24.78,0.006075050913305152,0.7694024737432913,961.0787465363582,0.004493319143904495,209357,10813265.217046056,0.3488469494414677,51557275.640550554,-0.00024296139085659176,13.766666666666666,65691.13673262647,0.0817510656623945,0.07405332617585568,1,-0.04687838630140753,0.016277818895736193,0.01818874693933388
Conejos,2005,0.13350086573471281,1698.2296762170974,1067.4901905112565,25.16,0.004316005261790454,0.8326519527789145,823.7652102536798,0.010712183637433759,217329,9931885.975422427,0.3230049185422255,52805367.63952893,0.011429439319599836,15.206666666666665,42866.072129426015,0.09802888455813069,0.09224207311518956,1,0.08935642811744582,0.0514568228408023,0.03424487147240951
Conejos,2006,0.22285729385215863,1888.0866425992776,1068.1530999933454,25.59,0.0,0.8719733927571817,795.5654709915875,0.00011646866992776062,223154,8839258.78720238,0.28952156861833983,58837481.579861104,0.010130931770638285,15.533333333333331,0.0,0.149485707398933,0.12648694458759907,1,-0.07889444357840505,-0.05244348934842531,-0.05954294097380576
Conejos,2007,0.14396285027375358,1811.2262722720388,1020.0390015061638,26.14,0.0107484286454173,0.9152843770002548,747.627866780077,0.0,228087,8782784.761215629,0.2887771282115255,65975421.26145682,0.017824767825445176,15.976666666666665,94401.13531398462,0.09704221805050768,0.06694400361379331,1,0.03998808486596961,0.04630143659806156,0.0649460316086337
Conejos,2008,0.1839509351397232,1682.2115384615383,1183.5727618439387,26.64,0.0,0.9377568689720336,918.8505755051093,-0.03109351345056477,230987,9718307.563864376,0.3241663011112884,63772793.75058058,0.003444336515945702,16.60666666666667,0.0,0.14334365464856924,0.131890035222427,1,0.02113386608864734,0.02127094743547764,0.021382423095184566
Conejos,2009,0.20508480122837053,1779.97542997543,1463.0259213759216,27.96,0.05326715855787872,0.945631628151436,1166.0581081081082,-0.02163461538461542,225984,12568801.0,0.4082162355862971,63329969.0,0.004347823857727955,15.866666666666665,669504.3157494246,0.16461460208404688,0.15327245831761158,1,,,
Costilla,1993,0.4012507381102838,828.4839203675342,2364.703685412549,42.7,0.0,0.08840783679613066,1663.7194539972556,0.0231902225007834,103457,7519886.076124568,0.37514766432655,50239865.20692042,0.024202524870039606,13.260000000000002,0.0,0.31442702251850196,0.3051581595367587,1,0.034110187171521034,0.036902954621762296,0.03915240441916812
Costilla,1994,0.4353609252818048,1595.8485958485958,2263.4933487565067,42.6,0.06122209103508025,0.07482636569315318,1576.6693175245807,0.003369065849923469,110529,7181672.763157897,0.3584346827323162,49862856.42105264,0.04881606251334816,11.920000000000002,439677.0236902091,0.35132997714026426,0.3443105639559268,1,0.07069468266607992,0.044459283741756894,0.03829805311734391
Costilla,1995,0.5060556079478847,1579.19621749409,2418.8264598574115,40.7,0.0,0.06415625259385482,1558.3023951294656,0.03296703296703307,116821,7344361.771653542,0.3679169134444538,51229750.56299213,0.038928074484520764,10.22,0.0,0.39578926088202115,0.3826086170732707,1,-0.08852216614791691,-0.0636288676851905,-0.0482553754735176
Costilla,1996,0.4175334417999678,1588.1326352530539,2393.521862837681,39.5,0.0,0.06845634721792808,1662.3642436295725,0.015957446808510634,123144,9111085.047801146,0.4589098220679778,54513317.64053536,0.029297970090201235,12.72,0.0,0.33216039319683066,0.3343532415997531,1,0.031542837672671964,0.03523218821789331,0.036313146825504794
Costilla,1997,0.4490762794726398,814.5714285714287,2323.869898531375,38.4,0.0,0.08623163208615227,1698.3214579439255,0.0180337405468296,157345,8472572.252336448,0.4265655362669896,52853890.274766356,0.025122697823501832,9.96,0.0,0.367392581414724,0.3706663884252579,1,-0.014960997534928022,-0.04115887519276379,-0.056590708791427524
Costilla,1998,0.43411528193771176,640.7574901074054,2157.047757562936,37.7,0.0,0.09175315963489676,1556.077744002885,0.0108571428571429,166949,7146996.561349693,0.3946984738372093,54826547.67423312,0.03195970388101502,9.4,0.0,0.3262337062219602,0.3140756796338304,1,-0.065321032106265,-0.05180823125206507,-0.04036715027956134
Costilla,1999,0.36879424983144676,624.1783366676192,2381.7132583241932,38.4,0.0,0.10511012135734883,1651.4953878093106,-0.011023176936122092,179848,7821724.4747899175,0.4799379838837099,54938620.66026411,0.025735655279172633,9.3,0.0,0.2744254749698951,0.27370852935426904,1,-0.030260162355378428,-0.019170163727912415,-0.01305429568898625
Costilla,2000,0.33853408747606833,743.1067431067431,2372.374177313201,31.66,0.0,0.10797258256266326,1643.7795460966192,0.04687053443841105,195300,8592300.74041812,0.5969085323641399,62155768.88675958,0.012459407002943946,12.226,0.0,0.2552553112419827,0.2606542336652828,1,0.10265874212679366,0.09112230081671352,0.08466821503978111
Costilla,2001,0.441192829602862,914.5850120870268,2103.8768074233867,31.06,0.0,0.11584686537348912,1496.861827518381,0.01638001638001629,201831,8780109.968944099,0.6934397359862253,61971972.33540373,0.024576409487827494,12.864,0.0,0.3463776120586962,0.3453224487050639,1,-0.03539444951013215,-0.023427393309328137,-0.04523980100403663
