,NAME_x,AUDIT_YEAR,LGTYPE_ID,LG_ID,REV_TOTAL,REV_TOTAL_TAX,REV_PROPERTY_TAX,REV_SO_TAX,REV_SALES_USE_TAX,REV_OCCUPATION_TAX,REV_FRANCHISE_TAX,REV_OTHER_TAX,REV_LODGING_TAX,REV_REAL_ESTATE_TRANSFER_TAX,REV_UNCLASS_TAX,REV_LICENSES,REV_CHARGES,REV_FINES,REV_TRANSFER_IN,REV_INTGOVT,REV_HUT,REV_CIGARETTE_TAX,REV_MOTOR_VEH_FEE,REV_CTF,REV_SOCIAL_SERVICE,ALL_OTHER_INTGOVT,REV_MISC,REV_INTEREST,EXP_TOTAL,EXP_TOTAL_OPERATING,EXP_GEN_GOVT,EXP_JUDICIAL,EXP_TOTAL_PUBLIC_SAFETY,EXP_POLICE,EXP_FIRE,EXP_OTHER_PUBLIC_SAFETY,EXP_TOTAL_PUBLIC_WORKS,EXP_STREET,EXP_TRASH,EXP_OTHER_PUBLIC_WORKS,EXP_HEALTH,EXP_RECREATION,EXP_SOCIAL_SERVICE,EXP_MISC,EXP_TRANSFER_OUT,EXP_CAPITAL_OUTLAY,EXP_DEBT_SERVICE_GEN,EXP_PRINCIPAL_GEN,EXP_INTEREST_GEN,GO_DEBT_GEN,REVENUE_DEBT_GEN,OTHER_DEBT_GEN,ASSETS,LIABILITIES,POPULATION,RETAIL_SALES,ST_SALES_TAX_PAID,SALES_TAX_RATE,DFL,CTY_POP,LGID,FNAME,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME_y,NAMELSAD,STATEFP,sorting_id
180,Bent County,1980,1,15621.535194174756,5541857.40291262,1927376.2135922327,1454122.5728155337,151763.95631067958,306391.3834951456,0.0,0.0,15098.300970873785,0.0,0.0,0.0,3644.417475728155,266563.10679611645,0.0,0.0,2945730.5825242717,1169858.0097087377,6768.2038834951445,31498.17961165048,0.0,1180530.9466019415,557075.2427184465,398543.0825242718,257514.5388349514,5492137.1359223295,4714054.004854368,806197.2087378639,54926.57766990291,281140.7766990291,172849.5145631068,3123.78640776699,105167.47572815533,1634000.6067961163,1586362.8640776698,47637.74271844659,0.0,266042.4757281553,180398.66504854365,1454122.5728155337,37225.121359223296,403228.76213592227,374854.3689320388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15475.758495145628,48098.50121359223,634880.9526699028,2.603155339805825,1.0,5945,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
181,Bent County,1981,1,14160.775577557755,5476711.221122112,1921297.02970297,1422920.7920792077,138516.501650165,294259.07590759074,0.0,0.0,65600.66006600659,0.0,0.0,0.0,4719.471947194719,335554.4554455445,0.0,0.0,2968783.828382838,858943.8943894389,5427.392739273927,28788.778877887788,0.0,1406402.6402640264,669221.1221122112,246356.43564356433,214842.1617161716,5439899.339933993,4719707.920792079,747092.409240924,58285.47854785478,279156.7656765676,179575.90759075904,0.0,99580.85808580858,1388940.5940594058,1358028.0528052803,30912.541254125408,0.0,309833.3333333333,184767.32673267325,1711516.5016501648,40115.51155115511,371422.44224422437,348768.97689768975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14019.191419141913,48287.27722772277,602936.1386138613,2.3597359735973593,1.0,5941,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
182,Bent County,1982,1,13339.010362694302,4982846.113989637,1663097.409326425,1271218.134715026,98692.22797927461,284073.5751295337,0.0,0.0,9113.471502590673,0.0,0.0,0.0,3111.917098445596,307857.5129533679,0.0,0.0,2584669.430051814,817322.7979274612,4223.316062176166,26451.295336787567,0.0,1279887.0466321243,456784.97409326426,424109.8445595855,328627.3367875648,5030858.549222798,4513168.911917099,796873.0569948187,50235.23316062176,335642.48704663216,180713.4715025907,0.0,154929.01554404147,1253213.4715025907,1253213.4715025907,0.0,0.0,294965.28497409326,190716.0621761658,1497721.2435233162,93802.07253886011,327640.414507772,190049.22279792748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12818.875647668394,49472.813471502595,575162.3005181347,2.22279792746114,1.0,5767,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
183,Bent County,1983,1,12923.840361445784,4882028.614457832,1747873.4939759036,1310259.0361445784,126632.53012048194,280185.2409638554,0.0,0.0,30796.686746987954,0.0,0.0,0.0,3876.5060240963858,246588.85542168675,0.0,0.0,2636024.0963855423,873721.3855421687,4307.228915662651,26058.734939759037,0.0,1224975.903614458,506960.843373494,247665.66265060243,183139.06626506025,4816343.373493976,4415340.361445784,824618.9759036145,49963.85542168675,288153.61445783137,188656.6265060241,0.0,99496.98795180724,1159936.746987952,1159936.746987952,0.0,0.0,289445.7831325301,195763.5542168675,1521959.3373493976,85498.49397590362,335533.1325301205,65469.879518072295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12861.385542168675,46526.68674698795,611688.9608433736,2.1536144578313254,1.0,5972,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
184,Bent County,1984,1,12388.974975938401,5759706.929740135,1883223.2916265638,1449474.975938402,139765.64003849853,271066.89124157844,0.0,0.0,22915.784408084695,0.0,0.0,0.0,5574.109720885466,315246.87199230026,0.0,0.0,2967077.9595765155,1068371.029836381,3509.6246390760343,25599.615014436957,34270.45235803657,1247155.437921078,588171.7998075072,588584.696823869,387204.499518768,5260101.5399422515,4794353.705486044,956475.9384023098,54708.85466794995,394523.09913378244,187455.24542829642,0.0,207067.85370548602,1325812.3195380173,1294225.6977863328,31586.62175168431,0.0,316692.0115495669,209751.6843118383,1531435.0336862367,4954.764196342637,345801.2512030799,119946.583253128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12052.463907603464,43081.67468719923,543370.4090471606,2.064485081809432,1.0,5838,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
185,Bent County,1985,1,11962.960037174722,6507527.314126395,2078738.238847584,1685798.5594795542,113738.8243494424,262971.81691449817,0.0,1299.7583643122678,14929.279739776954,0.0,0.0,0.0,5755.21840148699,284985.97583643126,0.0,0.0,3625008.136617101,928161.0362453533,2330.39498141264,25458.917286245356,28024.54460966543,1667667.7276951675,973365.5157992566,513039.7444237919,240453.30390334575,6187521.6217472125,5365874.98605948,992323.6477695169,58166.180297397776,327800.25557620823,224176.42193308554,0.0,103623.83364312269,1524875.715613383,1494558.652416357,30317.063197026026,0.0,366862.77881040896,107519.12174721192,1911278.7267657996,77048.55947955391,322993.94052044617,498652.6951672863,0.0,0.0,0.0,0.0,0.0,5073.443308550187,3121435.4972118963,613402.2211895911,11360.924721189593,40802.84386617101,513574.0009293681,1.9934944237918217,1.0,5699,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
186,Bent County,1986,1,11744.65784671533,6061263.106751826,1996625.1049270076,1639224.265510949,101396.2636861314,243999.621350365,0.0,1166.441605839416,10838.512773722628,0.0,0.0,0.0,833.7317518248176,287809.68065693433,0.0,0.0,3332695.894160584,1139533.2071167885,2019.7445255474454,23632.185218978106,25747.828467153286,1277936.5921532847,863826.3366788322,443298.6952554745,243387.04379562047,6042441.514598541,5155090.634124088,1271920.4151459855,71221.43704379562,281314.0100364964,181645.88047445257,0.0,99668.1295620438,1367451.1998175185,1336137.3312043797,31313.86861313869,0.0,369613.2481751825,128905.49726277373,1597189.311131387,67475.51551094891,295964.98631386866,591385.894160584,0.0,0.0,0.0,0.0,0.0,40655.187043795624,3126930.5063868617,436495.75729927013,11212.322080291971,33957.93339416059,437951.8521897811,1.957116788321168,1.0,5729,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
187,Bent County,1987,1,11331.113556338029,5444542.473591549,1779064.1329225353,1448271.522887324,123107.13908450704,196301.48767605633,0.0,1030.9595070422536,10353.023767605635,0.0,0.0,0.0,1274.537852112676,342267.2271126761,0.0,0.0,2744854.159330986,1050353.252640845,1844.775528169014,24967.724471830985,27954.86355633803,1399812.6496478873,239920.8934859155,577082.4163732395,201008.78080985916,5786449.053697183,5330411.8573943665,1287976.201584507,61253.34507042254,281629.4366197183,182054.98679577466,0.0,99574.44982394367,1537287.1346830986,1514628.6839788733,22658.450704225354,0.0,387034.6610915493,102531.37764084508,1592488.7852112676,80210.91549295775,241901.61971830987,214135.57658450704,0.0,0.0,0.0,0.0,0.0,5362.5,3128896.016725352,195219.54665492958,10256.725352112677,42435.501760563384,425172.61003521126,1.8882042253521127,1.0,5432,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
188,Bent County,1988,1,10880.934065934065,5172137.142857143,1807428.131868132,1460656.1538461538,131037.1978021978,197193.13186813187,0.0,0.0,18541.648351648353,0.0,0.0,0.0,1664.5054945054944,329058.95604395604,0.0,0.0,2754502.7472527474,1092156.7582417582,2054.3406593406594,23517.032967032967,22947.69230769231,1372700.2747252746,241126.64835164836,279482.8021978022,159997.41758241758,5112196.813186813,4685245.714285715,998103.1318681319,65838.62637362638,300805.8791208791,200038.02197802198,0.0,100767.85714285714,1053902.142857143,1024891.1538461539,29010.98901098901,0.0,397488.62637362635,157589.5054945055,1612659.2307692308,98858.57142857143,198378.95604395604,228572.14285714287,0.0,0.0,0.0,0.0,0.0,2306.3736263736264,3365677.2527472526,256179.72527472526,9849.23076923077,38392.41758241758,462302.8021978022,1.8131868131868132,1.0,5432,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
189,Bent County,1989,1,10380.762096774195,5585431.233870968,1876145.0080645164,1492160.6008064516,156785.66129032258,222218.54032258067,0.0,20.758064516129032,4959.447580645162,0.0,0.0,0.0,6929.733870967742,436256.6733870968,0.0,0.0,2876770.2096774196,1065706.9233870967,2309.334677419355,6033.677419354839,17275.899193548386,1277527.4032258065,507916.9717741936,389329.60887096776,197952.36290322582,5581174.100806452,4633611.701612904,954891.7258064516,66994.92338709677,332205.14516129036,231362.46774193548,0.0,100842.67741935485,1076879.9516129033,1049202.5322580645,27677.419354838712,0.0,406551.8830645162,79633.125,1530537.0725806453,185917.875,56645.29838709678,890917.1008064516,0.0,0.0,0.0,0.0,0.0,426099.06048387097,3634622.927419355,404228.7096774194,9012.459677419356,36819.61693548387,441017.18951612903,1.7298387096774195,1.0,5210,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
190,Bent County,1990,1,9848.61897475134,5214385.042081102,1819557.3833205814,1481282.5133894414,137083.06044376435,195272.13465952565,0.0,0.0,5919.674827850038,0.0,0.0,0.0,945.30986993114,379011.8171384851,0.0,0.0,2649006.0711553176,868048.8408569243,1874.2081101759754,19442.85768936496,19739.90818668707,1191425.233358837,548475.0229533282,365864.4605967865,204679.28079571537,5072831.453710788,4412498.045141545,773521.1361897475,62014.62509563887,321530.08416220354,217844.69013006886,0.0,103685.39403213466,1030308.9824024483,1004050.3749043611,26258.60749808722,0.0,368157.1652639633,151958.56159143077,1411401.794185157,293605.6962509564,14604.709257842387,522314.88523335883,123413.81407804132,89052.78500382556,34361.02907421576,0.0,0.0,315203.40091813315,3736424.2425401686,436313.0221882173,8284.59066564652,31873.026013771996,425848.9671002295,1.6411629686304514,1.0,5048,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
191,Bent County,1991,1,9450.914096916302,4886921.057268723,1629744.856828194,1332958.4361233483,134347.5550660793,156413.3370044053,0.0,1680.4074889867843,4345.12114537445,0.0,0.0,0.0,1455.1982378854627,376019.12995594717,0.0,0.0,2620704.933920705,883201.3876651984,2256.8171806167406,19645.17621145375,23780.83700440529,1211825.781938326,479994.93392070493,258996.93832599124,160037.1585903084,5423988.425110133,4449185.143171807,730248.0837004406,78031.06828193834,371064.52643171814,255340.04405286346,0.0,115724.48237885465,1072329.9118942732,1040438.3920704847,31891.519823788552,0.0,400344.8788546256,62518.40308370045,1437537.4229074891,297110.8480176212,170612.54405286346,616662.3017621146,187528.43612334804,161027.76431718064,26500.671806167404,0.0,0.0,379888.63436123356,3518428.3810572694,481473.755506608,7833.502202643173,30981.233480176215,384523.5352422908,0.0,1.0,4974,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
192,Bent County,1992,1,9174.729151817533,5152054.554526015,1657470.3955808978,1330910.5808980754,132887.56593014966,171818.62794012827,0.0,736.9137562366357,21116.70705630791,0.0,0.0,0.0,1331.6429080541695,443661.8317890235,0.0,0.0,2815351.4861012115,885475.2637205987,1759.7255880256591,19624.53314326443,26478.442622950817,1384723.63150392,497289.88952245185,234239.1981468282,97758.7954383464,5453126.632216678,4744065.769779044,801520.6058446186,63784.31931575195,379531.98859586596,257132.4483250178,0.0,122399.54027084817,1049618.9807555238,1019041.6464718459,30577.33428367783,0.0,466264.5972915181,232025.39914468993,1598852.1168923732,152467.76193870275,11760.042765502494,515252.54454739834,182048.2751247327,151795.06058446184,30253.214540270845,0.0,0.0,298396.56094084104,3588803.627940128,798129.5794725587,7642.804704205273,29447.501781895935,388925.3456878118,1.5288667141838914,1.0,4999,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
193,Bent County,1993,1,8908.058823529413,5529278.5743944645,1620120.7266435986,1291053.9757785469,135121.64013840831,184664.46020761246,0.0,0.0,9280.650519031142,0.0,0.0,0.0,1349.3460207612459,406634.10726643604,0.0,0.0,3197694.7474048445,919876.9411764706,1477.006920415225,19058.584775086507,22889.896193771627,1568765.4186851212,665626.8996539793,303479.64705882355,58851.674740484435,6053981.200692042,5093319.570934257,766713.5501730104,68040.29065743946,442399.9411764706,300910.1003460208,0.0,141489.84083044983,1074904.7750865053,1045216.1937716263,29688.581314878895,0.0,566683.7647058824,233528.89619377165,1772387.5224913496,168660.83044982702,11550.342560553634,749281.8996539793,199829.3875432526,177485.76124567474,22343.626297577855,0.0,0.0,262251.11418685125,5641522.193771627,2984481.7474048445,8024.823529411766,30674.242214532875,379249.3598615917,1.4844290657439447,1.0,5406,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
194,Bent County,1994,1,8685.657894736843,6419466.842105264,1676783.552631579,1285360.1315789477,149618.8157894737,229808.8157894737,0.0,1581.9736842105265,10413.815789473685,0.0,0.0,0.0,852.5000000000001,558433.8157894738,0.0,0.0,3679983.421052632,927748.6842105264,1388.026315789474,19024.210526315794,29959.078947368427,1417457.1052631582,1284406.315789474,503413.55263157905,60015.131578947374,5973411.05263158,4950409.605263159,851540.3947368423,69850.00000000001,425849.0789473685,254687.63157894742,0.0,171161.44736842107,954733.4210526317,925786.0526315791,28947.368421052637,0.0,705988.6842105264,243993.02631578952,1607871.4473684214,90583.55263157896,10231.447368421053,1012770.0000000001,0.0,0.0,0.0,0.0,0.0,200606.71052631582,6560627.236842106,3179862.631578948,7905.526315789475,30771.05263157895,416516.4473684211,1.4473684210526319,1.0,5462,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
195,Bent County,1995,1,8446.28937007874,6472990.7086614175,1698089.812992126,1289729.1043307087,159083.27755905513,237457.41141732284,0.0,6129.576771653544,5690.442913385827,0.0,0.0,0.0,2130.9251968503936,632617.3622047245,0.0,0.0,3778166.968503937,982332.5885826772,1866.3188976377953,18523.84842519685,35593.76968503937,1481637.6377952755,1258212.8051181103,361985.63976377953,76811.83070866142,6625921.88976378,5266735.039370079,933265.0098425196,81305.9153543307,514771.8503937008,345133.8779527559,0.0,169637.9724409449,1034130.6791338583,940768.2874015748,93362.39173228346,0.0,818867.8248031497,95356.79133858268,1668107.6673228347,120929.30118110236,217383.92716535434,1002258.2874015748,139544.63582677164,127178.51377952757,12366.122047244095,0.0,0.0,89011.87007874016,7455314.852362205,3288138.622047244,7928.336614173229,37740.17716535433,579551.1318897638,1.4074803149606299,1.0,5633,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
196,Bent County,1996,1,8204.04397705545,6598099.29254302,1600824.8470363289,1227925.68833652,155530.95602294453,210216.83556405353,0.0,-4626.309751434034,11777.67686424474,5830.736137667303,0.0,0.0,1771.778202676864,704249.0248565965,0.0,0.0,3888574.665391969,1014245.9560229444,1898.9196940726576,18233.18355640535,33291.93116634799,1491222.0458891012,1329682.6290630975,402678.9770554493,105334.67495219884,6561087.447418737,5567732.342256214,921789.4837476099,76174.15869980879,504748.98661567876,341346.19502868067,0.0,163402.79158699806,1064213.929254302,944575.152963671,119638.77629063097,0.0,882237.5430210325,308207.3804971319,1685085.4780114722,125275.38240917781,19951.644359464626,912189.6175908222,61213.84321223709,58266.34799235181,2947.495219885277,0.0,0.0,98720.58317399617,8020146.797323135,3447490.7552581257,7845.860420650095,33170.258126195025,461120.31548757164,1.3671128107074568,1.0,5739,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
197,Bent County,1997,1,8020.028037383177,7058453.271028037,1709855.0093457946,1264463.4672897197,204151.8785046729,233592.5046728972,0.0,808.5514018691589,6838.607476635514,4237.878504672897,0.0,0.0,1127.96261682243,896027.308411215,0.0,177393.5046728972,3747627.728971963,1075778.308411215,1375.2056074766356,18412.252336448597,38120.85981308411,1173941.7943925234,1439999.308411215,526421.7570093458,84571.80373831776,7375394.728971963,5885340.074766356,953295.4672897196,74589.8691588785,584060.1121495328,414237.58878504677,0.0,169822.523364486,1263268.6822429907,1149748.0654205608,113520.6168224299,0.0,1104661.6355140188,254549.35514018693,1366957.046728972,283957.90654205607,8318.056074766355,1414251.2897196263,67485.30841121495,60931.364485981314,6553.943925233645,0.0,0.0,302922.1121495327,10298487.130841121,3964221.9439252336,7776.794392523365,32978.20560747664,482371.07476635516,1.3364485981308412,1.0,5819,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
198,Bent County,1998,1,7897.021472392637,7384898.116564417,1771017.2760736195,1317324.773006135,198809.91717791412,248009.37423312882,0.0,0.0,6873.211656441717,3437.2638036809813,0.0,0.0,2084.4662576687115,907824.5337423312,0.0,138581.4754601227,4176776.898773006,1144443.036809816,1597.564417177914,18472.00306748466,35114.83435582822,992998.1411042945,1984151.319018405,388613.4662576687,122813.75153374232,7897620.230061349,6726777.90184049,1160602.9141104294,72882.62576687116,636193.8404907975,376261.9509202454,0.0,259931.88957055213,1268480.6226993864,1146840.699386503,121639.92331288343,0.0,1195594.0490797546,419286.9662576687,1227383.4754601226,746353.40797546,8810.291411042945,1038636.6349693252,123395.4018404908,111171.53374233129,12223.868098159508,0.0,0.0,596928.4969325153,28255607.30981595,4251440.006134969,8173.371165644172,35889.92944785276,573158.4754601227,1.3159509202453987,1.0,6211,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
199,Bent County,1999,1,7726.377551020409,8030937.93817527,2003843.2923169269,1542312.93817527,202517.09783913568,246111.06842737098,0.0,3549.6788715486196,9352.50900360144,3616.6296518607446,0.0,0.0,5795.105042016807,1015205.5822328932,0.0,843250.2280912366,3663693.4753901563,1169639.1446578633,1413.6914765906363,19249.636854741897,31290.477190876354,1153232.3409363746,1288868.1842737095,499150.2551020408,214542.48799519808,8188652.088835535,6664288.397358944,1350245.31212485,84245.9693877551,758123.5984393758,533713.5954381753,0.0,224410.0030012005,1219679.7028811525,1117238.5714285716,102441.13145258104,0.0,1127718.9435774311,415290.5402160865,1255401.8067226892,453582.5240096039,550164.174669868,821695.9393757504,152503.5774309724,125266.1974789916,27237.379951980794,0.0,0.0,729359.2256902761,27283233.511404563,5095386.986794719,8035.381152460985,33682.680072028816,468678.63745498203,1.287515006002401,1.0,6241,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
200,Bent County,2000,1,7475.113240418119,8012080.731707317,2378745.2090592333,1852644.7212543555,250536.49825783973,260805.59233449478,0.0,5196.829268292683,9561.567944250872,4237.682926829269,0.0,0.0,8842.831010452961,996093.405923345,0.0,586451.968641115,3611668.0400696862,1189708.9285714286,1613.1097560975609,17157.508710801394,34171.76829268293,1194905.7578397212,1174110.9668989547,430279.2770034843,234259.66027874564,8218768.048780488,7691227.595818816,1297564.31184669,90512.27351916376,1814823.2142857143,1581685.8797909408,0.0,233137.33449477353,1274854.9651567945,1174138.3710801394,100716.59407665505,0.0,1216795.4703832753,299313.4494773519,1481498.6846689896,215865.22648083625,10310.200348432056,257718.8850174216,259511.36759581883,223747.66550522647,35763.702090592335,0.0,0.0,465999.381533101,25861411.733449478,5070880.8972125435,7471.376306620209,37648.36236933798,508391.1585365854,1.245644599303136,1.0,5998,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
201,Bent County,2001,1,7268.291925465839,7462411.397515529,2318550.0,1855394.7204968946,238228.2298136646,215292.11180124225,0.0,2092.9192546583854,7542.018633540373,2496.2422360248447,0.0,0.0,6726.894409937889,746920.248447205,7299.782608695653,79849.47204968944,3992019.4099378884,1154986.2111801242,1048.8819875776398,16902.018633540374,34195.24844720497,1061375.3105590062,1723511.7391304348,311045.5900621118,191101.21118012423,6972396.98757764,6494667.577639752,939777.6708074535,92480.86956521739,1031074.0062111802,797633.5714285715,0.0,233440.4347826087,1320720.4658385094,1229311.4906832299,91408.9751552795,0.0,1452441.149068323,279232.7329192547,1247429.5341614909,131511.149068323,10712.888198757764,175751.92546583852,291264.5962732919,263382.01863354037,27882.577639751555,0.0,0.0,5539773.167701864,24007280.86956522,5512378.695652174,7103.571428571429,35256.242236024846,493469.90683229815,1.2111801242236027,1.0,5865,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
202,Bent County,2002,1,7155.166759310729,7636594.660922735,2342496.1951083937,1876910.7698721513,203170.48916064482,253991.13118399112,0.0,331.467481934408,8092.33740967204,809.5914396887159,0.0,0.0,5712.448582545859,821731.7342968317,0.0,0.0,4079925.9255141746,1126288.3490828238,1144.6359088382435,16212.09838799333,28144.927737632017,1247006.8982768205,1661129.0161200666,386728.3574207893,154251.6120066704,7759803.985547527,7055288.92996109,1128155.5364091161,99226.81767648694,864922.662590328,616487.7848804892,0.0,248434.8777098388,1470635.3696498056,1313519.7832128962,157115.5864369094,0.0,1633049.6664813785,221854.2857142857,1527210.1917732074,110234.39966648137,363334.86103390774,239358.8688160089,101821.32573652029,94263.15175097277,7558.173985547526,0.0,0.0,5203159.527515287,10464491.598110061,3848746.4341300726,7239.82212340189,36962267.99332963,449337.55697609787,1.1923290717065036,1.0,6072,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
203,Bent County,2003,1,6995.730978260869,8427461.35597826,2323136.421195652,1872863.616847826,221656.60597826086,212302.54076086957,0.0,0.0,16313.657608695652,4201.402173913043,0.0,0.0,2877.0978260869565,949985.527173913,1853.5597826086955,456459.49728260865,4069246.858695652,1130291.429347826,925.6141304347825,15698.135869565216,35607.0,1333245.733695652,1553478.9456521738,623902.3940217391,106825.66304347826,8685493.198369564,7605543.986413043,1420328.0706521738,96930.68478260869,1097537.046195652,870932.9510869564,0.0,226604.09510869565,1511923.0679347825,1288185.5788043477,223737.48913043478,0.0,1464747.0570652173,325257.7744565217,1535570.527173913,153249.75815217392,548504.4782608695,358578.7173913043,172866.0163043478,154725.61141304346,18140.404891304348,0.0,0.0,4473210.978260869,8338175.730978261,3702124.279891304,7457.372282608695,32845319.494565215,405277.93206521735,1.1657608695652173,1.0,6397,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
204,Bent County,2004,1,6814.26416093171,8827768.507146638,2209460.145579672,1775027.811011117,205384.03388036,216019.32768660667,0.0,0.0,13028.973001588141,3283.928004235045,0.0,0.0,4244.579142403388,1003965.6034939121,10746.57490735839,728156.5299100053,4621183.912122816,1100579.1741662256,811.8978295394388,14975.256749602964,25778.60772895712,1276287.4907358391,2202751.484912652,250011.16199047116,73173.00158814188,8786031.281101111,7188813.636844891,1394030.8443620964,100569.72736897829,1289313.0571731075,939678.0571731075,0.0,349635.0,1315371.0031762838,1140742.5674960297,174628.4356802541,0.0,1057358.9571201694,275997.57014293276,1649099.6188459503,107072.85865537322,453895.172048703,1072280.8443620964,71041.62784542085,65055.1588141874,5986.469031233457,0.0,0.0,3945788.2503970354,7918115.907887772,3559247.6680783485,7229.86500794071,34061489.46003176,433888.41979883536,1.135521439915299,1.0,6367,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
205,Bent County,2005,1,6590.960061443932,12430451.82795699,2163050.729646697,1738135.3456221197,197612.38095238095,222284.8233486943,0.0,0.0,5018.179723502304,3176.313364055299,0.0,0.0,3915.4761904761904,1209424.1474654377,1944.0092165898616,463059.7004608295,8260379.623655913,1042196.5207373272,666.6743471582181,15031.47465437788,27354.516129032258,2165438.456221198,5009691.98156682,328678.14132104453,97144.44700460829,12538311.39016897,8352312.588325652,1648268.302611367,106033.07219662057,1348922.7342549923,946584.2165898617,0.0,402338.51766513055,1359387.4347158216,1159078.7019969278,200308.732718894,0.0,1297306.5437788018,140353.07219662057,2332021.3748079874,120020.05376344085,771398.2334869431,3294592.5960061443,120007.97235023041,111614.68509984638,8393.287250384024,0.0,0.0,3537595.9447004604,7781248.348694316,3540200.0384024577,6934.731182795698,38802537.0890937,437660.17665130564,1.098310291858679,1.0,6314,6001,Bent,3918307819.0,73093700.0,NA,H1,011,00198121,NA,A,08011,37.9318907,-103.0775841,06,NA,G4020,Bent,Bent County,08,2246
