LG_ID,NAME,AUDIT_YEAR,CM_FUND_TYPE_ID,DESCRIPTION,REV_TOTAL,REV_CHARGES,REV_IMPACT_FEE,REV_INTGOVT,REV_TRANSFER_IN,REV_INTEREST,REV_OTHER,EXP_TOTAL,EXP_OPERATING,EXP_CAPITAL_OUTLAY,EXP_PRINCIPAL,EXP_INTEREST,EXP_TRANSFER_OUT,GO_DEBT,REVENUE_DEBT,OTHER_DEBT,ASSETS,LIABILITIES,DEPRECIATION
45007,"La Junta, City of",1986,7,Airport,182504,124812,0,5416,50763,0,1513,159292,155442,0,500,3350,0,0,0,66500,0,0,0
45007,"La Junta, City of",1986,9,Internal Service,688614,470626,0,25339,0,0,192649,688189,288733,213468,135000,50988,0,0,0,475000,0,0,0
45007,"La Junta, City of",1987,2,Water,1003384,850586,52300,0,0,0,100498,935532,532725,225506,55613,34028,87660,680000,0,2052,0,0,0
45007,"La Junta, City of",1987,9,Internal Service,694796,467817,0,23063,13267,0,190649,541310,306899,49216,145000,40195,0,0,0,330000,0,0,0
45007,"La Junta, City of",1987,7,Airport,453880,98933,0,29229,324235,0,1483,430797,296026,130946,500,3325,0,0,0,66000,0,0,0
45007,"La Junta, City of",1987,3,Sewer,896598,692354,104591,0,0,0,99653,1235789,493507,570148,35000,64264,72870,0,0,990000,0,0,0
45007,"La Junta, City of",1987,5,Electric,4479048,4297787,0,0,0,0,181261,3967160,3174080,231148,80000,70889,411043,0,0,745000,0,0,0
45007,"La Junta, City of",1988,2,Water,1546156,886432,556095,0,0,0,103629,1408820,441229,708570,57052,31969,170000,625000,0,0,0,0,194717
45007,"La Junta, City of",1988,3,Sewer,996298,654513,228784,0,0,0,113001,1031480,442215,356532,63323,62785,106625,0,0,926677,0,0,194809
45007,"La Junta, City of",1988,7,Airport,331749,123183,0,79675,127149,0,1742,323115,297078,22237,500,3300,0,0,0,65500,0,0,11515
45007,"La Junta, City of",1988,9,Internal Service,688777,496456,0,0,0,0,192321,658612,295649,162688,162475,28000,9800,0,0,167525,0,0,106887
45007,"La Junta, City of",1988,5,Electric,4430500,4168301,0,0,0,0,262199,3903030,2955803,347838,90000,64539,444850,0,0,655000,0,0,392205
45007,"La Junta, City of",1989,2,Water,1034505,872015,33807,0,0,0,128683,838696,540598,183752,55000,29985,29361,570000,0,0,0,0,198577
45007,"La Junta, City of",1989,5,Electric,4444010,4086461,0,0,0,0,357549,3795713,2990737,256282,100000,57550,391144,0,0,555000,0,0,393781
45007,"La Junta, City of",1989,7,Airport,748211,259514,0,300000,122193,0,66504,522014,184905,333334,500,3275,0,0,0,65000,0,0,8474
45007,"La Junta, City of",1989,3,Sewer,694725,578553,14858,0,0,0,101314,961948,482953,317034,50000,60481,51480,0,0,895000,0,0,199964
45007,"La Junta, City of",1989,9,Internal Service,740565,554910,0,0,0,0,185655,656609,315499,157670,170000,13440,0,0,0,0,0,0,125981
45007,"La Junta, City of",1990,2,Water,978507,855819,3500,0,0,0,119188,1058186,449095,79385,60000,28902,440804,510000,0,0,0,0,223174
45007,"La Junta, City of",1990,7,Airport,401936,78773,0,95804,212401,0,14958,366354,343744,18360,1000,3250,0,0,0,64000,0,0,6052
45007,"La Junta, City of",1990,9,Internal Service,595203,526008,0,0,17200,0,51995,396185,340977,55208,0,0,0,0,0,0,0,0,131347
45007,"La Junta, City of",1990,5,Electric,4457644,4146662,7500,0,0,0,303482,4614948,2789528,435035,280000,45385,1065000,0,0,275000,0,0,384163
45007,"La Junta, City of",1990,3,Sewer,1409798,615084,1500,0,677904,0,115310,682049,466680,107475,50000,57894,0,0,0,845000,0,0,218636
45007,"La Junta, City of",1991,2,Water,1002701,892127,12805,0,0,0,97769,933737,470723,198654,60000,25752,178608,450000,0,0,0,0,230401
45007,"La Junta, City of",1991,3,Sewer,766504,654241,3814,0,0,0,108449,813073,497277,106169,50000,55227,104400,0,0,795000,0,0,222030
45007,"La Junta, City of",1991,5,Electric,4729605,4381517,0,0,0,0,348088,4222018,3022432,361023,275000,20163,543400,0,0,0,0,0,394220
45007,"La Junta, City of",1991,9,Internal Service,610352,561448,0,0,0,0,48904,641529,374812,266717,0,0,0,0,0,0,0,0,126267
45007,"La Junta, City of",1991,7,Airport,401562,64537,0,102116,220160,0,14749,385761,367151,14410,1000,3200,0,0,0,63000,0,0,6134
45007,"La Junta, City of",1992,2,Water,954524,881854,6750,0,0,0,65920,1323432,482865,182423,450000,25048,183096,0,0,0,0,0,232126
45007,"La Junta, City of",1992,9,Internal Service,591592,557792,0,0,0,0,33800,500749,400048,100701,0,0,0,0,0,0,0,0,156339
45007,"La Junta, City of",1992,3,Sewer,735174,669410,1500,0,0,0,64264,779453,536596,25044,55000,52413,110400,0,0,740000,0,0,225050
45007,"La Junta, City of",1992,7,Airport,631994,99064,0,285708,241330,0,5892,637323,567280,3112,63000,3931,0,0,0,0,0,0,8088
45007,"La Junta, City of",1992,5,Electric,4665330,4363411,22663,0,0,0,279256,4784991,2967671,1253520,0,0,563800,0,0,0,0,0,403889
45007,"La Junta, City of",1993,2,Water,978679,902732,13000,20000,0,0,42947,799765,530945,91120,0,0,177700,0,0,0,0,0,245236
45007,"La Junta, City of",1993,5,Electric,4726110,4463961,8158,0,0,0,253991,4187605,3149505,464296,0,0,573804,0,0,0,0,0,418603
45007,"La Junta, City of",1993,9,Internal Service,585963,546664,0,0,0,0,39299,603208,406143,197065,0,0,0,0,0,0,0,0,160378
45007,"La Junta, City of",1993,7,Airport,449935,66843,0,176042,201643,0,5407,419593,415247,4346,0,0,0,0,0,0,0,0,7920
45007,"La Junta, City of",1993,3,Sewer,767832,714872,2700,0,0,0,50260,804553,554064,31179,60000,49210,110100,0,680000,0,0,0,228166
45007,"La Junta, City of",1994,2,Water,1072692,993296,18000,0,0,0,61396,860309,519854,153185,0,0,187270,0,0,0,0,0,246361
45007,"La Junta, City of",1994,5,Electric,4956731,4634085,5175,0,0,0,317471,6376070,3307861,2492397,0,0,575812,0,0,0,0,0,382220
45007,"La Junta, City of",1994,3,Sewer,772895,718198,3900,0,0,0,50797,1533964,574464,115714,680000,54694,109092,0,0,0,0,0,227993
45007,"La Junta, City of",1994,7,Airport,554697,110726,0,191951,242375,0,9645,513343,469651,43692,0,0,0,0,0,0,0,0,7819
45007,"La Junta, City of",1994,9,Internal Service,1286236,1236249,0,0,0,0,49987,1141563,1080115,61448,0,0,0,0,0,0,0,0,154357
45007,"La Junta, City of",1995,2,Water,998216,876667,9999,0,0,0,111550,913422,581733,148789,0,0,182900,0,0,0,0,0,250168
45007,"La Junta, City of",1995,9,Internal Service,1411060,1336836,0,0,0,0,74224,1415555,1030402,113952,0,0,271201,0,0,0,0,0,129532
45007,"La Junta, City of",1995,7,Airport,316933,304552,0,0,0,0,12381,250956,250956,0,0,0,0,0,0,0,0,0,7796
45007,"La Junta, City of",1995,3,Sewer,834674,783489,6900,0,0,0,44285,812656,583168,113988,0,0,115500,0,0,0,0,0,228844
45007,"La Junta, City of",1995,5,Electric,5237650,4667670,0,0,0,0,569980,4698906,3573081,544725,0,0,581100,0,0,0,0,0,403963
45007,"La Junta, City of",1996,2,Water,1134820,959325,74179,0,0,0,101316,1264713,614696,462117,0,0,187900,0,0,0,0,0,262956
45007,"La Junta, City of",1996,3,Sewer,930837,881520,6900,0,0,0,42417,911884,581121,215863,0,0,114900,0,0,0,0,0,229102
45007,"La Junta, City of",1996,7,Airport,323141,308439,0,0,0,0,14702,261233,261233,0,0,0,0,0,0,0,0,0,7168
45007,"La Junta, City of",1996,9,Internal Service,1439039,1366391,0,0,0,0,72648,1282425,1081891,200534,0,0,0,0,0,0,0,0,144631
45007,"La Junta, City of",1996,5,Electric,5233097,4690050,0,0,0,0,543047,4457074,3438338,430836,0,0,587900,0,0,0,0,0,413551
45007,"La Junta, City of",1997,2,Water,1072526,961955,23500,0,0,0,87071,1012832,550528,272404,0,0,189900,0,0,0,1789238,14088,276048
45007,"La Junta, City of",1997,5,Electric,5437792,4861020,0,0,0,0,576772,5380556,3547224,1193132,0,0,640200,0,0,0,5810963,339334,425654
45007,"La Junta, City of",1997,7,Airport,387002,101439,0,268611,0,0,16952,329443,328943,500,0,0,0,0,0,0,481973,11320,5725
45007,"La Junta, City of",1997,3,Sewer,977656,923170,7100,0,0,0,47386,817085,590582,104403,0,0,122100,0,0,0,1157338,7090,241035
45007,"La Junta, City of",1997,9,Internal Service,1440245,1346957,0,0,0,0,93288,1225152,1104666,120486,0,0,0,0,0,0,1859048,186147,169164
45007,"La Junta, City of",1998,2,Water,1126509,1002828,18500,0,0,0,105181,964826,588774,177252,0,0,198800,0,0,0,1945446,21644,282346
45007,"La Junta, City of",1998,7,Airport,1594106,116153,0,1458070,0,0,19883,1528213,288322,1239891,0,0,0,0,0,0,541572,195,6007
45007,"La Junta, City of",1998,9,Internal Service,1510302,1418294,0,0,0,0,92008,1405581,1172816,232765,0,0,0,0,0,0,1946129,174005,188940
45007,"La Junta, City of",1998,5,Electric,5535510,4897032,0,0,0,0,638478,5587959,3552149,1390210,0,0,645600,0,0,0,5946123,327983,439141
45007,"La Junta, City of",1998,3,Sewer,976375,911015,9300,0,0,0,56060,1099595,680068,288827,0,0,130700,0,0,0,1056209,11261,235664
45007,"La Junta, City of",1999,2,Water,1321085,1004001,18000,0,226200,0,72884,2085632,573054,1510741,0,1837,0,0,0,490000,1675147,88647,283833
45007,"La Junta, City of",1999,3,Sewer,1498351,909063,10500,0,543200,0,35588,1608078,654487,953591,0,0,0,0,0,0,996298,184081,245748
45007,"La Junta, City of",1999,5,Electric,5762884,5170095,0,0,0,0,592789,5669813,3865294,416719,0,0,1387800,0,0,0,6031035,345347,457537
45007,"La Junta, City of",1999,9,Internal Service,1540786,1427531,0,0,0,0,113255,1564409,1313777,250632,0,0,0,0,0,0,1934417,179168,182838
45007,"La Junta, City of",1999,7,Airport,337092,93132,0,221329,0,0,22631,275287,272437,2850,0,0,0,0,0,0,609128,1364,5156
45007,"La Junta, City of",2000,2,Water,1304219,1132352,96000,0,0,0,75867,1282656,624706,420474,14277,21799,201400,0,475723,0,1709403,114737,321211
45007,"La Junta, City of",2000,9,Internal Service,1736091,1593144,0,0,0,0,142947,1857343,1532492,324851,0,0,0,0,0,0,1881627,247630,210399
45007,"La Junta, City of",2000,3,Sewer,1474987,927484,520356,0,0,0,27147,2072697,754801,1170541,4682,9373,133300,0,353718,0,957343,344511,270388
45007,"La Junta, City of",2000,7,Airport,287576,262680,0,0,0,0,24896,359800,258707,1093,0,0,100000,0,0,0,517069,9255,6452
45007,"La Junta, City of",2000,5,Electric,6112142,5437003,0,0,0,0,675139,5288356,4079875,542681,0,0,665800,0,0,0,7190749,774529,449204
45007,"La Junta, City of",2001,2,Water,1197926,1093636,34499,0,0,0,69791,1820892,872007,701559,16300,21226,209800,0,459423,0,1279732,240048,321269
45007,"La Junta, City of",2001,5,Electric,6409788,5743766,0,0,0,0,666022,6427021,4970342,757316,0,6463,692900,0,0,0,8030544,787608,425880
45007,"La Junta, City of",2001,9,Internal Service,1653670,1574756,0,0,0,0,78914,1712159,1508453,203706,0,0,0,0,0,0,1827453,251133,227030
45007,"La Junta, City of",2001,7,Airport,104949,87719,0,0,0,0,17230,185514,152694,32820,0,0,0,0,0,0,435968,8719,7694
45007,"La Junta, City of",2001,3,Sewer,1152932,944699,186632,0,0,0,21601,1436159,911685,366425,5761,15788,136500,0,347957,0,606537,163811,303351
45007,"La Junta, City of",2002,2,Water,1394719,1341393,11001,0,0,0,42325,2853656,695797,1718909,17028,200822,221100,0,0,10254606,9634123,307380,336394
45007,"La Junta, City of",2002,5,Electric,6469760,5921139,0,0,0,0,548621,6177114,4386098,1087016,0,0,704000,0,0,0,8628978,851207,418053
45007,"La Junta, City of",2002,3,Sewer,1090473,1071096,2800,0,0,0,16577,951651,722404,56498,18070,15079,139600,0,0,329887,749645,168651,342535
45007,"La Junta, City of",2002,7,Airport,752296,133388,0,2435,609255,0,7218,788558,405602,382956,0,0,0,0,0,0,392632,1645,9699
45007,"La Junta, City of",2002,9,Internal Service,1667882,1628896,0,0,0,0,38986,2503444,2286157,217287,0,0,0,0,0,0,1189960,449203,247704
45007,"La Junta, City of",2003,7,Airport,257229,89328,0,2027,161644,0,4230,307832,307832,0,0,0,0,0,0,0,342950,620,7595
45007,"La Junta, City of",2003,5,Electric,6156895,6005045,0,0,0,0,151850,6110198,4452558,904140,0,0,753500,0,0,0,8611036,523762,407328
45007,"La Junta, City of",2003,2,Water,2164423,2076755,60231,0,0,0,27437,5736861,714991,4302436,452891,20093,246450,0,0,9801715,6074511,861789,322447
45007,"La Junta, City of",2003,9,Internal Service,2184635,1915795,0,0,238000,0,30840,2119690,1915230,204460,0,0,0,0,0,0,1173567,367865,230058
45007,"La Junta, City of",2003,3,Sewer,1102132,1090930,4800,0,0,0,6402,1185122,736168,261470,12735,14703,160046,0,0,317152,695189,37135,342786
45007,"La Junta, City of",2004,7,Airport,337230,160638,0,2712,171297,2583,0,362920,362920,0,0,0,0,0,0,0,321746,3447,6336
45007,"La Junta, City of",2004,9,Internal Service,1749431,1736423,0,0,0,11186,1822,1291447,1261855,29592,0,0,0,0,0,0,1505079,241394,198285
45007,"La Junta, City of",2004,5,Electric,6874706,6765010,0,0,0,77907,31789,6239292,4993922,682370,0,0,563000,0,0,0,9314972,559144,395887
45007,"La Junta, City of",2004,2,Water,1986964,1874577,83334,0,0,21813,7240,5456552,973899,3687768,412917,152168,229800,0,0,9388798,2746624,574566,296799
45007,"La Junta, City of",2004,3,Sewer,1089793,1070599,9200,0,0,9994,0,1025775,693365,159668,13314,13928,145500,0,0,303837,718000,25435,350175
45007,"La Junta, City of",2005,2,Water,2020789,1948578,25180,0,0,39321,7710,2572643,1234771,309563,418720,326789,282800,0,0,8970078,2201336,576066,506961
45007,"La Junta, City of",2005,9,Internal Service,1939371,1576924,0,0,0,21051,341396,1611867,1112243,499624,0,0,0,0,0,0,1764427,68444,195092
45007,"La Junta, City of",2005,3,Sewer,1061417,1039566,6800,0,0,15051,0,993898,775530,41335,13920,13413,149700,0,0,289917,778017,150217,354899
45007,"La Junta, City of",2005,7,Airport,168108,164306,0,0,0,3802,0,215697,215697,0,0,0,0,0,0,0,272892,890,6336
45007,"La Junta, City of",2005,5,Electric,8041581,7809020,0,0,0,202211,30350,6735552,5778737,389240,0,2575,565000,0,0,0,10646965,562784,379106
45007,"La Junta, City of",2006,2,Water,2002852,1921794,27180,0,0,46080,7798,2253372,1199212,186249,429216,318995,119700,0,0,8540862,1962904,576526,486744
45007,"La Junta, City of",2006,3,Sewer,975361,946542,7200,0,0,21619,0,1247172,813169,336365,14554,12884,70200,0,0,275363,495393,22959,359202
45007,"La Junta, City of",2006,5,Electric,7418377,7060957,0,0,0,333203,24217,7140668,6222588,467435,0,5245,445400,0,0,0,10553098,589252,417802
45007,"La Junta, City of",2006,7,Airport,176540,170257,0,784,0,5499,0,217626,217626,0,0,0,0,0,0,0,228631,635,6918
45007,"La Junta, City of",2006,9,Internal Service,1601765,1556591,0,0,0,45174,0,1079938,1079938,0,0,0,0,0,0,0,2159504,41569,193896
45007,"La Junta, City of",2007,2,Water,3543868,1985415,33130,0,1470800,45425,9098,3410899,1297078,1369079,434649,310093,0,0,0,8106213,1948743,592428,453615
45007,"La Junta, City of",2007,3,Sewer,1200088,987878,9200,0,181400,21610,0,1273969,853354,394376,15216,11023,0,0,0,260147,446570,33666,361075
45007,"La Junta, City of",2007,5,Electric,7578132,7156049,0,0,0,389905,32178,9018527,6313413,329228,0,6186,2369700,0,0,0,9182452,621021,417929
45007,"La Junta, City of",2007,7,Airport,220700,203789,0,0,10000,6911,0,267196,265843,1353,0,0,0,0,0,0,212260,28976,7249
45007,"La Junta, City of",2007,9,Internal Service,1650908,1575645,0,0,0,66667,8596,1376034,1182385,193649,0,0,0,0,0,0,2443125,49458,204468
45007,"La Junta, City of",2008,2,Water,2267135,2201280,9100,0,0,40471,16284,2538132,1285387,378724,445516,300605,127900,0,0,7660697,1677113,548791,463377
45007,"La Junta, City of",2008,9,Internal Service,1718380,1655613,0,0,0,57814,4953,1484098,1326103,157995,0,0,0,0,0,0,2714772,166611,173794
45007,"La Junta, City of",2008,7,Airport,373425,358080,0,0,10000,5345,0,415420,415420,0,0,0,0,0,0,0,143234,1027,7125
45007,"La Junta, City of",2008,3,Sewer,1086737,1061255,1200,0,0,21073,3209,1138587,923136,125172,15909,11470,62900,0,0,244238,462166,74029,271715
45007,"La Junta, City of",2008,5,Electric,8321205,8059308,0,0,0,221683,40214,8476149,7379307,615742,0,0,481100,0,0,0,9382704,937956,427642
45007,"La Junta, City of",2009,2,Water,2376387,2326876,0,0,0,26165,23346,3391949,1406393,1117936,456382,279238,132000,0,0,9034315,2559345,1210050,551736
45007,"La Junta, City of",2009,3,Sewer,1163249,1143133,0,0,0,10615,9501,1077388,849152,135861,16632,10743,65000,0,0,227606,511224,38953,269073
45007,"La Junta, City of",2009,7,Airport,185017,166703,0,8314,10000,0,0,233090,224100,8990,0,0,0,0,0,0,87389,547,4885
45007,"La Junta, City of",2009,9,Internal Service,1652113,1577057,0,0,0,24705,50351,1602041,1387892,214149,0,0,0,0,0,0,2793829,98859,201915
45007,"La Junta, City of",2009,5,Electric,8810298,8631312,0,0,0,124210,54776,8806260,8075765,236168,0,2927,491400,0,0,0,8563074,748176,442471
62037,"La Salle, Town of",1975,2,Water,89500,54900,26100,0,0,0,8600,81300,22800,22300,5000,13900,17300,250000,0,0,0,0,0
62037,"La Salle, Town of",1975,3,Sewer,146900,31400,33700,64200,17300,0,300,144800,19000,119100,4000,2700,0,0,0,56000,0,0,0
62037,"La Salle, Town of",1976,2,Water,70500,58200,3700,0,0,0,8600,72400,29300,24500,5000,13600,0,245000,0,0,0,0,0
62037,"La Salle, Town of",1976,3,Sewer,39700,32800,3000,2800,0,0,1100,37700,30800,400,4000,2500,0,0,0,52000,0,0,0
62037,"La Salle, Town of",1977,2,Water,86400,69600,8300,0,0,0,8400,53700,29800,5500,5000,13400,0,240000,0,0,0,0,0
62037,"La Salle, Town of",1977,3,Sewer,51500,35400,9000,5800,0,0,1300,45800,34600,4900,4000,2300,0,0,0,48000,0,0,0
62037,"La Salle, Town of",1978,2,Water,89600,69000,8600,0,0,0,12100,84700,46300,15300,10000,13100,0,230000,0,0,0,0,0
62037,"La Salle, Town of",1978,3,Sewer,58900,48100,8600,0,0,0,2200,45200,36100,3000,4000,2100,0,0,0,44000,0,0,0
62037,"La Salle, Town of",1979,2,Water,106500,76800,11200,0,0,0,18500,161700,51800,87400,10000,12500,0,220000,0,0,0,0,0
62037,"La Salle, Town of",1979,3,Sewer,53800,49000,1600,0,0,0,3100,53600,46000,600,5000,2000,0,0,0,39000,0,0,0
62037,"La Salle, Town of",1980,2,Water,101500,78300,4600,0,0,0,18600,87100,54900,10200,10000,12000,0,210000,0,0,0,0,0
62037,"La Salle, Town of",1980,3,Sewer,66300,59200,2400,0,0,0,4700,56900,47800,2300,5000,1800,0,0,0,34000,0,0,0
62037,"La Salle, Town of",1981,2,Water,96300,77900,2100,0,0,0,16200,102200,74800,1100,15000,11300,0,195000,0,0,0,0,0
62037,"La Salle, Town of",1981,3,Sewer,82800,70100,7000,0,0,0,5600,69200,59500,3200,5000,1500,0,0,0,29000,0,0,0
62037,"La Salle, Town of",1982,2,Water,96100,78800,0,0,0,0,17200,94600,58100,1100,25000,10400,0,170000,0,0,0,0,0
62037,"La Salle, Town of",1982,3,Sewer,80400,73000,800,0,0,0,6600,69600,59600,3700,5000,1300,0,0,0,24000,0,0,0
62037,"La Salle, Town of",1983,2,Water,100900,88900,0,0,0,0,12000,106000,69200,2800,25000,9000,0,145000,0,0,0,0,0
62037,"La Salle, Town of",1983,3,Sewer,79400,73500,0,0,0,0,5900,83700,73700,2900,6000,1100,0,0,0,18000,0,0,0
62037,"La Salle, Town of",1984,2,Water,103000,89200,1900,0,0,0,11800,156600,81000,38000,30000,7600,0,115000,0,0,0,0,0
62037,"La Salle, Town of",1984,3,Sewer,81100,73800,800,0,0,0,6400,85400,76500,2100,6000,800,0,0,0,12000,0,0,0
62037,"La Salle, Town of",1985,2,Water,111458,101325,2500,0,0,0,7633,156565,84400,31321,35000,5844,0,80000,0,0,0,0,0
62037,"La Salle, Town of",1985,3,Sewer,83195,73394,1200,0,0,0,8601,92061,79666,5878,6000,517,0,0,0,6000,0,0,0
62037,"La Salle, Town of",1986,2,Water,121913,119079,1700,0,0,0,1134,147591,74467,29274,40000,3850,0,40000,0,0,0,0,0
62037,"La Salle, Town of",1986,3,Sewer,115273,87856,16325,0,0,0,11092,129300,81327,41726,6000,247,0,0,0,0,0,0,0
62037,"La Salle, Town of",1987,2,Water,128572,126949,0,0,0,0,1623,118075,76032,393,40000,1650,0,0,0,0,0,0,0
62037,"La Salle, Town of",1987,3,Sewer,108384,95946,6000,0,0,0,6438,84246,84034,212,0,0,0,0,0,0,0,0,0
62037,"La Salle, Town of",1988,2,Water,128234,126210,0,0,0,0,2024,97112,83203,13909,0,0,0,0,0,0,0,0,19567
62037,"La Salle, Town of",1988,3,Sewer,103690,96007,2400,0,0,0,5283,90836,76501,14335,0,0,0,0,0,0,0,0,14654
62037,"La Salle, Town of",1989,2,Water,129072,126420,0,0,0,0,2652,83074,78588,4486,0,0,0,0,0,0,0,0,19703
62037,"La Salle, Town of",1989,3,Sewer,105473,95539,0,0,0,0,9934,90810,67706,23104,0,0,0,0,0,0,0,0,15068
62037,"La Salle, Town of",1990,2,Water,149851,126390,17125,0,0,0,6336,186651,107252,79399,0,0,0,0,0,0,0,0,19686
62037,"La Salle, Town of",1990,3,Sewer,115820,96263,1200,0,0,0,18357,80851,77998,2853,0,0,0,0,0,0,0,0,15437
62037,"La Salle, Town of",1991,2,Water,145315,128154,16311,0,0,0,850,160871,79479,81392,0,0,0,0,0,0,0,0,20000
62037,"La Salle, Town of",1991,3,Sewer,115367,96455,0,0,0,0,18912,92825,88942,3883,0,0,0,0,0,0,0,0,15711
62037,"La Salle, Town of",1992,2,Water,762316,191674,12551,215408,309102,0,33581,2168843,120410,2006828,0,41605,0,0,0,1780000,0,0,30379
62037,"La Salle, Town of",1992,3,Sewer,141125,96752,0,0,0,0,44373,101911,81883,20028,0,0,0,0,0,0,0,0,17641
62037,"La Salle, Town of",1993,2,Water,608858,404922,1600,84592,79712,0,38032,677498,257964,303084,0,116450,0,0,0,1780000,0,0,72120
62037,"La Salle, Town of",1993,3,Sewer,117175,95212,0,0,0,0,21963,93840,93840,0,0,0,0,0,0,0,0,0,17869
62037,"La Salle, Town of",1994,2,Water,564952,433356,37174,0,84482,0,9940,497924,248162,83928,55000,110834,0,0,0,1725000,0,0,79423
62037,"La Salle, Town of",1994,3,Sewer,112020,96401,1200,0,0,0,14419,143491,136576,6915,0,0,0,0,0,0,0,0,16795
62037,"La Salle, Town of",1995,2,Water,522066,405881,3640,0,88746,0,23799,604063,207103,233029,55000,108931,0,0,0,1670000,0,0,83057
62037,"La Salle, Town of",1995,3,Sewer,147160,125095,0,0,0,0,22065,130328,117320,13008,0,0,0,0,0,0,0,0,16795
62037,"La Salle, Town of",1996,2,Water,529693,418977,14400,0,85484,0,10832,479720,204876,109084,60000,105760,0,0,0,1610000,0,0,83801
62037,"La Salle, Town of",1996,3,Sewer,137691,125393,1800,0,0,0,10498,125547,117247,8300,0,0,0,0,0,0,0,0,16378
62037,"La Salle, Town of",1997,2,Water,516683,418249,0,0,88812,0,9622,471500,212337,96590,60000,102573,0,0,0,1550000,466246,93324,83994
62037,"La Salle, Town of",1997,3,Sewer,141362,126726,0,0,0,0,14636,129908,124408,5500,0,0,0,0,0,0,242183,3723,16596
62037,"La Salle, Town of",1998,2,Water,549275,442244,0,0,96947,0,10084,656257,228081,270658,90000,67518,0,0,0,1605000,354510,108568,86551
62037,"La Salle, Town of",1998,3,Sewer,138867,129951,0,0,0,0,8916,119872,111529,8343,0,0,0,0,0,0,261793,0,16453
62037,"La Salle, Town of",1999,2,Water,557304,427153,15000,0,111721,0,3430,614413,237343,209757,75000,92313,0,0,0,1415000,330685,104628,54658
62037,"La Salle, Town of",1999,3,Sewer,146303,129509,3600,0,0,0,13194,178703,116766,61937,0,0,0,0,0,0,233984,0,17454
62037,"La Salle, Town of",2000,2,Water,594976,449428,0,0,111893,0,33655,601001,230256,203196,80000,87549,0,0,0,1340000,325316,105284,73832
62037,"La Salle, Town of",2000,3,Sewer,215080,130186,0,0,0,0,84894,163860,120786,43074,0,0,0,0,0,0,290188,0,18835
62037,"La Salle, Town of",2001,2,Water,584751,421501,27000,0,130905,0,5345,537375,249117,122144,80000,86114,0,0,0,1260000,377217,109809,74203
62037,"La Salle, Town of",2001,3,Sewer,221541,129847,9000,0,0,0,82694,195619,138355,57264,0,0,0,0,0,0,315125,0,22367
62037,"La Salle, Town of",2002,2,Water,569071,431979,0,0,126717,0,10375,613991,245168,206851,85000,76972,0,0,0,1180000,341570,119082,0
62037,"La Salle, Town of",2002,3,Sewer,159484,131456,2500,0,0,0,25528,176594,146612,29982,0,0,0,0,0,0,311541,15654,0
62037,"La Salle, Town of",2003,2,Water,621834,414706,75200,0,130031,719,1178,705036,276524,272192,85000,71320,0,0,0,1095000,253161,132094,77921
62037,"La Salle, Town of",2003,3,Sewer,204754,130977,40000,0,757,223,32797,271813,160925,110888,0,0,0,0,0,0,235799,7369,27949
62037,"La Salle, Town of",2004,2,Water,704952,430770,140630,0,131334,903,1315,486673,299727,25128,95000,66818,0,0,0,1000000,466036,131690,83578
62037,"La Salle, Town of",2004,3,Sewer,259364,133083,76250,0,0,271,49760,207223,189358,17865,0,0,0,0,0,0,288918,6612,34837
62037,"La Salle, Town of",2005,2,Water,671612,465073,77840,0,122899,720,5080,480288,322740,648,100000,56900,0,0,0,900000,659943,139276,82677
62037,"La Salle, Town of",2005,3,Sewer,217577,136983,42000,0,0,2832,35762,230078,229430,648,0,0,0,0,0,0,270238,9621,35198
62037,"La Salle, Town of",2005,18,Stormwater,13096,13096,0,0,0,0,0,13096,0,0,0,0,13096,0,0,0,0,0,0
62037,"La Salle, Town of",2006,2,Water,676530,509306,38920,0,125821,1171,1312,532522,371462,4647,105000,51413,0,0,0,795000,815121,155844,84796
62037,"La Salle, Town of",2006,3,Sewer,206274,139770,25500,0,0,1128,39876,286954,239510,47444,0,0,0,0,0,0,239424,16104,38290
62037,"La Salle, Town of",2006,18,Stormwater,18434,18434,0,0,0,0,0,18434,0,0,0,0,18434,0,0,0,0,0,0
62037,"La Salle, Town of",2007,2,Water,594844,481155,29190,0,81069,2291,1139,544784,373768,16198,110000,44818,0,0,0,685000,874672,175332,83963
62037,"La Salle, Town of",2007,18,Stormwater,17190,17190,0,0,0,0,0,17190,0,0,0,0,17190,0,0,0,0,0,0
62037,"La Salle, Town of",2007,3,Sewer,366843,222223,22250,0,73065,1174,48131,484208,303172,181036,0,0,0,0,0,0,120184,14228,37341
62037,"La Salle, Town of",2008,18,Stormwater,20736,20736,0,0,0,0,0,20736,0,1724,0,0,19012,0,0,0,0,0,0
62037,"La Salle, Town of",2008,3,Sewer,365944,232657,26125,0,40000,326,66836,394551,350497,44054,0,0,0,0,0,0,97273,19924,41730
62037,"La Salle, Town of",2008,2,Water,537493,453204,10527,0,60000,2294,11468,655465,469781,27965,120000,37719,,0,0,629488,800763,229394,86833
62037,"La Salle, Town of",2009,2,Water,522096,456724,0,0,34292,883,30197,751002,421080,169582,130000,30340,0,0,0,0,513817,190913,87528
62037,"La Salle, Town of",2009,18,Stormwater,16122,16122,0,0,0,0,0,16122,1671,0,0,0,14451,0,0,0,0,0,0
