LG_ID,NAME,AUDIT_YEAR,REV_TOTAL,REV_TOTAL_TAX,REV_PROPERTY_TAX,REV_SO_TAX,REV_SALES_USE_TAX,REV_OCCUPATION_TAX,REV_FRANCHISE_TAX,REV_OTHER_TAX,REV_UNCLASS_TAX,REV_LICENSES,REV_CHARGES,REV_FINES,REV_TRANSFER_IN,REV_INTGOVT,REV_HUT,REV_CIGARETTE_TAX,REV_MOTOR_VEH_FEE,REV_CTF,ALL_OTHER_INTGOVT,REV_MISC,REV_INTEREST,EXP_TOTAL,EXP_TOTAL_OPERATING,EXP_GEN_GOVT,EXP_JUDICIAL,EXP_TOTAL_PUBLIC_SAFETY,EXP_POLICE,EXP_FIRE,EXP_OTHER_PUBLIC_SAFETY,EXP_TOTAL_PUBLIC_WORKS,EXP_STREET,EXP_TRASH,EXP_OTHER_PUBLIC_WORKS,EXP_HEALTH,EXP_RECREATION,EXP_MISC,EXP_TRANSFER_OUT,EXP_CAPITAL_OUTLAY,EXP_DEBT_SERVICE_GEN,EXP_PRINCIPAL_GEN,EXP_INTEREST_GEN,GO_DEBT_GEN,REVENUE_DEBT_GEN,OTHER_DEBT_GEN,ASSETS,LIABILITIES,POPULATION,RURAL_VEH_REG,MUN_VEH_REG,RETAIL_SALES,ST_SALES_TAX_PAID,SALES_TAX_RATE,ROADS
53002,"Del Norte, Town of",1982,324500,229200,58300,5900,149400,0,15100,500,0,3700,6700,3900,5100,69700,17700,7000,5900,0,39100,6200,1347,327100,299600,126000,0,96800,96000,800,0,55100,55100,0,0,8000,13700,0,0,19600,7900,0,7900,0,650000,0,0,0,1782,0,1588,14070000,183161,1,13
53002,"Del Norte, Town of",1983,493700,277100,60000,6000,192400,0,17900,800,0,3800,7200,1300,0,147300,20000,5600,5600,0,116100,57000,50565,562500,306500,125100,0,92700,91900,800,0,48900,48900,0,0,6600,13300,19900,72200,105800,78000,0,78000,0,650000,0,0,0,1808,0,1373,15005000,194210,2,13
53002,"Del Norte, Town of",1984,518800,295600,59500,5900,210900,0,18700,600,0,3900,7200,1900,0,146200,26800,5800,6300,9200,98100,64000,49964,613600,326500,131600,0,104700,103900,800,0,39600,39600,0,0,5500,11400,33700,107600,103000,76500,0,76500,0,650000,0,0,0,1790,0,1484,15413000,200388,2,13
53002,"Del Norte, Town of",1985,487163,313142,71634,7186,212089,0,21472,761,0,3868,9435,1826,0,124715,22548,5313,6354,7087,83413,34177,31623,550508,344663,166914,0,101720,100920,800,0,52051,52051,0,0,2698,21280,0,22967,108989,73889,0,73889,0,650000,39864,523600,112797,1803,0,1708,15988000,164467,2,13
53002,"Del Norte, Town of",1986,457293,313284,75051,8392,208210,0,20835,796,0,3482,7083,2292,0,102964,29254,4224,6412,6401,56673,28188,22450,435479,296789,110890,1350,100915,100115,800,0,49581,49581,0,0,3996,8128,21929,8301,60929,69460,0,69460,0,650000,11291,538848,116180,1866,0,1690,15147000,159874,2,13
53002,"Del Norte, Town of",1987,420994,312854,81652,8441,197872,2000,22013,876,0,2103,10590,3830,0,61007,31397,4584,6489,7833,10704,30610,16563,388541,310814,84084,0,133958,133158,800,0,70202,70202,0,0,9034,11757,1779,23400,30950,23377,0,23377,0,480000,5234,508762,140745,1848,0,1531,14533000,169404,2,13
53002,"Del Norte, Town of",1988,437640,330579,85359,9943,209145,3849,21339,944,0,1655,10223,5701,0,66095,33002,4951,6340,7236,14566,23387,11310,379454,285722,87253,0,108991,108191,800,0,64727,64727,0,0,12673,12078,0,43603,1110,49019,10000,39019,0,470000,3793,399907,167826,1819,0,1481,13905000,187550,2,13
53002,"Del Norte, Town of",1989,488953,358424,92157,8849,234249,1700,21469,0,0,2014,9911,15555,0,82354,34148,5021,6302,5940,30943,20695,13430,563778,319253,74362,17342,125211,124411,800,0,80426,80426,0,0,7099,14813,0,70822,120154,53549,15000,38549,0,455000,53454,433723,209819,1726,0,1478,17440000,192489,2,13
53002,"Del Norte, Town of",1990,494591,382950,95255,9409,252208,2000,24078,0,0,2347,10158,11641,0,67182,38037,4858,6062,7102,11123,20313,18231,440853,364890,98836,17609,115912,115112,800,0,111696,111696,0,0,8973,11864,0,22835,0,53128,15000,38128,0,440000,1847,453913,140830,1674,0,1401,18451000,196268,2,13
53002,"Del Norte, Town of",1991,474467,379226,90871,9588,248809,2400,27558,0,0,2952,15493,7725,0,49412,12643,4684,5616,9230,17239,19659,17275,471977,344412,78497,18947,116296,116296,0,0,103673,103673,0,0,11843,9389,5767,22935,52403,52227,15000,37227,0,425000,5416,514406,124091,1738,0,1303,20646000,204268,2,13
53002,"Del Norte, Town of",1992,501548,392136,100087,9921,251003,1300,29825,0,0,2718,10091,4931,0,73118,40931,4397,5688,11470,10632,18554,12309,511639,407243,92331,20099,135481,135481,0,0,130640,130640,0,0,12752,15940,0,22990,29775,51631,15000,36631,0,410000,4300,533755,95359,1786,0,1331,21243000,208353,2,13
53002,"Del Norte, Town of",1993,502680,378217,74566,8408,262021,2200,31022,0,0,5631,16912,6324,0,80535,38443,4300,6249,10634,20909,15061,10135,533756,414746,99197,20602,136288,136288,0,0,119739,119739,0,0,10493,28427,0,0,68570,50440,15000,35440,0,395000,1611,626416,137922,1762,0,1458,20581000,238510,2,13
53002,"Del Norte, Town of",1994,588617,393719,67993,8550,283277,1900,31999,0,0,5151,17338,5496,0,154689,40265,4453,7593,13983,88395,12224,11544,569925,512172,87732,21122,129904,129904,0,0,102372,102372,0,0,9875,121963,39204,0,4615,53138,20000,33138,0,375000,0,684729,92725,1772,0,1512,22838000,255101,2,13
53002,"Del Norte, Town of",1995,551453,407750,69668,9321,293795,2410,32506,50,0,9715,17916,6710,0,94391,43873,4225,6665,16108,23520,14971,10949,459726,398250,99582,21897,139455,139455,0,0,93858,93858,0,0,11459,31999,0,0,22855,38621,20000,18621,0,380000,0,842361,107195,1808,0,1547,20073000,251059,2,13
53002,"Del Norte, Town of",1996,649130,511383,57737,8671,410689,1900,32386,0,0,9444,17754,6595,0,89270,46673,3932,6425,15373,16867,14684,12990,537731,441634,104328,23140,157912,151462,0,6450,115610,115610,0,0,11108,29536,0,0,46087,50010,25000,25010,0,355000,0,926679,119653,1798,0,1514,19022000,280466,2,13
53002,"Del Norte, Town of",1997,685256,484840,60545,9279,380499,2150,32367,0,0,5634,18072,6561,0,148676,50082,3839,6483,17716,70556,21473,13998,809850,469967,91806,23629,190980,184751,0,6229,142774,142774,0,0,10566,10212,0,0,287037,52846,30000,22846,0,325000,28604,912561,125842,1809,0,1485,18158000,247411,2,13
53002,"Del Norte, Town of",1998,666847,519739,61664,9459,413943,2150,32523,0,0,10555,18143,5712,0,92703,52600,3641,6520,16359,13583,19995,12856,679876,471263,91608,24867,194794,185824,0,8970,136722,136722,0,0,11101,12171,0,0,157260,51353,30000,21353,0,295000,14783,967515,129227,1801,0,1498,19443000,290877,2,13
53002,"Del Norte, Town of",1999,747350,536890,62804,10842,412289,1650,49305,0,0,10369,24496,15494,0,87974,53361,3308,6608,14593,10104,72127,15342,584242,455601,84567,25252,188509,180088,0,8421,116983,116983,0,0,28736,11554,0,0,79101,49540,30000,19540,0,265000,0,1139126,105604,1812,0,1512,23771000,330643,2,13
53002,"Del Norte, Town of",2000,731642,520899,62346,10962,406645,1650,39296,0,0,9819,22168,14190,0,95204,55059,3161,6442,15654,14888,69362,27504,582797,471621,85083,31525,198632,191046,0,7586,118240,118240,0,0,28212,9929,0,0,58464,52712,35000,17712,0,230000,0,1422814,99449,1705,0,1471,19876000,193911,2,13
53002,"Del Norte, Town of",2001,804850,535233,64067,10872,417353,1200,41741,0,0,6111,23464,28350,0,90500,54516,2545,6198,15636,11605,121192,38499,712219,481039,89072,32767,219402,214302,0,5100,103877,103877,0,0,13587,22334,0,0,164595,66585,35000,31585,0,765000,0,2211790,170711,1694,0,1492,18076000,175679,2,13
53002,"Del Norte, Town of",2002,946237,531351,71389,11538,399969,1200,47255,0,0,4745,23594,36075,0,314177,54533,1722,6026,16611,235285,36295,29915,1392776,503195,88044,35919,232665,228881,0,3784,102582,102582,0,0,36551,7434,0,0,803606,85975,40000,45975,0,725000,0,1994627,329308,1678,0,1492,17821142,175585,2,13.38
53002,"Del Norte, Town of",2003,821966,540887,72766,14039,414495,2460,37127,0,0,37476,26589,55538,0,142517,50012,1598,6110,16065,68732,18959,11828,832932,521183,93413,34695,251598,239767,0,11831,95224,95224,0,0,33674,12579,0,0,216053,95696,50000,45696,0,675000,0,1877948,175062,1700,0,1473,15470500,160508,2,13.38
53002,"Del Norte, Town of",2004,793526,552902,73662,13098,420635,1450,44057,0,0,36356,25381,56397,0,99771,51368,1660,6166,15057,25520,22719,12756,726617,536607,91630,35504,264055,255604,0,8451,102162,102162,0,0,37429,5827,0,0,84835,105175,65000,40175,0,610000,0,1954626,204341,1715,0,1496,17723730,172647,2,14.2
53002,"Del Norte, Town of",2005,813230,564261,70577,11848,431525,1200,49111,0,0,14814,26547,53435,0,100554,48675,1457,6495,15511,28416,53619,20247,750463,540900,88685,37993,273919,267167,0,6752,99731,99731,0,0,33727,6845,0,0,83076,126487,90000,36487,0,520000,0,2105472,109962,1674,0,1575,10343920,41651,2,14.2
53002,"Del Norte, Town of",2006,845027,609521,76855,13729,466935,950,51052,0,0,17093,25754,53357,0,90336,55535,1724,6741,18785,7551,48966,35821,708010,546038,85470,38130,267642,260757,0,6885,109884,109884,0,0,36263,8649,0,0,111672,50300,20000,30300,0,500000,0,2310728,218147,1624,0,1553,12705522,30606,2,14.03
53002,"Del Norte, Town of",2007,896447,631491,79134,14397,480669,950,56341,0,0,11924,32747,70480,0,85756,52936,1544,7127,16861,7288,64049,42012,759609,579242,94726,41715,285258,279682,0,5576,120131,120131,0,0,33220,4192,0,0,131117,49250,20000,29250,0,480000,0,2368336,109142,1726,0,1603,20546852,215293,2,14.06
53002,"Del Norte, Town of",2008,916458,690347,92462,13972,531080,0,52833,0,0,2509,29421,66530,0,108593,50469,1492,7063,36691,12878,19058,11560,763850,611334,88642,42832,287628,287113,0,515,126650,126650,0,0,35014,30568,0,0,99316,53200,25000,28200,0,455000,0,2486891,125671,1715,0,1558,21378571,213589,2,14.06
53002,"Del Norte, Town of",2009,910874,691415,98023,12767,523634,60,56931,0,0,2573,27510,69624,0,89834,52927,1348,7248,16087,12224,29918,16587,769094,595891,92524,42428,295962,295437,0,525,130686,130686,0,0,23813,10478,0,0,121316,51887,25000,26887,0,430000,0,2648634,154271,1678,0,1639,19501135,227477,2,14.06
15015,"Delta, City of",1975,724700,353200,83300,12300,243600,0,13700,300,0,52100,49500,10200,53000,144200,18600,39600,10900,0,75100,62500,15041,634900,481000,153400,0,126900,107600,10300,9000,147800,112400,33600,1800,31300,21600,0,43800,110100,0,0,0,0,0,0,0,0,3799,0,2975,36531000,774965,1,24
15015,"Delta, City of",1976,947000,457900,94200,13800,329600,3800,16100,400,0,11800,93400,10000,136800,200000,19700,45700,11700,0,122900,37100,24769,1115600,806400,224600,0,161400,137700,12000,11700,236300,189000,35700,11600,25800,109500,48800,0,309200,0,0,0,0,0,0,0,0,3735,0,3205,44743000,979909,1,24
15015,"Delta, City of",1977,1041700,484000,104100,16400,346500,4000,12700,300,0,11000,157500,9900,131000,221100,21700,50800,12200,0,136400,27200,13947,1420500,851600,281100,0,171700,145400,14700,11600,238600,194000,44600,0,23700,120200,16300,0,568900,0,0,0,0,0,0,0,0,3731,0,3470,51776000,1144059,1,24
15015,"Delta, City of",1978,1398700,641100,115400,21600,419300,3800,20500,60500,0,11500,136200,12100,306600,257900,23300,58300,15800,0,160500,33300,13440,1079500,964100,350400,0,221000,184400,13600,23000,198600,159900,38700,0,87200,106900,0,0,115300,100,0,100,0,0,0,0,0,3763,0,3875,56507000,1261411,1,25
15015,"Delta, City of",1979,2371200,840300,0,0,750700,6400,17200,66000,0,19700,166900,12300,515500,662800,29600,51700,14800,0,566700,153700,105999,3886700,1447500,264700,0,277300,212100,35500,29700,642700,579300,51400,12000,117800,121800,23200,0,2381000,58200,0,58200,0,1700000,0,0,0,3895,0,3743,69515000,1546619,2,25
15015,"Delta, City of",1980,1921400,926400,0,0,837600,12700,9900,66200,0,18500,200300,13400,149100,525100,54000,54200,13100,0,403800,88600,39187,2041500,1334800,298500,0,363100,273900,57000,32200,323400,240800,72400,10200,167400,157900,24500,10700,513600,182400,65000,117400,0,1635000,0,0,0,3931,0,3141,73315000,1128203,2,25
15015,"Delta, City of",1981,1821900,1043600,0,0,934200,15100,27700,66600,0,13000,197700,14400,106500,361100,37500,60800,13200,0,249600,85600,53270,1703700,1435100,377200,0,374100,309800,30000,34300,308500,198300,105500,4700,216200,89200,69900,2100,84700,181800,70000,111800,0,1565000,0,0,0,4160,0,3085,79051000,1179368,2,25
15015,"Delta, City of",1982,2104100,1167700,0,0,1044800,18800,31400,72700,0,18800,182000,11100,102000,282500,35400,40700,13300,0,193100,340000,79464,1802200,1524100,487900,0,340800,299100,33200,8500,336200,236400,99800,0,156300,165700,37200,29100,22900,226100,75000,151100,0,1490000,0,0,0,4332,0,2919,75321000,1258962,2,25
15015,"Delta, City of",1983,2072000,1105700,0,0,962200,17400,40500,85600,0,14500,225000,13600,133400,415400,40100,47400,14400,0,313500,164400,100305,1984300,1697300,569700,0,375800,359300,9200,7300,286100,200900,85200,0,89700,281500,94500,0,131400,155600,96800,58800,0,1410000,0,0,0,4243,0,2992,73118000,1313801,2,26
15015,"Delta, City of",1984,2555800,1039200,0,0,982900,17400,38900,0,0,17400,228700,8200,395200,694400,56100,39300,12900,23400,562700,172700,122837,2118100,1753900,544900,0,401200,339500,0,61700,284500,178100,89400,17000,83200,165200,274900,3000,176600,184600,90000,94600,0,1320000,0,0,0,4185,0,2884,72522000,1260919,2,26
15015,"Delta, City of",1985,2364583,1001700,0,0,939933,14124,47643,0,0,32870,155504,6314,304637,695528,47042,35234,12604,16980,583668,168030,129241,2339937,1757476,470075,0,411817,362104,0,49713,305257,203345,99154,2758,93952,130550,345825,0,399450,183011,95000,88011,0,1225000,0,4441169,775448,4039,0,2905,79090000,1148827,2,26
15015,"Delta, City of",1986,2226405,890097,0,0,829174,15950,44973,0,0,20470,146956,5771,414401,598893,57331,28473,11358,14768,486963,149817,118038,2305090,1675186,483490,0,411873,357098,0,54775,289428,205315,84113,0,86464,239920,164011,0,444658,185246,104250,80996,0,2085000,0,5631022,788570,3855,0,2730,78040000,1073326,2,26
15015,"Delta, City of",1987,2325984,925737,0,0,862370,16800,46567,0,0,50787,146972,7383,503236,513410,58906,30572,11612,16776,395544,178459,137068,3121118,1682087,463260,7505,415779,375908,0,39871,385036,236038,134982,14016,99791,269971,40745,0,1188131,250900,30000,220900,0,2055000,15060,4759943,757774,3835,0,2720,82459000,1106715,2,26
15015,"Delta, City of",1988,2289426,896872,0,0,832687,15950,48235,0,0,49898,159757,8107,638752,429823,62374,31359,12118,15662,308310,106217,89473,2205653,1906473,570540,7202,408515,377739,0,30776,373928,286574,73295,14059,67693,258075,220520,0,50952,248228,75000,173228,0,1980000,8968,4566966,788815,3890,0,2873,87931000,1220164,2,26
15015,"Delta, City of",1989,2772033,946600,0,0,897470,16250,32880,0,0,57353,190594,11997,719833,632563,67898,46889,12427,13325,492024,213093,107739,2612660,1887545,460874,6445,421624,388966,0,32658,337918,251868,86050,0,79889,293893,286902,0,476575,248540,80000,168540,0,1900000,0,5044012,830588,3836,0,2931,93206000,1325861,2,26
15015,"Delta, City of",1990,3366243,1058834,0,0,1001158,15900,41776,0,0,58303,222033,12955,795498,802197,78231,32948,12605,16222,662191,416423,149072,2823559,2127562,497884,6921,432721,412212,0,20509,392030,291285,84484,16261,86429,332727,378850,20000,594527,81470,0,81470,0,2455000,0,6402052,832525,3789,0,2955,93403000,1377859,2,26
15015,"Delta, City of",1991,3593419,1217840,0,0,1155572,16250,46018,0,0,79492,249296,14812,885727,720615,83067,34177,13031,21320,569020,425637,172572,4668051,2342107,556426,6374,481954,460232,0,21722,458656,315259,122685,20712,98280,409063,331354,140464,1924943,260537,40000,220537,0,5715000,0,8586949,1270318,3803,0,2987,112077000,1567125,2.25,28
15015,"Delta, City of",1992,3948669,1697378,0,0,1628673,16650,52055,0,0,44846,274217,13721,888377,511179,85113,33496,13493,25691,353386,518951,254623,6320922,2558025,650860,6398,527358,491654,0,35704,501902,358833,138284,4785,108274,510827,252406,5572,3164942,592383,115000,477383,0,5600000,0,6556007,1750307,4000,0,3124,121179000,1696869,3,28
15015,"Delta, City of",1993,5270213,1920972,0,0,1842601,15250,63121,0,0,48816,762948,12671,1703086,522194,90906,33921,14669,23422,359276,299526,99964,5626614,3660898,784837,7033,623517,580835,0,42682,582459,311398,226112,44949,116533,929728,616791,0,1376398,589318,160000,429318,0,5440000,0,5032935,1188735,4159,0,3406,137531000,1855351,3,29
15015,"Delta, City of",1994,5528837,2157739,0,0,2086565,16250,54924,0,0,69678,876372,16769,1032361,744731,96612,35082,15113,31955,565969,631187,117905,5375889,4332242,934246,8938,641756,600210,0,41546,745295,452428,287368,5499,157052,1192810,652145,0,456045,587602,275000,312602,0,5815000,0,5588561,1283140,4258,0,3538,155513000,2188512,3,29
15015,"Delta, City of",1995,5253459,2307005,0,0,2232061,16250,58694,0,0,57781,931577,24907,1129413,463859,105566,34947,15644,38209,269493,338917,121517,5018873,4075998,933372,9921,694850,651186,0,43664,598559,281584,306164,10811,137828,1263812,437656,0,352432,590443,245000,345443,0,5570000,0,7239968,1901117,4437,0,3621,164505000,2216406,3,30
15015,"Delta, City of",1996,5221393,2429017,0,0,2313246,17054,98717,0,0,62346,919567,22865,936631,471757,104126,37104,16213,50890,263424,379210,94458,5813504,4449586,973440,9939,792798,792798,0,0,603357,269746,328559,5052,111869,1521054,437129,15000,760320,588598,255000,333598,0,5315000,0,5645132,1835974,4708,0,3695,157106000,2177183,3,31
15015,"Delta, City of",1997,5615315,2526209,0,0,2450840,17233,58136,0,0,57334,981985,20577,1157754,515273,122337,31203,15775,54019,291939,356183,117539,5591200,4340009,1067247,14547,784483,769483,0,15000,571497,282008,273258,16231,123309,1593342,185584,46200,580678,624313,292766,331547,0,5075000,312041,6433104,1844254,5360,0,3902,159766000,2299021,3,41
15015,"Delta, City of",1998,5941454,2713019,0,0,2627973,15800,69246,0,0,136497,963052,24120,1442530,325885,142139,30945,18853,54828,79120,336351,113336,5587718,4335195,1025901,10205,821736,821736,0,0,502053,266978,227134,7941,179494,1713064,82742,56000,548896,647627,321649,325978,0,4820000,245392,7294540,1691097,6253,0,4531,161425000,2422719,3,46
15015,"Delta, City of",1999,6341757,2838646,0,0,2742333,16250,80063,0,0,144833,1024732,37079,1430300,667526,180889,29245,22560,53441,381391,198641,94696,6211942,4658804,1009679,10793,955677,852383,0,103294,545611,300107,245504,0,96287,1670432,370325,60000,843900,649238,340635,308603,0,4550000,174757,7726341,1677266,6566,0,4935,164634000,2426984,3,47
15015,"Delta, City of",2000,5869142,2811248,0,0,2719252,16850,75146,0,0,165707,1050672,22700,1223157,357325,190127,26811,21657,62820,55910,238333,127984,9175364,4669387,970562,14024,1071194,944481,0,126713,644280,327392,316888,0,101813,1791742,75772,0,3856501,649476,359858,289618,0,4265000,3567804,11632040,2495781,6400,0,5054,170531000,2386124,3,47
15015,"Delta, City of",2001,7210733,3267613,0,0,3110526,17325,139762,0,0,171612,1473109,44150,1387942,689695,199862,23950,22798,57298,385787,176612,0,8106440,5319971,1067193,21452,1179173,1048411,0,130762,652283,347434,304849,0,121140,2255408,23322,0,1827403,959066,469408,489658,0,3920000,3443395,8891514,2114349,7521,0,5935,183640000,2624900,3,59
15015,"Delta, City of",2002,8235928,3367974,0,0,3216909,15425,135640,0,0,195099,1685627,28646,1663274,1076526,220349,24202,25162,65166,741647,218782,45994,8960260,6326097,1150703,14656,1309934,1151360,0,158574,777534,413074,364460,0,119916,2927609,25745,0,2024430,609733,203060,406673,0,3675000,3385335,8054532,2136447,7827,0,5935,200148591,2692679,3,59.18
15015,"Delta, City of",2003,8755498,3542539,0,0,3459385,15000,68154,0,0,316590,1847705,66179,1676121,770936,220128,25418,27681,72255,425454,535428,33313,8427410,6652764,1363252,16396,1365955,1210690,0,155265,785553,415388,367044,3121,194074,2722029,205505,35000,1003246,736400,428297,308103,0,3310000,3320058,9563536,2833276,7972,0,6399,210309398,2784110,3,59.21
15015,"Delta, City of",2004,8811112,4136439,0,0,3976862,14225,145352,0,0,245027,1794682,94892,1415693,779845,236367,28488,29788,70310,414892,344534,28467,8593258,7238162,1596194,19492,1375521,1246502,0,129019,925609,461565,356277,107767,143881,3039800,137665,2400,595716,756980,470452,286528,0,2905000,3255844,10737748,2643526,7647,0,6779,230150873,3217709,3,60.11
15015,"Delta, City of",2005,10327963,5298588,0,0,4778756,16074,503758,0,0,179826,1823496,94865,1101609,1540824,233375,26410,30442,72842,1177755,288755,140346,9519345,7399837,1657239,19394,1533881,1359992,0,173889,923957,533712,390245,0,126493,2987688,151185,34544,1336573,748391,484402,263989,0,2480000,3196442,15704597,2251388,7659,0,6920,259704977,3681389,3,61.38
15015,"Delta, City of",2006,13832668,5505611,0,0,5363254,15010,127347,0,0,233738,1868983,101863,1421009,3138384,269062,30979,31055,87974,2719314,1563080,235319,12124076,7388761,1480871,20438,1679009,1502232,0,176777,862421,464037,397359,1025,240195,2956827,149000,8712,3974072,752531,511773,240758,0,2040000,3124669,17737732,2266791,7782,0,7127,305433250,4048823,3,63.04
15015,"Delta, City of",2007,13211825,5780241,0,0,5648009,15643,116589,0,0,199171,1995634,90063,1447594,2730642,260910,32217,33915,78096,2325504,968480,320310,12822764,7597767,1635803,59027,1484805,1399003,0,85802,902922,472685,428916,1321,298490,3043630,173090,30000,3362893,1832104,1646447,185657,0,1590000,1928223,20484344,2685639,8021,0,7635,359468030,4572916,3,64.82
15015,"Delta, City of",2008,12375002,5917568,0,0,5774027,17713,125828,0,0,172955,1935259,79141,1761347,1972014,256041,32535,34901,79305,1569232,536718,187175,11464925,8316679,2233957,53916,1551343,1447957,0,103386,908150,503996,402655,1499,232989,3222328,113996,50000,2176532,921714,769622,152092,0,880000,1868601,22210481,2158698,8325,0,7879,384321777,4554033,3,65.13
15015,"Delta, City of",2009,11242884,5416709,0,0,5268500,0,148209,0,0,84155,1940348,109697,2037217,1421846,281195,30817,36105,75599,998130,232912,38283,10315241,8153071,1602711,47143,1743794,1650349,0,93445,986803,542761,440780,3262,297142,3414598,60880,0,1701393,460777,342599,118178,0,0,1806002,22933003,3089142,9093,0,7975,326970333,3942651,3,65.45
59009,"Dillon, Town of",1975,236301,176678,83577,4452,77596,0,10686,367,0,7091,1975,5436,0,35668,3607,10353,2353,0,19355,9453,0,205706,201706,129734,0,46838,39667,3074,4097,12213,12213,0,0,1660,11261,0,0,4000,0,0,0,0,0,0,0,0,312,0,0,7063000,127647,0,0
59009,"Dillon, Town of",1976,565190,246916,93416,4633,137331,0,10926,610,0,12207,3601,3925,0,47423,3647,8269,2918,0,32589,251118,0,427948,266400,119503,0,67516,56070,5506,5940,70360,70360,0,0,0,9021,0,20000,141548,0,0,0,0,0,0,0,0,325,0,0,7936000,168464,1,0
59009,"Dillon, Town of",1977,365699,270644,79854,4344,173661,0,12588,197,0,6015,1550,3983,0,45491,4609,7851,5098,0,27933,38016,0,586579,292137,136717,0,68106,60142,2769,5195,73231,73231,0,0,161,8822,5100,0,294442,0,0,0,255000,0,0,0,0,341,0,0,5420000,127817,2,0
59009,"Dillon, Town of",1978,397351,294486,67034,4989,209737,0,12561,165,0,23500,3082,4160,0,51788,6965,7127,6152,0,31544,20335,0,375029,315277,148913,0,85793,74262,6653,4878,79210,79210,0,0,20,1341,0,0,39431,20321,0,20321,255000,0,0,0,0,353,0,0,7611000,177384,2,0
59009,"Dillon, Town of",1979,447301,328615,67547,5607,243481,0,11840,140,0,13466,5945,5374,0,72221,12410,7375,11181,0,41255,21680,0,534431,513494,158393,0,99040,77745,9619,11676,227532,227532,0,0,129,28400,0,0,0,20937,5000,15937,250000,0,0,0,0,352,0,0,9629000,218776,2,0
59009,"Dillon, Town of",1980,542264,391647,72713,7604,297602,0,13505,223,0,10570,5858,5310,0,74210,24305,7972,4507,0,37426,54669,0,789782,769157,190063,0,143184,100139,42538,507,419897,419897,0,0,640,15373,0,0,0,20625,5000,15625,245000,0,0,0,0,337,0,0,11138000,256865,2,0
59009,"Dillon, Town of",1981,618886,448888,79212,5513,343843,0,19741,579,0,7500,2051,6937,14760,102062,13516,8269,3189,0,77088,36688,0,550533,526805,234214,0,118923,83675,35248,0,166206,166206,0,0,91,2831,4540,0,0,23728,5000,18728,240000,0,0,0,0,360,0,0,14942000,327052,2,0
59009,"Dillon, Town of",1982,702906,558627,91474,7620,424689,0,34619,225,0,9228,12819,3476,3600,53739,10275,10275,5160,0,28029,61417,0,647662,626106,312019,0,172740,102777,69963,0,136910,136910,0,0,348,3185,904,0,0,21556,5000,16556,235000,0,299453,0,0,401,0,1341,15863000,365370,2,7
59009,"Dillon, Town of",1983,753852,584615,114051,9131,435160,0,25828,445,0,7223,21388,9644,3600,76669,12326,12468,5256,2173,44446,50713,0,836574,811379,344440,0,201451,111528,89923,0,260371,260371,0,0,293,3747,1077,0,490,24705,10000,14705,225000,0,250311,0,0,415,0,1099,16512000,370961,2,7
59009,"Dillon, Town of",1984,775739,582228,126184,8434,414405,0,32806,399,0,8079,6999,11323,3600,108644,19997,11346,5454,2650,69197,54866,0,725923,673498,319753,0,123311,123311,0,0,226214,226214,0,0,438,2776,1006,0,3363,49062,35000,14062,190000,0,138079,0,0,490,0,0,16217000,405942,2,0
59009,"Dillon, Town of",1985,892909,611290,144008,7869,430885,0,28179,349,0,5480,2773,15143,0,192967,12913,9131,4179,1979,164765,65256,8051,970547,739754,303046,0,146526,146526,0,0,282309,251369,0,30940,453,7420,0,0,183918,46875,35000,11875,155000,0,98079,601670,431567,531,0,1431,16904000,378469,2,7
59009,"Dillon, Town of",1986,790217,620141,153982,8081,427331,0,30272,475,0,8315,1056,17183,0,92584,19044,11108,5415,1700,55317,50938,8352,766896,712556,327249,0,141852,141852,0,0,234745,234745,0,0,313,8397,0,0,9652,44688,35000,9688,120000,0,60730,591508,553270,551,0,1307,17066000,375071,2,7
59009,"Dillon, Town of",1987,849790,663108,167704,7665,443554,0,43696,489,0,9756,4823,31431,1800,92114,22635,10654,3774,2102,52949,46758,15212,800953,685327,294978,6710,161480,161480,0,0,187556,187556,0,0,0,6126,28477,0,17809,97817,90187,7630,85000,0,5543,575917,493817,514,0,900,21560000,353828,2,7
59009,"Dillon, Town of",1988,947854,699560,165667,7944,463450,12960,49539,0,0,12017,1182,24201,97644,80143,20278,10031,3295,1824,44715,33107,13117,888617,816795,384793,8582,168134,168134,0,0,208221,208221,0,0,0,0,47065,0,26510,45312,40000,5312,45000,0,1941,601799,425187,529,0,785,19902000,385042,2,8
59009,"Dillon, Town of",1989,933096,761355,177733,9083,521116,60,53363,0,0,14640,2626,30580,19500,79225,17854,10585,4080,1576,45130,25170,14264,898316,789923,391198,9245,171882,171882,0,0,169766,169766,0,0,0,24853,22979,7500,53080,47813,45000,2813,0,0,0,593569,423744,542,0,919,26423000,496054,2,7
59009,"Dillon, Town of",1990,1519518,1033927,177104,9091,797531,0,50201,0,0,8864,4879,42078,0,81868,22340,11965,4118,1947,41498,347902,27245,916054,881272,419174,10665,175676,175676,0,0,217338,217338,0,0,0,31161,27258,0,34782,0,0,0,0,0,0,1210613,322661,553,0,899,25172000,476202,2,7
