LG_ID,NAME,LGTYPE_ID,AUDIT_YEAR,REV_TOTAL,REV_TOTAL_TAX,REV_PROPERTY_TAX,REV_SO_TAX,REV_SALES_USE_TAX,REV_OCCUPATION_TAX,REV_FRANCHISE_TAX,REV_OTHER_TAX,REV_LODGING_TAX,REV_REAL_ESTATE_TRANSFER_TAX,REV_UNCLASS_TAX,REV_LICENSES,REV_CHARGES,REV_FINES,REV_TRANSFER_IN,REV_INTGOVT,REV_HUT,REV_CIGARETTE_TAX,REV_MOTOR_VEH_FEE,REV_CTF,REV_SOCIAL_SERVICE,ALL_OTHER_INTGOVT,REV_MISC,REV_INTEREST,EXP_TOTAL,EXP_TOTAL_OPERATING,EXP_GEN_GOVT,EXP_JUDICIAL,EXP_TOTAL_PUBLIC_SAFETY,EXP_POLICE,EXP_FIRE,EXP_OTHER_PUBLIC_SAFETY,EXP_TOTAL_PUBLIC_WORKS,EXP_STREET,EXP_TRASH,EXP_OTHER_PUBLIC_WORKS,EXP_HEALTH,EXP_RECREATION,EXP_SOCIAL_SERVICE,EXP_MISC,EXP_TRANSFER_OUT,EXP_CAPITAL_OUTLAY,EXP_DEBT_SERVICE_GEN,EXP_PRINCIPAL_GEN,EXP_INTEREST_GEN,GO_DEBT_GEN,REVENUE_DEBT_GEN,OTHER_DEBT_GEN,ASSETS,LIABILITIES,POPULATION,RETAIL_SALES,ST_SALES_TAX_PAID,SALES_TAX_RATE
10003,Clear Creek County,1,1994,7312079,4279908,3378819,285965,543146,0,8187,63791,0,0,0,112038,421137,3818,0,2043178,466800,5101,32562,22157,521325,995233,452000,128730,6254202,5653863,1769848,124377,1443992,1130883,0,313109,1073804,939416,134388,0,201288,2000,677129,361425,98676,379457,122206,95221,26985,0,305000,15316,3421364,596037,8398,83052,1317517,1
10003,Clear Creek County,1,1995,7899738,4408274,3364850,319089,646592,0,8957,68786,0,0,0,108972,493456,1524,0,2425613,511764,5332,33764,27219,734822,1112712,461899,252685,7739485,6359531,2053481,127167,1517008,1193025,0,323983,1306215,1133703,172512,0,227570,82665,830244,215181,72596,1166729,140629,115497,25132,0,210000,124677,3905326,658195,8619,90222,1411985,1
10003,Clear Creek County,1,1996,8556900,4870758,3803883,371977,615352,0,9049,70497,57471,0,0,137087,493721,1607,0,2305380,543822,5918,34950,33252,768050,919388,748347,231746,8947810,7285118,2224775,135717,1659385,1273632,0,385753,1585897,1374617,211280,0,369160,172401,913128,224655,600,1504305,157787,137085,20702,0,110000,701336,3976547,768509,8646,102997,1406085,1
10003,Clear Creek County,1,1997,9667100,5424332,4256991,454819,630693,0,19186,62643,52441,0,0,143070,466634,5051,0,3000653,591344,6959,36716,30558,845845,1489231,627360,231457,9671944,8468548,2413066,154700,1957298,1525482,0,431816,1934037,1691377,242660,0,386040,267464,1029398,326545,43378,864122,295896,256254,39642,0,0,555082,3745519,611381,8868,98813,1454582,1
10003,Clear Creek County,1,1998,10826499,5673924,4459560,474180,646965,0,10170,83049,71929,0,0,293560,1212136,37400,0,2958325,652866,5344,37238,31972,977936,1252969,651154,253464,11090771,9177474,2695807,183188,2266957,1807231,0,459726,1579136,1344513,234623,0,780068,205291,1173325,293702,48672,1670837,193788,165992,27796,0,0,482981,4198410,945168,8984,105467,1554818,1
10003,Clear Creek County,1,1999,11937511,5956673,4650086,536118,687387,0,10047,73035,63164,0,0,247678,1284811,31479,0,3278558,668355,5482,36673,27912,1163322,1376814,1138312,197968,11834413,9998552,2964300,134682,2326504,1846885,0,479619,1679380,1477033,202347,0,901782,418922,1380383,192599,446710,1208590,180561,157700,22861,0,0,325283,4533490,806524,9167,106560,1606368,1
10003,Clear Creek County,1,2000,13492714,6461417,5122956,517660,720833,0,10705,89263,73455,0,0,289621,1428722,26379,0,3762392,704932,5099,37243,20894,1704840,1289384,1524183,305347,12021273,10775517,3177590,144252,2224157,1733011,0,491146,1637618,1458649,178969,0,1128907,247033,1971880,244080,43556,1028218,173982,154692,19290,0,0,273373,6065467,872469,9322,116308,1618636,1
10003,Clear Creek County,1,2001,14594139,6811779,5375956,573537,735014,0,9017,118255,72179,0,0,276447,2098740,25409,0,3919693,717929,5035,37929,35024,2134450,989326,1462071,302151,14735296,12311225,3249952,107219,2808935,2240414,0,568521,1972375,1767392,204983,0,1267216,275644,2375604,254280,0,2152024,272047,241827,30220,0,0,688776,6603552,877482,9485,119411,1647103,1
10003,Clear Creek County,1,2002,15842639,7094604,5685289,604231,720546,0,7382,77156,60725,0,0,291239,3083018,24674,0,4227433,714335,5277,38749,37999,2105161,1325912,1121671,137838,14983254,13946118,3651558,114724,3165530,2519343,0,646187,2262278,2000553,261725,0,1627472,295238,2346594,482724,0,851883,185253,157202,28051,0,0,531877,7409766,960812,9528,120988652,1666213,1
10003,Clear Creek County,1,2003,15736731,7163073,5727370,611491,723253,0,0,100959,70384,0,0,360793,3481851,36351,0,4015620,707227,5717,38417,36174,1697416,1530669,679043,120776,15530256,13920878,3261101,118166,3867674,3136642,0,731032,2062926,1820716,242210,0,1582221,416472,2014801,597517,84697,923961,600720,578365,22355,0,0,423911,8270736,905355,9649,122236790,1613423,1
10003,Clear Creek County,1,2004,16006452,6820488,5448490,560447,731965,0,0,79586,61443,0,0,284253,3239089,50980,0,5033312,701477,5834,39389,35123,1890103,2361386,578330,146857,16317016,14901666,3218952,124330,4105796,3255755,0,850041,2177258,1925719,251539,0,1956065,122222,2192212,1004831,0,1218508,196842,185267,11575,0,0,238644,8123294,1140211,9509,123740223,1611464,1
10003,Clear Creek County,1,2005,21361161,7309431,5886094,566879,770308,0,0,86150,64326,0,0,294477,3106373,95717,0,9663646,702945,4744,39674,27010,1270074,7619199,891517,181095,21675843,14020347,3353077,110966,4302329,3494754,0,807575,2160315,1916543,243772,0,1667149,139198,1684985,602328,580264,6905389,169843,164939,4904,0,0,73705,7887139,1090122,9510,147211078,1693509,1
10003,Clear Creek County,1,2006,17881012,8191207,6683761,633341,787552,0,0,86553,67209,0,0,347761,3326637,113164,0,5003864,731356,5442,39244,43288,1627212,2557322,898379,293148,17335807,15586806,3814651,117000,4782131,3971184,0,810947,2177558,1931329,246229,0,2270935,140034,1928725,355772,552859,1101408,94734,91252,3482,0,0,477767,8707753,1279121,9483,172442052,1715107,1
10003,Clear Creek County,1,2007,20253225,9860304,8234076,694954,834104,0,0,97170,68732,0,0,293384,3517205,61769,0,5356125,770496,5263,39673,39915,1562446,2938332,1164438,454660,20618934,16059532,4006031,127000,4572634,3670082,0,902552,2319089,2093599,225490,0,2432174,166005,1934031,502568,371995,3993682,193725,142254,51471,0,0,2340964,9654785,1464361,9483,174588869,1798174,1
10003,Clear Creek County,1,2008,24672181,15196985,13502877,746233,848596,0,0,99279,70826,0,0,203536,3701562,68558,0,4601418,741317,891,39493,39563,1782302,1997852,900122,311464,21971474,17990462,4435678,138239,5433379,4310872,0,1122507,3152794,2897883,254911,0,2149824,153841,2145462,381245,361415,3237034,382563,268827,113736,0,0,2216456,12446126,1488142,9373,169267665,1719877,1
10003,Clear Creek County,1,2009,32373565,18110534,16500129,723454,790434,0,0,96517,66968,0,0,129117,3528023,68037,0,6119460,726821,4373,40315,36343,1926737,3384871,4418394,113606,29482467,19398470,4643361,157033,6047062,4845472,0,1201590,3089384,2825474,263910,0,2445442,216758,2213340,586090,1152086,7095001,1836910,1757516,79394,0,0,458940,15761437,2300498,9146,140234570,1732121,1
11004,Conejos County,1,1975,1855200,286700,227400,53600,0,0,0,5700,0,0,0,300,48700,0,0,1453200,344100,2800,0,0,764500,341800,66300,3689,2019000,1718100,242200,21100,84100,25700,0,58400,341000,341000,0,0,49300,27600,842100,110700,9000,291900,0,0,0,0,0,0,0,0,8034,12254,218615,0
11004,Conejos County,1,1976,1958700,291400,224300,61500,0,0,0,5600,0,0,0,500,46100,0,0,1539000,372000,2800,1800,0,719600,442800,81700,3139,2065400,1888500,273800,22900,78300,30200,0,48100,354700,354700,0,0,85200,37700,837400,198500,9400,167500,0,0,0,0,0,0,0,0,7818,13920,283184,0
11004,Conejos County,1,1977,2253400,351000,279800,62900,0,0,0,8300,0,0,0,600,51000,0,0,1826700,408100,2800,900,0,789300,625600,24100,3125,1838000,1668400,276700,31700,73900,38800,0,35100,216500,216500,0,0,73500,43800,874600,77700,42800,126800,0,0,0,0,0,0,0,0,7914,16616,242643,0
11004,Conejos County,1,1978,2243000,379300,290600,78300,0,0,0,10400,0,0,0,200,59500,0,0,1790600,437400,2700,16500,0,749700,584300,13400,6861,2094800,1848300,304500,30100,100400,48300,12500,39600,403100,402100,1000,0,87400,53200,864500,5100,76000,170500,0,0,0,0,0,0,0,0,7856,18006,269364,0
11004,Conejos County,1,1979,2269500,402200,309100,85500,0,0,0,7600,0,0,0,1000,65600,0,0,1771600,484800,2700,14200,0,810200,459700,29100,14155,2393500,2055100,333600,47400,97400,61300,0,36100,522600,522600,0,0,60900,70300,921700,1200,64200,274200,0,0,0,0,0,0,0,0,7790,21328,307865,0
11004,Conejos County,1,1980,3096800,362900,302100,51300,0,0,0,9500,0,0,0,1200,95100,0,0,2218600,665000,2800,24200,0,961300,565300,419000,49879,2807800,2450000,416500,46400,124300,82600,0,41700,637400,637400,0,0,95900,72700,1055500,1300,39700,318100,0,0,0,0,0,0,0,0,7794,22791,199809,0
11004,Conejos County,1,1981,3030600,392100,320600,60300,0,0,0,11200,0,0,0,700,74900,0,0,2410800,553000,3100,16600,0,1323900,514200,152100,133282,3462900,2717200,352700,50300,109700,65900,0,43800,522100,522100,0,0,123500,57100,1497800,4000,6800,738900,0,0,0,0,0,0,0,0,7703,27905,209759,0
11004,Conejos County,1,1982,3050700,403600,340900,49100,0,0,0,13600,0,0,0,1300,76300,0,0,2496700,528800,3000,12600,0,1503000,449300,72800,43529,2669000,2661500,321500,53800,88600,46000,0,42600,561000,561000,0,0,92400,51100,1473500,19600,5100,2400,0,0,0,0,0,0,0,0,7713,25806,226880,0
11004,Conejos County,1,1983,3413100,475500,398700,62700,0,0,0,14100,0,0,0,500,108600,0,0,2674400,588500,2000,17200,0,1553200,513500,154100,104500,3001600,2981100,435200,57100,164500,109900,0,54600,551300,551300,0,0,126100,54800,1567200,24900,0,20500,0,0,0,0,0,0,0,0,7901,27090,243871,0
11004,Conejos County,1,1984,3774200,492800,418100,61900,0,0,0,12800,0,0,0,1000,116000,0,0,3005700,758900,0,15000,20500,1519100,692200,158700,111532,3752000,3541200,501500,60000,209300,136400,0,72900,646400,646400,0,0,186800,80200,1729800,127200,0,210800,0,0,0,0,0,119300,0,0,7999,29571,261291,0
11004,Conejos County,1,1985,3398291,475094,411583,47686,0,0,0,15825,0,0,0,5791,101819,0,0,2629237,678272,0,14815,17309,1185393,733448,186350,130584,3239904,3141651,550174,63004,155621,124464,0,31157,621898,621898,0,0,340004,44251,1324486,42213,0,62225,36028,26481,9547,0,0,92849,1945899,650573,7776,25538,248736,0
11004,Conejos County,1,1986,4058752,526927,452346,60410,0,0,0,14171,0,0,0,14761,102934,0,0,3042295,798763,0,15926,14558,1399848,813200,371835,147766,4012661,3851448,724326,65373,180684,177877,0,2807,748117,748117,0,0,508962,50195,1536523,37268,0,122392,38821,30192,8629,0,0,78565,1878473,494793,7947,22446,236688,0
11004,Conejos County,1,1987,4259233,587663,492173,80470,0,0,0,15020,0,0,0,13123,128513,3657,0,3390630,811827,2837,0,17762,1445889,1112315,135647,72776,4766472,4356273,766222,65450,192659,188269,0,4390,938740,938740,0,0,690427,75744,1565917,61114,0,369668,40531,33822,6709,0,0,45222,1803690,762221,8090,28022,231928,0
11004,Conejos County,1,1988,4887178,642746,524420,100900,0,0,0,17426,0,0,0,10203,140741,0,0,3954200,878311,575,0,19799,1426643,1628872,139288,51413,4981702,4526533,714224,65450,186517,185103,0,1414,1017870,1017870,0,0,927254,55354,1504253,55611,0,414471,40698,39210,1488,0,0,8832,1702997,900671,7854,26831,277530,0
11004,Conejos County,1,1989,4846732,687445,571470,95934,0,0,0,20041,0,0,0,10859,173784,0,0,3864826,898164,2034,0,13866,1362764,1587998,109818,74151,4375521,3948544,530312,65450,208639,206788,0,1851,784076,784076,0,0,790338,54429,1482286,33014,0,422864,4113,3365,748,0,0,5437,1831304,395568,7623,26892,216593,0
11004,Conejos County,1,1990,4271041,712439,576971,123951,0,0,0,11517,0,0,0,6596,180227,0,0,3211205,762541,2154,0,16785,1295746,1133979,160574,103464,4349437,3746312,530998,67200,198267,195761,0,2506,793094,793094,0,0,658577,62592,1394941,40643,0,493458,109667,107557,2110,0,0,96894,2002436,444729,7453,28125,242829,0
11004,Conejos County,1,1991,4877688,854434,734968,113193,0,0,0,6273,0,0,0,4852,193845,0,0,3683484,808295,2134,0,21616,1347978,1503461,141073,95622,4613022,3969288,607480,69888,183372,178709,0,4663,837699,829949,7750,0,663054,72527,1504330,30938,0,643734,0,0,0,0,0,22996,1968229,273696,7119,29919,273545,0
11004,Conejos County,1,1992,4659337,798993,672249,117065,0,0,0,9679,0,0,0,0,192744,0,0,3541353,832450,1961,0,25203,1470088,1211651,126247,70771,4712283,4267247,648389,63540,235102,231264,0,3838,975513,922897,52616,0,625894,71265,1604184,43360,0,445036,0,0,0,0,0,1261,2253531,593004,7286,29692,307013,0
11004,Conejos County,1,1993,4904562,801752,661660,110501,0,0,0,29591,0,0,0,6410,196673,0,0,3796447,898623,2588,18472,25390,1550877,1300497,103280,54841,4725850,4317707,644152,66908,252424,246259,0,6165,858893,821738,37155,0,713461,81796,1669505,30568,0,408143,0,0,0,0,0,63524,2606247,471375,7567,30556,341714,0
11004,Conejos County,1,1994,5245212,797783,657240,108929,0,0,0,31614,0,0,0,8962,217600,0,0,4115679,918684,2740,18907,26000,1420427,1728921,105188,65767,5161203,4288370,723534,76951,261448,252571,0,8877,797953,764187,33766,0,760822,71788,1568991,26883,0,854223,18610,14381,4229,0,0,49143,2258683,214974,7587,67046,391523,0
11004,Conejos County,1,1995,5766742,765659,652973,96396,0,0,0,16290,0,0,0,10605,243610,0,0,4495470,999631,3347,21992,34864,1438163,1997473,251398,106960,5633965,4984739,851762,68999,284030,276636,0,7394,899270,861212,38058,0,1184349,63514,1602134,30681,0,649226,0,0,0,0,0,63717,2486315,235349,7698,42502,641304,0
11004,Conejos County,1,1996,5812719,809911,677024,127832,0,0,0,5055,5055,0,0,10208,219435,0,0,4549136,1059881,4402,20307,33063,1357620,2073863,224029,98872,6009235,5072774,744019,67995,293459,283562,0,9897,1015373,1015373,0,0,1359425,73963,1488215,30325,0,904775,31686,27699,3987,0,0,36018,2419714,331278,7771,37768,421133,0
11004,Conejos County,1,1997,5762713,880697,714565,149120,0,0,0,17012,17012,0,0,19809,270408,0,0,4429266,1149535,2511,20392,38037,1255689,1963102,162533,99538,5452361,5010066,718582,67995,341092,328938,0,12154,1074627,1074627,0,0,1322662,81672,1368926,34510,0,406996,35299,33484,1815,0,0,19024,2438744,147535,7881,36710,441438,0
11004,Conejos County,1,1998,5269017,945107,763762,156546,0,0,0,24799,24799,0,0,24880,265645,0,0,3869974,1241152,2567,21233,35981,747003,1822038,163411,102691,5067126,4587736,784073,73085,437190,423668,0,13522,1053831,1053831,0,0,1251079,82065,869970,36443,6975,459915,12500,10727,1773,0,0,8297,2748448,168286,7936,38108,435253,0
11004,Conejos County,1,1999,5719785,953588,759358,177820,0,0,0,16410,16410,0,0,39374,279714,0,0,4275017,1291687,2493,21079,33423,757603,2168732,172092,99569,5815575,4789869,844291,71264,520251,501484,0,18767,1128618,1128618,0,0,1185712,92308,915963,31462,6975,1001342,17389,5704,11685,0,0,270204,2965612,237998,8024,36969,470835,0
11004,Conejos County,1,2000,5738797,1019269,800130,203993,0,0,0,15146,15146,0,0,40440,292824,2732,0,4187108,1354230,2197,21813,36787,1013239,1758842,196424,137906,5698732,5236002,874031,74827,623462,610082,0,13380,1210032,1210032,0,0,1202435,92689,1122872,35654,6975,400791,54964,36744,18220,0,0,349768,2875056,158147,8400,41123,482678,0
11004,Conejos County,1,2001,6083419,1145838,877782,242564,0,0,0,25492,13705,0,0,36414,304047,3321,0,4406170,1351962,2558,22517,37263,1147743,1844127,187629,98335,6062355,5253580,897564,76993,664791,646268,0,18523,1191008,1191008,0,0,1093231,80563,1204932,44498,4000,723411,81364,39814,41550,0,0,309954,3025506,230951,8401,42790,541328,0
11004,Conejos County,1,2002,6081278,1258933,972698,258857,0,0,0,27378,0,0,0,46751,258507,0,0,4414077,1340780,2528,22784,43499,1083697,1920789,103010,54282,6187521,5592869,1001532,95406,558145,544149,0,13996,1391053,1391053,0,0,1204614,39242,1264588,38289,34826,335048,224778,128744,96034,0,0,181210,2971982,215118,8400,41580127,505506,0
11004,Conejos County,1,2003,8301411,1251326,965635,260603,0,0,0,25088,15347,0,0,35918,395641,1864,0,6488909,1382789,2375,22686,43939,2901626,2135494,127753,45942,7848736,7099842,974842,96416,591574,563652,0,27922,1005938,1005938,0,0,1341935,44037,2986701,58399,147871,233008,368015,322078,45937,0,0,145047,3702138,239832,8457,41222355,573361,0
11004,Conejos County,1,2004,9097803,1326483,1030456,275421,0,0,0,20606,14123,0,0,28720,370398,2207,0,7189969,1396319,2143,22315,41955,2208355,3518882,180026,71647,9522731,6908035,933601,96416,612456,591909,0,20547,1270513,1263560,6953,0,1248712,28907,2675427,42003,0,2344418,270278,251731,18547,0,0,1521054,4387219,579582,8495,45626855,613624,0
11004,Conejos County,1,2005,8345065,1310688,1031945,260987,0,0,0,17756,13108,0,0,31225,364728,4653,0,6439754,1366198,2505,22769,41702,2697552,2309028,194017,113654,9042878,7559790,962073,100308,823694,795899,0,27795,1135931,1135931,0,0,1418373,158236,2917713,43462,0,1261869,221219,152237,68982,0,0,1840517,3605811,518075,8586,47620038,617947,0
11004,Conejos County,1,2006,8620614,1379628,1079736,279418,0,0,0,20474,13728,0,0,32509,496006,5461,0,6420674,1417477,2322,22255,50774,2560146,2367700,286336,164959,8307667,8022393,1191692,110000,851885,829589,0,22296,1327190,1327190,0,0,1495750,230776,2785456,29644,0,40302,244972,190089,54883,0,0,1665845,3904917,511323,8587,49068814,584294,0
11004,Conejos County,1,2007,8465064,1412436,1100640,285064,0,0,0,26732,19553,0,0,33409,492990,0,0,6204388,1492915,2353,23025,47165,2065441,2573489,321841,186748,8487978,7604775,1150686,106620,892139,864207,0,27932,1466873,1466873,0,0,1581748,90481,2274444,41784,170225,465814,247164,185207,61957,0,0,1482346,3802960,454361,8587,52355828,599514,0
11004,Conejos County,1,2008,9884052,1496556,1157808,300408,0,0,0,38340,30706,0,0,37743,507553,14423,0,7673349,1457407,2338,23890,46873,3117991,3024850,154428,86866,9754553,8766098,1153597,100000,968660,938506,0,30154,1382547,1382547,0,0,1635665,95714,3381627,48288,0,741324,247131,189534,57597,0,0,1292805,4810763,1326878,8320,55593727,611753,0
11004,Conejos County,1,2009,11909031,1500269,1179691,283592,0,0,0,36986,23176,0,0,39380,777821,0,0,9491713,1480638,2234,23746,42738,4239416,3702941,99848,24963,12568801,10016103,1196829,108300,1000024,966289,0,33735,1306542,1306542,0,0,1601761,17313,4734708,50626,830946,998374,723378,672668,50710,0,0,620144,4467503,1550063,8140,49123544,627094,0
12003,Costilla County,1,1975,1301100,371100,331400,16700,20600,0,0,2400,0,0,0,400,34700,0,0,890300,641300,0,3000,0,243300,2700,4600,2800,1259700,842500,186500,8700,38900,38400,0,500,246700,246700,0,0,28200,24300,300500,8700,0,417200,0,0,0,0,0,0,0,0,3114,4082,81287,1
12003,Costilla County,1,1976,1423000,382900,339300,17600,24300,0,0,1700,0,0,0,300,37000,0,0,997600,603700,1900,2000,0,263500,126500,5200,0,1060100,970000,221300,10600,51200,49800,0,1400,282600,282600,0,0,31700,17900,321900,32800,5900,84200,0,0,0,0,0,0,0,0,3102,4106,82688,1
12003,Costilla County,1,1977,1873700,412300,364500,21200,24000,0,0,2600,0,0,0,400,88700,0,0,1362500,847800,1900,6100,0,284700,222000,9800,4236,1851600,1099600,257800,13500,67500,65600,900,1000,292500,292500,0,0,47000,63500,351300,6500,41600,710400,0,0,0,0,0,0,0,0,3153,4200,79956,1
12003,Costilla County,1,1978,1711600,438100,381500,26500,25100,0,0,5000,0,0,0,300,47500,0,0,1209400,785400,1700,6700,0,288200,127400,16300,4485,1719100,1308200,255800,12200,75200,74200,0,1000,429200,429200,0,0,75900,96600,358000,5300,24000,386900,0,0,0,0,0,0,0,0,3243,3895,76018,1
12003,Costilla County,1,1979,1748600,475700,422900,25600,27200,0,0,0,0,0,0,300,76500,0,0,1141900,729600,5900,6700,0,283500,116200,54200,4298,1773300,1576700,268500,14300,113600,106200,0,7400,653000,653000,0,0,87600,79400,357900,2400,17500,179100,0,0,0,0,0,0,0,0,3153,4293,79333,1
12003,Costilla County,1,1980,2221000,523200,463100,29100,30200,0,0,800,0,0,0,300,68700,0,0,1609200,1136900,1300,7000,0,352000,112000,19600,4629,2358200,1790800,354100,17700,134600,130900,0,3700,704000,704000,0,0,99200,54100,424700,2400,13700,553700,0,0,0,0,0,0,0,0,3071,4460,63250,1
12003,Costilla County,1,1981,2498600,516200,448300,36100,31400,0,0,400,0,0,0,400,143100,0,0,1730900,928300,1200,9100,0,672200,120100,108000,5022,2106000,1996500,348600,20000,129800,128100,0,1700,576000,576000,0,0,108300,56500,740100,17200,7400,102100,0,0,0,0,0,0,0,0,3062,5006,60477,1
12003,Costilla County,1,1982,2519100,664400,590400,34600,38900,0,0,500,0,0,0,400,104800,0,0,1720500,945900,1100,9300,0,654100,110100,29000,15888,2102700,1907100,328600,21800,118100,115900,0,2200,561600,561500,0,100,70600,39000,765100,2300,0,195600,0,0,0,0,0,0,0,0,3125,6234,97345,1
12003,Costilla County,1,1983,2888800,764600,686400,39800,38200,0,0,200,0,0,0,400,112100,0,0,1886700,1072200,1400,8400,0,668900,178600,82200,48657,2585900,2332300,469400,22000,165900,163600,0,2300,757700,757700,0,0,87100,55900,769200,5100,0,253600,0,0,0,0,0,0,0,0,3276,6068,106108,1
12003,Costilla County,1,1984,3280400,701400,626300,34700,40400,0,0,0,0,0,0,500,115900,0,0,2367000,1343900,1700,9400,9000,830200,172800,95600,74462,3556900,2654200,586000,22900,207200,196800,0,10400,754200,754200,0,0,109300,68100,894800,11700,7000,895700,0,0,0,0,0,60000,0,0,3267,8693,96581,1
12003,Costilla County,1,1985,3186943,727371,650970,34355,42046,0,0,0,0,0,0,406,112838,0,0,2253685,1173372,1454,9344,6904,584198,478413,92643,38751,3905177,3088957,670801,0,237296,223948,0,13348,986665,986665,0,0,435605,57514,668025,33051,22964,793256,0,0,0,0,0,320184,779321,571572,3363,8130,224877,1
12003,Costilla County,1,1986,3841110,863454,784076,41412,37966,0,0,0,0,0,0,526,127625,0,0,2716280,1397235,3851,9678,6381,711298,587837,133225,35522,3139376,2975611,667736,26972,195892,188835,0,7057,736811,736811,0,0,416474,63225,839214,29287,0,163765,0,0,0,0,0,0,1196238,362643,3307,6395,191226,1
12003,Costilla County,1,1987,4010190,924724,840873,42485,41366,0,0,0,0,0,0,729,151378,165,0,2767287,1419906,3825,9948,7469,833368,492771,165907,58565,3586093,3444064,597378,24934,224285,209924,0,14361,1247579,1247579,0,0,429429,29977,869381,21101,0,142029,0,0,0,0,0,0,1413089,93203,3349,6698,111579,1
12003,Costilla County,1,1988,4398869,920384,830477,52258,37649,0,0,0,0,0,0,523,139674,0,0,3223592,1532596,2396,10676,7100,767195,903629,114696,57761,4578678,4093419,678756,27012,257488,240375,0,17113,1557288,1557288,0,0,535218,51820,948103,37734,0,485259,0,0,0,0,0,0,1364170,228781,3397,9610,158689,1
12003,Costilla County,1,1989,4250009,1036011,941727,54725,39559,0,0,0,0,0,0,495,176771,0,0,2889840,1568966,2770,31946,6027,669500,610631,146892,54518,4125122,3874173,739635,22856,285512,267473,0,18039,1343643,1343643,0,0,558369,51469,829558,43131,0,250949,0,0,0,0,0,0,1289573,283807,3277,8588,155992,1
12003,Costilla County,1,1990,4576808,1108221,1011520,55317,41384,0,0,0,0,0,0,947,175497,0,0,3112380,1345714,2963,11268,7281,781263,963891,179763,55130,5260353,4300814,835142,25600,290728,240019,0,50709,1646356,1646356,0,0,490028,60911,907069,44980,0,959539,0,0,0,0,0,149852,821722,355839,3190,9507,171356,1
12003,Costilla County,1,1991,4676096,1139118,1016145,61497,61476,0,0,0,0,0,0,731,194927,50,0,3209327,1427442,2235,11630,9460,808154,950406,131943,55040,4598780,3961418,901886,26624,284481,254996,0,29485,1176529,1176529,0,0,515444,54473,947028,54953,0,637362,0,0,0,0,0,106432,990435,369410,3042,11475,186313,1
12003,Costilla County,1,1992,5064624,1330266,1167627,58215,37617,0,0,66807,0,0,0,821,146939,15,0,3460353,1486154,3107,12173,11219,937245,1010455,126230,44443,5033789,4545341,1029326,27196,338217,332762,0,5455,1257348,1257348,0,0,646520,56067,1153466,37201,0,447316,41132,33109,8023,0,0,73854,896422,336894,3191,9319,225733,1
12003,Costilla County,1,1993,5201163,1269724,1105979,60794,43720,0,0,59231,0,0,0,2305,196687,0,0,3659349,1583093,3827,11151,9198,936036,1116044,73098,25880,5065844,4539943,1016477,27437,367969,295575,0,72394,1279712,1279712,0,0,669144,41066,1097025,41113,0,484769,41132,35592,5540,0,0,38262,1175791,473306,3265,9589,197274,1
12003,Costilla County,1,1994,5123232,1268648,1086549,63078,48340,0,0,70681,0,0,0,3085,221836,0,0,3568662,1615895,2558,11989,12657,910992,1014571,61001,22336,4961883,4487187,958178,25188,350560,286954,0,63606,1204522,1204522,0,0,826393,35250,1055392,31704,0,433564,41132,38262,2870,0,0,0,1179549,358552,3276,10883,216205,1
12003,Costilla County,1,1995,5815576,1451498,1201323,85650,85933,0,0,78592,0,0,0,3930,415509,0,0,3746621,1754649,2445,11621,15691,978226,983989,198018,17532,5218092,4948075,1060648,38325,302952,264916,0,38036,1342272,1342272,0,0,976888,34010,1145251,47729,0,270017,0,0,0,0,0,160181,2040365,320324,3384,15532,282057,1
12003,Costilla County,1,1996,6019202,1338767,1147774,67141,59249,0,0,64603,0,0,0,3365,378967,0,0,4180495,1855179,1909,14020,14993,874518,1419876,117608,18540,6664472,5902332,1122654,33525,355986,337048,0,18938,2025682,2025682,0,0,1255255,62416,1007371,39443,0,713265,48875,44164,4711,0,0,349494,1775189,660816,3438,13225,159307,1
12003,Costilla County,1,1997,6085939,1240018,1093625,85675,60718,0,0,0,0,0,0,2740,297499,0,0,4447702,2010651,1537,12515,17541,818661,1586797,97980,19496,6339617,5709688,980638,30731,297906,290581,0,7325,2098260,2098260,0,0,1263730,52153,957883,28387,0,501236,128693,95377,33316,0,0,419819,1720859,703866,3500,13035,169057,1
12003,Costilla County,1,1998,5799331,1196109,1056225,75802,64082,0,0,0,0,0,0,27469,283314,0,0,4183593,2157463,1096,14462,16499,472514,1521559,108846,42905,5431051,5039484,1041620,36272,345344,338524,0,6820,1674350,1674350,0,0,1216050,46939,592107,86802,0,213005,178562,153516,25046,0,0,1017791,1937631,637892,3538,13402,166741,1
12003,Costilla County,1,1999,6472635,1223421,1065724,90354,67343,0,0,0,0,0,0,3240,438076,19497,0,4488167,2242668,994,14824,14903,456417,1758361,300234,29431,6075055,5289393,1084561,37970,476173,468976,0,7197,1634089,1634089,0,0,1300764,45732,594994,115110,0,469024,316638,185279,131359,0,0,972792,2609368,788410,3499,13888,189391,1
12003,Costilla County,1,2000,6976313,1280499,1089381,112806,77285,0,0,1027,0,0,0,4340,362251,42224,0,4833774,2353763,1132,15770,16121,534238,1912750,453225,28767,6897875,5366745,1094378,32128,628188,618356,0,9832,1687488,1687488,0,0,1143936,50352,677154,53121,0,987529,543601,476418,67183,0,0,698207,2646475,431127,3663,13833,195145,1
