year,cty,SALES_TAX_RATE,births,cty_exp_prop,cty_rev_prop,deaths,defl,edu_yrs,emp_cnstr,emp_ed_hlth,emp_fin,emp_info,emp_lsr_hosp,emp_mfg,emp_nat_res,emp_other,emp_prof,emp_pub_ad,emp_total,emp_trd,emp_unclass,est_cnstr,est_ed_hlth,est_fin,est_info,est_lsr_hosp,est_mfg,est_nat_res,est_other,est_prof,est_pub_ad,est_total,est_trd,est_unclass,fed_wage,gq_pop,gsp,h_units,hh_size,intensity_flow,intensity_stock,july_hh_pop,july_pop,labforce,loc_wage,med_age,migration,nat_pop_inc,nonres_rate,num_hh,perc_dem,permits,pop,pov_pop,prop_ratio,r_ALL_OTHER_INTGOVT,r_ASSETS,r_EXP_CAPITAL_OUTLAY,r_EXP_DEBT_SERVICE_GEN,r_EXP_FIRE,r_EXP_GEN_GOVT,r_EXP_HEALTH,r_EXP_INTEREST_GEN,r_EXP_JUDICIAL,r_EXP_MISC,r_EXP_OTHER_PUBLIC_SAFETY,r_EXP_OTHER_PUBLIC_WORKS,r_EXP_POLICE,r_EXP_PRINCIPAL_GEN,r_EXP_RECREATION,r_EXP_SOCIAL_SERVICE,r_EXP_STREET,r_EXP_TOTAL,r_EXP_TOTAL_OPERATING,r_EXP_TOTAL_PUBLIC_SAFETY,r_EXP_TOTAL_PUBLIC_WORKS,r_EXP_TRANSFER_OUT,r_EXP_TRASH,r_GO_DEBT_GEN,r_LIABILITIES,r_OTHER_DEBT_GEN,r_RETAIL_SALES,r_REVENUE_DEBT_GEN,r_REV_CHARGES,r_REV_CIGARETTE_TAX,r_REV_CTF,r_REV_FINES,r_REV_FRANCHISE_TAX,r_REV_HUT,r_REV_INTEREST,r_REV_INTGOVT,r_REV_LICENSES,r_REV_LODGING_TAX,r_REV_MISC,r_REV_MOTOR_VEH_FEE,r_REV_OCCUPATION_TAX,r_REV_OTHER_TAX,r_REV_PROPERTY_TAX,r_REV_REAL_ESTATE_TRANSFER_TAX,r_REV_SALES_USE_TAX,r_REV_SOCIAL_SERVICE,r_REV_SO_TAX,r_REV_TOTAL,r_REV_TOTAL_TAX,r_REV_TRANSFER_IN,r_REV_UNCLASS_TAX,r_ST_SALES_TAX_PAID,r_TOTAL_DEBT,r_all_gov_exp,r_all_gov_rev,r_mhv,r_non_resid,r_nonres_val,r_res_val,r_resid,r_total,r_wage_cnstr,r_wage_ed_hlth,r_wage_fin,r_wage_info,r_wage_lsr_hosp,r_wage_mfg,r_wage_nat_res,r_wage_other,r_wage_prof,r_wage_pub_ad,r_wage_total,r_wage_trd,r_wage_unclass,res_rate,st_wage,stcou,unemp_rate,vac_hu,vac_rate,w_db_b_g,w_db_b_g_ap,w_db_b_i,w_db_b_i_ap,w_db_c_g,w_db_c_g_ap,w_db_c_i,w_db_c_i_ap,w_kern_g,w_kern_g_ap,w_kern_i,w_kern_i_ap,w_queen_g,w_queen_g_ap,w_queen_i,w_queen_i_ap,w_rook_g,w_rook_g_ap,w_rook_i,w_rook_i_ap,cty_rev_prop,cty_exp_prop
1994,Kiowa,0.0,16.0,0.34351956629814634,0.34543346332233427,24.0,0.6909090909090908,11.9,,,,,,,,,,9.0,257.0,248.0,,,,,,,,,,,2.0,29.0,27.0,,0.07805229468313768,46.0,104507.0,882.0,2.43,0.0,0.0,1647.0,1693.0,852.0,0.0,38.08,3.0,-8.0,0.29,677.0,28.0,1.0,1661.0,211.5,0.061054651119251076,306978.1578947369,2510774.605263158,643226.4473684211,172523.4210526316,0.0,755668.157894737,88026.05263157896,11741.052631578948,24605.26315789474,63325.26315789475,13171.052631578948,0.0,202482.50000000003,160782.36842105267,132334.34210526317,375165.1315789474,1458743.2894736845,4200439.736842106,3125610.921052632,215653.552631579,1470833.157894737,259078.9473684211,12089.868421052633,0.0,199312.76315789478,333699.47368421056,16327.763157894738,0.0,121176.57894736844,0.0,8956.315789473685,0.0,0.0,1050246.710526316,89408.28947368423,1684890.263157895,7743.42105263158,0.0,194420.65789473688,8791.315789473685,0.0,8665.394736842107,2193578.0263157897,0.0,0.0,309917.7631578948,122961.18421052633,4333435.52631579,2325204.605263158,0.0,0.0,174021.44736842107,333699.47368421056,12227657.894736843,12544921.052631581,38134.53947368421,48704207.89473685,167945544.46460983,23123004.829336174,2973618.421052632,51677826.31578948,,,,,,,,,,388560.52631578955,7843486.315789475,7454925.789473685,,0.1286,0.0,8061.0,1.6,205.0,23.2,0.2440426506068597,-0.3339679658859895,0.3995981268778419,0.1744701395318279,0.4324474899613705,-0.3359700602022836,0.7094242070706381,0.16050705505350396,0.8951747329957437,-0.6158444553811285,1.4275314151260232,0.2537653662858653,-0.2333643479260669,-0.4761384715093971,-0.4266093949118231,0.18915389756297452,-0.2286332172984777,-0.4677113322115007,-0.4147721135531916,0.18081124094489812,0.34543346332233427,0.34351956629814634
1994,Kit Carson,0.0,96.0,0.2352234554774686,0.26287253949077566,80.0,0.6909090909090908,15.64,87.0,508.0,113.0,29.0,384.0,107.0,190.0,40.0,66.0,293.0,2566.0,749.0,,20.0,21.0,25.0,5.0,27.0,10.0,22.0,20.0,17.0,16.0,278.0,95.0,,0.034513424342389167,67.0,104507.0,3235.0,2.58,0.0,0.0,7273.0,7340.0,3320.0,0.25015799407721223,35.9,57.0,16.0,0.29,2821.0,28.3,20.0,7170.0,990.5,0.2283926692288083,272802.89473684214,5205860.000000001,810144.210526316,166027.6315789474,0.0,1469562.3684210528,552268.0263157896,16119.34210526316,82544.86842105264,164060.65789473685,168806.57894736846,0.0,480964.8684210527,149908.28947368424,138571.05263157896,886044.210526316,2440978.157894737,7876971.184210528,6570760.263157896,649771.4473684211,2627937.631578948,330039.0789473685,186959.47368421056,0.0,828971.5789473685,93453.68421052633,278931.052631579,0.0,748070.9210526317,14194.34210526316,28015.26315789474,0.0,0.0,1998245.5263157897,98503.55263157896,3093841.1842105268,0.0,0.0,270275.7894736843,30604.6052631579,0.0,20532.368421052633,3742791.9736842113,0.0,0.0,749978.5526315791,501675.26315789483,8377187.500000001,4264999.605263159,0.0,0.0,3104422.8947368427,93453.68421052633,33487184.21052632,31867868.421052635,86621.38157894739,82043138.15789475,282907372.95825773,145708019.5629042,18738051.315789476,100781189.47368422,2834244.078947369,11901161.973684212,3494613.1578947376,685074.2105263158,4032568.1578947376,3732851.4473684216,4545312.894736843,742211.9736842107,1785819.6052631582,5443331.184210527,59181723.81578948,19984535.131578952,,0.1286,0.0,8063.0,2.9,414.0,12.8,0.4751159324242144,-0.37001256331061466,-0.08337402297341602,0.1781794295119536,0.7347419501415091,-0.3665261928633861,-0.1458929494902418,0.16200932209899627,1.0733783257941607,-0.6338079487541596,-0.19514455058018645,0.24490078164331797,0.5979624467984272,-0.4981785075894585,-0.09586761517938416,0.18493241833679466,0.5892508092976971,-0.4894520643834903,-0.09158602866367496,0.17669892214445995,0.26287253949077566,0.2352234554774686
1994,La Plata,2.0,419.0,0.22240183011736622,0.2522353241631625,235.0,0.6909090909090908,31.42,1325.0,1919.0,995.0,359.0,3718.0,532.0,249.0,533.0,840.0,1199.0,15353.0,3684.0,,216.0,138.0,156.0,35.0,200.0,59.0,32.0,100.0,197.0,42.0,1559.0,384.0,,0.047112022083334495,2022.0,104507.0,17165.0,2.53,0.14620535397968346,0.14620535397968346,34884.0,36906.0,22260.0,0.04951336031333318,33.38,1124.0,184.0,0.29,13767.0,37.75,590.0,36988.0,4872.5,0.3367976948126429,2206212.105263158,21924922.105263162,5780026.710526316,1010843.5526315791,0.0,4861230.000000001,452493.6842105264,525975.1315789474,528021.7105263158,714422.5000000001,579721.7105263158,0.0,4260137.894736843,484868.42105263163,843106.5789473685,4234664.210526316,3255460.131578948,27509028.68421053,20132553.157894738,4839859.605263159,3658754.868421053,585605.2631578948,403294.73684210534,0.0,1957413.815789474,0.0,926693.5526315791,9067763.157894738,2757610.2631578953,67832.36842105264,193364.07894736846,128430.78947368423,0.0,2187075.0000000005,921566.9736842107,8228036.184210528,907469.605263158,0.0,1629283.815789474,161163.0263157895,0.0,414821.5789473685,6389011.315789474,0.0,9489055.921052633,3412389.605263158,554016.4473684211,30734409.605263162,16846905.263157897,236673.68421052635,0.0,16385100.65789474,9067763.157894738,123690657.89473686,121848157.89473686,167297.69736842107,671433950.0000001,2315289482.758621,1758455727.674552,226137406.5789474,897571356.5789475,42675006.57894737,65477669.34210527,32193115.2631579,12364442.894736843,56500094.605263166,14898732.894736845,13123662.894736843,11218185.000000002,28931739.73684211,41485654.73684211,426541657.76315796,107673353.81578949,,0.1286,0.01267551704324663,8067.0,4.3,3398.0,19.8,0.9301830756951552,0.007788086084377811,-0.6892585460499738,0.04137532752658642,1.3607053143431171,0.07230872539341349,-0.9915438950123614,0.016444767618274785,2.8343391916007823,1.3194030343656302,-1.9860305967304737,-0.2707026542241719,2.9542572278718904,-0.2664213947489321,-2.0044018422073213,0.10844594737569813,2.5756463438080592,-0.20669474050154807,-1.7307613787159437,0.08937946844344788,0.2522353241631625,0.22240183011736622
1994,Lake,4.0,78.0,0.08543438945024832,0.10189868988688097,25.0,0.6909090909090908,17.52,93.0,136.0,93.0,,327.0,,,,64.0,43.0,1004.0,248.0,,25.0,8.0,18.0,,49.0,,,,17.0,3.0,164.0,44.0,,0.11485134342903695,38.0,104507.0,3563.0,2.44,0.0,0.0,6342.0,6380.0,3087.0,0.0,30.92,56.0,53.0,0.29,2595.0,51.7,22.0,6093.0,864.0,0.5061145337255781,434887.8947368422,8157319.210526317,634963.4210526317,0.0,367734.3421052632,2029426.1842105265,384235.7894736843,0.0,132422.6315789474,122544.34210526317,91266.7105263158,0.0,790202.3684210527,0.0,379346.5789473685,1331596.315789474,793469.0789473685,7220217.631578948,6536932.3684210535,1249203.4210526317,908157.105263158,48321.84210526317,114688.0263157895,0.0,390337.89473684214,0.0,73630.52631578948,0.0,527972.5000000001,6914.078947368422,40685.52631578948,0.0,0.0,474842.50000000006,326115.2631578948,2198364.473684211,91754.47368421053,0.0,535519.0789473685,23686.18421052632,0.0,90399.73684210528,2794730.921052632,0.0,968096.9736842107,1217348.2894736845,211802.10526315792,7418640.263157896,4065029.736842106,0.0,0.0,1006097.6315789475,0.0,84511842.10526317,72804078.94736843,101840.4605263158,44983096.05263159,155114124.31941926,177034204.3873292,22766598.68421053,67749694.73684211,2724552.368421053,3913338.289473685,2148475.131578948,,4007957.1052631587,,,,1366228.9473684214,2246492.368421053,23762713.815789476,7355669.605263159,,0.1286,0.0,8065.0,6.2,968.0,27.2,0.5164179993829462,-0.2686621023818851,-0.11658190899151835,0.14249274830363334,0.4656332490682617,-0.2714789111598362,-0.10330656386836436,0.13078535844308026,0.9080612768831052,-0.4780932704170423,-0.19619500432963446,0.20085390564598132,0.7130558683758581,-0.3700189477964361,-0.14966156760186647,0.15005232788393802,0.7024831406406036,-0.3630329126807032,-0.14415107468906474,0.1427207727695385,0.10189868988688097,0.08543438945024832
1994,Larimer,0.0,2793.0,0.13824637776352494,0.12566165269089732,1144.0,0.6909090909090908,35.18,6076.0,12643.0,3849.0,1783.0,11051.0,14433.0,984.0,2155.0,8651.0,5651.0,84305.0,17029.0,,755.0,600.0,592.0,114.0,653.0,371.0,71.0,486.0,977.0,53.0,6117.0,1445.0,,0.04131437431418232,7387.0,104507.0,85053.0,2.6,0.0,0.0,207549.0,214936.0,,0.11818719984202172,31.94,6443.0,1649.0,0.29,79859.0,40.2,3170.0,212289.0,22033.0,1.1130808917183397,12742855.921052633,44146777.63157895,5280134.605263159,646276.052631579,0.0,15803122.500000002,9149562.631578948,314346.71052631584,2801057.368421053,2448126.710526316,1213702.3684210528,0.0,17891062.894736845,331929.3421052632,2665855.7894736845,25572646.578947373,12401237.894736843,103575568.68421054,93759099.21052633,19104765.263157897,16213962.368421055,3890058.815789474,3812724.4736842113,0.0,6811758.684210528,4082182.5000000005,4641564.342105264,0.0,15824573.947368423,122896.05263157896,633180.2631578948,325474.0789473685,105711.44736842107,5773449.8684210535,1571407.8947368423,36695212.63157895,2423631.4473684216,0.0,4294032.3684210535,424015.2631578948,0.0,0.0,43619977.50000001,0.0,0.0,16998815.263157897,4639666.842105264,107928280.2631579,48365355.78947369,0.0,0.0,76897579.86842106,4082182.5000000005,749210000.0000001,858880000.0000001,168582.23684210528,1010014818.4210528,3482809718.693286,8742054391.42179,1124228194.7368422,2134243013.157895,237271321.44736844,451112534.3421053,121094252.63157897,68066183.55263159,142547098.15789476,784793622.1052632,28149652.7631579,49081503.55263159,305681864.3421053,246704177.50000003,2905410899.078948,470908688.6842106,,0.1286,0.006093220350141059,8069.0,,5194.0,6.1,-1.4863214981246835,-0.1902253127848404,1.8795543309851528,0.0987650247771712,-1.4869030590302756,-0.18939539796606208,1.822226368939367,0.08855355686175426,-0.08512875162140993,-0.3712798612424858,0.09045894949120024,0.14539604035747275,-0.25132744723362543,-0.4131375421192337,0.2783789983273031,0.1370875585815486,-0.2463058486692516,-0.4055659560659025,0.27411103537290576,0.13009125082023676,0.12566165269089732,0.13824637776352494
1994,Las Animas,0.0,176.0,0.2661354244985113,0.268306488023331,173.0,0.6909090909090908,14.1,140.0,822.0,130.0,42.0,547.0,65.0,257.0,103.0,105.0,456.0,3418.0,751.0,,33.0,46.0,25.0,6.0,48.0,13.0,8.0,35.0,29.0,24.0,349.0,82.0,,0.21301677145421374,432.0,104507.0,7143.0,2.41,0.02226098305917823,0.02226098305917823,14322.0,14754.0,6164.0,0.1941637186234855,38.98,539.0,3.0,0.29,5953.0,59.2,59.0,13965.0,3035.5,0.3797423924792928,2224253.5526315793,3670523.421052632,1751789.0789473688,0.0,4023.6842105263163,2346492.5000000005,293837.50000000006,0.0,283621.97368421056,129274.60526315791,70750.26315789475,0.0,847778.6842105264,0.0,29131.18421052632,4270101.578947369,2685000.131578948,12808152.500000002,11014951.315789476,922552.6315789475,2739939.3421052634,41412.1052631579,54939.2105263158,0.0,623254.2105263158,189194.21052631582,216865.00000000003,0.0,401714.21052631584,6860.526315789475,44751.18421052632,0.0,0.0,2414165.657894737,137715.65789473685,8560334.605263159,5858.947368421053,0.0,624203.6842105264,38585.394736842114,0.0,0.0,2639286.4473684216,0.0,0.0,3831718.289473685,498488.1578947369,12729886.052631581,3137774.605263158,0.0,0.0,2520674.605263158,189194.21052631582,48126447.36842106,47445315.78947369,85926.64473684212,87462100.00000001,301593448.27586216,258266462.71588773,33213067.105263162,120675167.10526317,3445076.9736842113,22486072.631578952,3692411.9736842113,1096856.315789474,5798978.55263158,1242364.605263158,14208678.289473686,1256108.815789474,2317642.105263158,32218069.34210527,106736538.81578949,18974279.210526317,,0.1286,0.029195862051851613,8071.0,5.0,1190.0,16.7,-1.3310660529981453,-0.34044446670638195,1.0065076973768723,0.1736535653698047,-1.3314843234260645,-0.34013193977675865,0.9737290789636592,0.15887795187599354,-1.7502844681509941,-0.5522857981365165,1.235158637830919,0.22908488207626,-0.21972366613765407,-0.4234540441479964,0.1665640844626547,0.16980670239690915,-0.21521310884362946,-0.4157423598950242,0.164850499031207,0.16196433204060975,0.268306488023331,0.2661354244985113
1994,Lincoln,2.0,59.0,0.3777426248949943,0.38874123299200447,52.0,0.6909090909090908,13.02,42.0,329.0,62.0,24.0,276.0,,,22.0,25.0,202.0,1378.0,396.0,,7.0,11.0,11.0,4.0,23.0,,,7.0,7.0,13.0,123.0,40.0,,0.04071474111524668,1085.0,104507.0,2290.0,2.33,0.0,0.0,4854.0,5939.0,2530.0,0.3063199443936377,37.26,54.0,7.0,0.29,2087.0,30.450000000000006,1.0,5505.0,689.5,0.20120760270161214,1292112.105263158,9081945.921052633,1339690.0000000002,617353.2894736843,0.0,1581724.7368421054,143628.15789473685,429195.3947368422,96274.60526315791,107690.00000000001,7299.078947368422,0.0,663369.4736842107,188157.89473684214,219422.50000000003,1347620.1315789477,2289186.8421052634,8851384.473684212,6555555.657894738,670668.552631579,2388526.973684211,338785.5263157895,99340.13157894739,0.0,1197351.4473684211,218389.07894736846,147227.76315789475,5869078.947368422,344071.3157894737,3324.605263157895,30122.631578947374,0.0,0.0,1886142.5000000002,260477.10526315792,4387619.210526316,0.0,0.0,397168.02631578955,20305.13157894737,0.0,17426.315789473687,3018010.657894737,0.0,1171915.3947368423,1155612.2368421054,290536.052631579,9626746.973684212,4497888.421052632,0.0,0.0,1517804.6052631582,6087468.026315791,23432315.789473686,24763894.73684211,81305.92105263159,54881460.5263158,189246415.6079855,85867551.36285506,11042567.105263159,65924027.63157896,944756.710526316,8347594.605263159,2030261.315789474,912481.8421052633,3404624.4736842113,,,555045.5263157896,876258.5526315791,5108938.421052632,31857202.7631579,9677241.315789476,,0.1286,0.0,8073.0,2.6,203.0,8.9,-1.1311418558126003,-0.3732576833649678,-0.41318410843453135,0.18506162723340047,-1.133024931661061,-0.3729302630581649,-0.4066783060031048,0.16954516909958645,-0.20458172735832286,-0.5902968596115233,-0.03111747999858832,0.2393567893434,-0.4525855332041513,-0.4124148036368925,-0.1275114282826066,0.1655059506050973,-0.2980156771797237,-0.43960929181631697,-0.0714325647484864,0.16790791721320245,0.38874123299200447,0.3777426248949943
1994,Logan,0.0,238.0,0.20877426848936334,0.20888966254983954,136.0,0.6909090909090908,14.36,223.0,1635.0,279.0,70.0,755.0,957.0,284.0,244.0,356.0,466.0,6934.0,1665.0,,43.0,59.0,52.0,13.0,57.0,28.0,36.0,51.0,54.0,20.0,577.0,164.0,,0.020088065142389974,421.0,104507.0,7851.0,2.56,0.0,0.0,18407.0,18828.0,9245.0,0.179637640301501,35.42,767.0,102.0,0.29,7194.0,34.5,36.0,17570.0,2404.0,0.3738966204495966,2611845.7894736845,10908946.052631581,3111876.842105264,279198.8157894737,0.0,3003921.973684211,354105.92105263163,30100.921052631584,165531.18421052635,308668.68421052635,45554.473684210534,0.0,1105177.2368421054,249097.89473684214,684273.8157894738,3484216.7105263164,2680795.5263157897,15738393.289473686,12169441.842105266,1150731.710526316,3017991.8421052634,177875.78947368424,337196.3157894737,0.0,1735236.9736842108,693715.0000000001,404234.0789473685,0.0,991651.4473684212,14789.210526315792,70207.50000000001,434.21052631578954,0.0,2903098.2894736845,451657.105263158,8672431.842105264,10995.657894736843,0.0,664724.2105263158,60005.00000000001,0.0,88001.44736842107,4632207.105263159,0.0,0.0,3012486.0526315793,484380.6578947369,15544826.57894737,5204589.210526316,0.0,0.0,6508802.763157896,693715.0000000001,75384736.84210527,74416447.36842106,86845.72368421053,114247678.94736844,393957513.6116153,332168126.3812721,42716821.05263159,156964500.00000003,7544112.631578948,47637866.44736843,9113540.526315792,2019466.8421052634,7919667.105263159,28434502.105263162,9872902.368421054,6186496.973684211,9089240.657894738,11437112.500000002,180420719.0789474,41165810.921052635,,0.1286,0.0,8075.0,3.1,657.0,8.4,0.24860011963598644,-0.3554289909825171,-0.15623742636902874,0.16202113303650134,0.24984326883610794,-0.35516807405856105,-0.15632062107736758,0.14795446799034145,-0.9304749365419814,-0.5159664544340381,0.6481463603174943,0.19745388359487692,-0.7528778778554399,-0.4215972292998017,0.5046700135032413,0.15334344509826334,-0.7397460798047832,-0.4139107606108427,0.4952325014893098,0.14592678717107407,0.20888966254983954,0.20877426848936334
1994,Mesa,2.0,1292.0,0.2570561290669956,0.26748179204043426,962.0,0.6909090909090908,19.24,2215.0,5480.0,1942.0,740.0,4552.0,3161.0,966.0,1223.0,3496.0,2003.0,35143.0,9365.0,,329.0,270.0,254.0,35.0,243.0,152.0,71.0,250.0,361.0,59.0,2795.0,771.0,,0.056493755337654765,2505.0,104507.0,41172.0,2.53,0.0,0.0,100262.0,102767.0,,0.04517521196913751,36.06,2534.0,330.0,0.29,39552.0,35.55,924.0,103405.0,12721.5,1.040312428245096,7019906.184210528,53506124.73684211,5600774.473684211,8659894.736842107,0.0,10789253.026315792,3610279.605263158,6539500.000000001,1522518.6842105265,1092728.4210526317,1096144.210526316,23553.026315789477,10408323.026315792,2120394.7368421056,1123299.7368421054,22826361.973684214,8385162.500000001,76009704.73684211,61195997.50000001,11504467.236842107,8727088.815789474,553038.0263157896,318373.2894736843,0.0,13076931.710526317,26023684.21052632,2490080.131578948,59530263.157894745,6626301.578947369,99013.0263157895,680561.3157894738,193885.1315789474,0.0,6011792.3684210535,2238471.0526315793,33822174.73684211,1135777.5000000002,0.0,2672005.657894737,407502.23684210534,0.0,267818.15789473685,18146174.605263162,0.0,18258244.342105266,19603399.605263162,2215547.631578948,83337929.34210527,38887784.73684211,0.0,0.0,39831768.55263159,85553947.36842106,295693026.3157895,311564868.4210527,119331.90789473684,368309917.10526323,1270034196.914701,2979450888.106737,383157384.21052635,751467301.3157896,82842265.00000001,191412993.0263158,63819772.50000001,29342633.15789474,58070263.55263159,110272746.44736844,31660531.447368424,27108168.421052635,122295671.18421054,86490344.07894738,1089019944.7368422,285704555.9210527,,0.1286,0.015685499539894125,8077.0,,1620.0,3.9,-1.1400415803900692,-0.3248118613896451,0.9215424395796376,0.1454353635951104,-1.1438701656308834,-0.32484497043452953,0.8939289316159292,0.13249658177499118,-0.7356141443409052,1.8376040438468204,0.5672824027759523,-0.40632078670571947,-0.15672297697459814,-0.35862265557558004,0.12973221871871465,0.13164506708749127,-0.1532311570311769,-0.3517913822209821,0.1288600459998726,0.12478949309667918,0.26748179204043426,0.2570561290669956
1994,Mineral,2.0,8.0,0.4431223612197029,0.4825332310838446,8.0,0.6909090909090908,23.22,13.0,,,,177.0,,,,,15.0,248.0,43.0,,6.0,,,,22.0,,,,,1.0,42.0,13.0,,0.15357400800359156,0.0,104507.0,1253.0,2.4,0.0,0.0,646.0,646.0,379.0,0.0,40.5,46.0,0.0,0.29,269.0,40.55,16.0,617.0,79.0,0.7043214437300552,437008.2894736843,2570689.868421053,57244.86842105264,13308.55263157895,639.7368421052632,641593.8157894738,84527.76315789475,1951.0526315789477,7668.157894736843,9920.263157894738,23773.026315789477,0.0,157438.94736842107,11357.500000000002,12592.105263157897,0.0,526131.4473684211,1640602.2368421054,1474645.5263157897,181851.71052631582,536491.7105263158,95403.28947368423,10360.263157894738,0.0,90391.05263157896,12324.34210526316,17744.736842105267,0.0,74519.2105263158,2091.447368421053,2367.8947368421054,0.0,0.0,479649.21052631584,74380.26315789475,924859.7368421054,4764.736842105264,0.0,157796.44736842107,3742.894736842106,0.0,58418.68421052633,499166.9736842106,0.0,146113.28947368424,0.0,46868.68421052632,1912507.763157895,750567.6315789475,0.0,0.0,310270.92105263163,12324.34210526316,3702368.421052632,3963473.6842105268,102976.64473684212,11048573.684210528,38098529.94555354,60511254.80887289,7781747.3684210535,18830321.052631583,226439.3421052632,,,,3447730.0000000005,,,,,642825.5263157896,4935843.2894736845,618848.4210526317,,0.1286,0.0,8079.0,9.2,984.0,78.5,2.107258294537457,1.8881151984242888,5.739425476908819,-0.676923191779167,2.303250634510124,1.7561183347030294,6.095874895538371,-0.5899126977314931,2.380762010164756,1.1487983315461885,5.9510504417669985,-0.2962805833033554,1.9328367981717272,2.3637835113658734,4.668070465226416,-0.6551358498496418,1.9025398990147808,2.333644482032921,4.563521342736321,-0.6416465789989463,0.4825332310838446,0.4431223612197029
1994,Moffat,2.0,135.0,0.21651046025104603,0.22565765765765766,53.0,0.6909090909090908,14.84,89.0,424.0,105.0,56.0,461.0,53.0,817.0,86.0,104.0,144.0,3629.0,1290.0,,35.0,31.0,21.0,6.0,33.0,10.0,23.0,32.0,29.0,19.0,341.0,102.0,,0.05615672048362956,135.0,104507.0,5261.0,2.71,0.06393024547438153,0.06393024547438153,11861.0,11996.0,6373.0,0.0,33.24,117.0,82.0,0.29,4373.0,30.5,17.0,11909.0,1161.0,0.055328104414127166,1614671.1842105265,15247977.10526316,152664.07894736846,0.0,29925.789473684214,2958303.815789474,867279.0789473685,0.0,376459.0789473685,1361879.6052631582,182715.78947368424,0.0,1955944.7368421056,0.0,1609352.1052631582,2596169.3421052634,4810954.210526316,18274508.421052635,17282684.736842107,2168586.315789474,5344655.394736843,839159.605263158,533701.1842105264,0.0,2325353.6842105268,75399.2105263158,229077.89473684214,0.0,1060721.315789474,3835.526315789474,34363.42105263159,0.0,0.0,3562944.868421053,374907.50000000006,6843286.710526316,9620.657894736843,0.0,1167891.710526316,29074.736842105267,0.0,93653.42105263159,9494327.236842107,0.0,864411.8421052633,1598396.9736842108,441867.105263158,19975780.000000004,10894259.605263159,0.0,0.0,3885059.6052631587,75399.2105263158,84404736.84210527,88522500.00000001,111154.27631578947,486635903.9473685,1678054841.1978226,209367356.9616109,26924642.105263162,513560546.0526317,2402579.473684211,10481931.842105264,2792374.605263158,1553503.9473684214,5945194.605263159,1843542.1052631582,53741821.44736843,1886039.7368421056,2598110.2631578953,7202371.57894737,140271953.68421054,49824484.07894737,,0.1286,0.01392784048003714,8081.0,6.1,888.0,16.9,1.3279085698264137,-0.23107259009440226,0.7889523289144345,0.11898425217791922,1.3302868856047152,-0.23038336230542816,0.7622911861249712,0.10754050631170524,0.7766102713648415,-0.486209310687696,0.4532089956589336,0.18671901153412307,0.8036618014699072,-0.4130385090477117,0.4421663227540556,0.14892113936415716,0.7916239524882757,-0.4054682678644719,0.4341566884465308,0.14161883490190996,0.22565765765765766,0.21651046025104603
1994,Montezuma,0.0,302.0,0.18096956746510426,0.17140733386709367,186.0,0.6909090909090908,17.94,701.0,1475.0,279.0,81.0,1554.0,377.0,239.0,240.0,379.0,600.0,7561.0,1636.0,,81.0,51.0,44.0,10.0,80.0,38.0,30.0,46.0,60.0,29.0,630.0,161.0,,0.08126302543145228,172.0,104507.0,8767.0,2.77,0.0,0.0,21221.0,21393.0,11038.0,0.2104476335930655,35.18,637.0,116.0,0.29,7652.0,31.3,56.0,20857.0,3785.5,0.31269354294751583,2041174.4736842108,8880680.657894738,1292352.3684210528,11578.947368421055,0.0,2716199.605263158,1123373.552631579,5822.763157894738,353115.92105263163,264246.052631579,26187.236842105267,0.0,2028661.9736842108,5756.184210526317,169368.15789473685,3806544.2105263164,2506955.0000000005,15199776.842105266,13771421.052631581,2054849.2105263162,3283724.342105264,124424.47368421055,776769.3421052633,0.0,329681.5789473685,115966.05263157896,413485.6578947369,0.0,2044630.7894736845,20597.500000000004,114646.05263157896,20486.05263157895,0.0,1998562.5000000002,378029.47368421056,7631134.210526317,92258.15789473685,0.0,610481.1842105264,88703.42105263159,0.0,110033.28947368423,4494922.763157896,0.0,0.0,3367450.2631578953,489246.71052631584,15493193.15789474,5094202.763157896,0.0,0.0,6689932.236842106,115966.05263157896,83990789.47368422,90388157.89473686,108122.03947368423,192350718.42105266,663278339.3829402,467704724.9733978,60146827.63157896,252497546.05263162,25806206.973684214,41271096.84210527,7870909.605263159,2235435.921052632,24952601.18421053,9280807.105263159,9455668.026315792,4512715.263157896,11827765.921052633,22270750.526315793,201582435.13157898,42098477.763157904,,0.1286,0.012105017710375686,8083.0,6.9,1115.0,12.7,1.3543837971684023,2.960599204562353,-1.225881033254824,-0.947294583295588,1.7307601158548205,2.446429417009276,-1.5283708489392387,-0.7290633619110831,1.8940003620651733,3.0363800623505117,-1.5982301291503809,-0.7628785282166769,2.377209348785593,-0.1445032835545656,-1.9436462731677635,0.08182661312735434,1.4096864781318659,-0.4326618664927511,-1.1369981434387892,0.15111679905887732,0.17140733386709367,0.18096956746510426
