1983.0,Chaffee,60625.00000000001
1983.0,Cheyenne,32494.999999999996
1983.0,Clear Creek,92145.00000000001
1983.0,Conejos,29617.5
1983.0,Costilla,30240.000000000004
1983.0,Crowley,23140.0
1983.0,Custer,47947.5
1983.0,Delta,53512.49999999999
1983.0,Denver,76027.5
1983.0,Dolores,36290.0
1983.0,Douglas,111515.0
1983.0,Eagle,125970.0
1983.0,El Paso,82700.0
1983.0,Elbert,80785.0
1983.0,Fremont,55732.5
1983.0,Garfield,94512.5
1983.0,Gilpin,75792.49999999999
1983.0,Grand,82539.99999999999
1983.0,Gunnison,90932.49999999999
1983.0,Hinsdale,77330.0
1983.0,Huerfano,29767.500000000004
1983.0,Jackson,54650.0
1983.0,Jefferson,91647.50000000001
1983.0,Kiowa,16537.5
1983.0,Kit Carson,47907.5
1983.0,La Plata,80172.5
1983.0,Lake,56140.0
1983.0,Larimer,80397.50000000001
1983.0,Las Animas,41237.5
1983.0,Lincoln,41857.5
1983.0,Logan,50077.5
1983.0,Mesa,86664.99999999999
1983.0,Mineral,46987.5
1983.0,Moffat,76975.00000000001
1983.0,Montezuma,55767.5
1983.0,Montrose,62080.0
1983.0,Morgan,55562.5
1983.0,Otero,36132.5
1983.0,Ouray,78827.5
1983.0,Park,78884.99999999999
1983.0,Phillips,41192.49999999999
1983.0,Pitkin,283432.5
1983.0,Prowers,39460.0
1983.0,Pueblo,49772.49999999999
1983.0,Rio Blanco,75187.5
1983.0,Rio Grande,42425.0
1983.0,Routt,99110.0
1983.0,Saguache,31692.500000000004
1983.0,San Juan,52785.0
1983.0,San Miguel,100515.00000000001
1983.0,Sedgwick,32035.000000000004
1983.0,Summit,125642.5
1983.0,Teller,87160.0
1983.0,Washington,38677.49999999999
1983.0,Weld,64840.0
1983.0,Yuma,51837.5
1984.0,Adams,72135.0
1984.0,Alamosa,48472.5
1984.0,Arapahoe,93225.0
1984.0,Archuleta,68512.49999999999
1984.0,Baca,30772.499999999996
1984.0,Bent,28050.0
1984.0,Boulder,118647.50000000001
1984.0,Broomfield,86520.0
1984.0,Chaffee,60225.0
1984.0,Cheyenne,32970.0
1984.0,Clear Creek,92275.0
1984.0,Conejos,29652.5
1984.0,Costilla,30762.5
1984.0,Crowley,23200.000000000004
1984.0,Custer,48180.0
1984.0,Delta,52310.0
1984.0,Denver,75787.5
1984.0,Dolores,36112.5
1984.0,Douglas,111257.5
1984.0,Eagle,124950.0
1984.0,El Paso,83295.0
1984.0,Elbert,80372.5
1984.0,Fremont,55162.49999999999
1984.0,Garfield,93195.0
1984.0,Gilpin,75332.5
1984.0,Grand,81625.0
1984.0,Gunnison,88872.49999999999
1984.0,Hinsdale,78340.0
1984.0,Huerfano,29827.5
1984.0,Jackson,53840.0
1984.0,Jefferson,91770.0
1984.0,Kiowa,17397.5
1984.0,Kit Carson,47914.99999999999
1984.0,La Plata,80415.0
1984.0,Lake,55057.5
1984.0,Larimer,80535.0
1984.0,Las Animas,40769.99999999999
1984.0,Lincoln,41915.0
1984.0,Logan,49380.0
1984.0,Mesa,66217.5
1984.0,Mineral,46720.0
