,pass,prob_exmpt,s_time,sales_change,prop_change,prop_levy_change,debt_change,rev_time,ss_open,ss_no waiver,ss_sales,ss_property,ss_nontax,ss_value,ss_transfer,ss_nonproperty,ss_tourism,ss_unknown,ss_library,ss_gaming,ss_development,infrastructure,open,public safety,economic development,unspecified,environment,hss,education,tourism,no waiver,administrative,limited,agriculture,unknown,choice,intensity_stock,prop_ratio,cty_rev_prop
257,1,0.5884817379846766,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3301948245699443,0.4245204268801067
258,1,0.5889398530344387,99.0,1.0,0.0,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.41163119198387055,0.4516143838391278
259,0,0.38554495547830686,99.0,0.0,0.5,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.5957511933293855,0.22487645611741852
260,0,0.38554495547830686,99.0,0.0,2.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5957511933293855,0.22487645611741852
261,1,0.7002349425931435,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07627969646570687,1.4278391237035932,0.2071284212120517
262,0,0.8430339804735296,99.0,0.0,5.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1353221266255517,1.4391812475369992,0.2102256593596248
263,1,0.8906491450248061,99.0,0.0,0.0,0.0,0.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2835785641840517,1.4958626846441931,0.20585493723717607
264,1,0.536017295049879,99.0,0.0,0.575,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2844763939455057,1.5022833491394976,0.19511083932972306
265,1,0.5863891330361116,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05379598806501569,0.2410037546933667
266,1,0.5863891330361116,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.05379598806501569,0.2410037546933667
267,0,0.5888566621119042,99.0,0.0,7.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.05844754260864004,0.2359563027225843
268,0,0.5888624866351135,0.0,0.0,7.0,0.0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.06022058665902176,0.2451802845243109
269,1,0.5888966315863791,0.0,0.0,3.82,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.18238318013668486,0.05301107610288673,0.2509178002938423
270,0,0.584281855720162,99.0,0.0,0.0,0.0,2500000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.198714070031621,0.25472797020934673
271,0,0.584281855720162,99.0,0.75,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.198714070031621,0.25472797020934673
272,0,0.5850857906418904,1.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1970347250003297,0.2526569077294407
273,0,0.5850857906418904,99.0,0.0,0.0,0.0,4400000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1970347250003297,0.2526569077294407
274,1,0.5869412294929085,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019770758037626228,0.21351682587167167,0.2629212090204258
275,0,0.5853616025191692,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5222452809129846,0.10805594172934564
276,1,0.5849232353467086,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5405241235075495,0.10823232104035888
277,0,0.5871732506523814,0.0,2.0,0.0,0.0,11700000.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3748143981266564,0.865254610100557,0.10856502814393584
278,0,0.5868732190594909,99.0,0.0,1.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5093349874693035,0.9235425775560704,0.108306248295987
279,1,0.5876393638691407,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14620535397968346,0.3367976948126429,0.2522347249311645
280,1,0.5814955756416103,5.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4294000679598989,0.3140557035619396,0.2460367854396309
281,0,0.5689958693427541,99.0,0.0,0.0,3130000.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5961750101688961,0.27949575206256105,0.3041214190077966
282,0,0.5661178953984225,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.9804854658216368,0.19184941311441114,0.28864173329192266
283,1,0.5250113370338992,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1882681890585308,0.325328776862916
284,0,0.49008551918466986,99.0,0.25,0.0,0.0,0.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1130808917183397,0.12566173739601585
285,0,0.49008551918466986,0.0,0.0,3.96,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1130808917183397,0.12566173739601585
286,1,0.49008551918466986,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1130808917183397,0.12566173739601585
287,1,0.48395884552784735,99.0,0.25,0.0,0.0,0.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07294230770926187,1.1617297222040008,0.12599102432333334
288,0,0.4751797763455191,0.0,0.43,0.0,0.0,0.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.07352382550425351,1.1382566335355264,0.1356082165997983
289,1,0.46851709748183534,99.0,0.2,0.0,0.0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.113143890207333,1.0870675746419745,0.14013041126610987
290,1,0.46851709748183534,99.0,0.2,0.0,0.0,0.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.113143890207333,1.0870675746419745,0.14013041126610987
291,1,0.4751079517755098,99.0,0.1,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1059058782984515,1.1105796418066651,0.15586361032236762
292,0,0.4751079517755098,99.0,0.0,0.19,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1059058782984515,1.1105796418066651,0.15586361032236762
293,1,0.47942361949891527,0.0,0.25,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0889996705218836,0.17221776107324352
294,1,0.47942361949891527,0.0,0.15,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1.0889996705218836,0.17221776107324352
295,1,0.47942361949891527,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0889996705218836,0.17221776107324352
296,1,0.47942361949891527,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0889996705218836,0.17221776107324352
297,0,0.48141341852137925,99.0,0.0,1.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.1265557157711408,0.1883286561977177
298,1,0.48997441141668396,99.0,0.0,0.75,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.1872111664718847,0.19579789151420274
299,1,0.48997441141668396,0.0,0.15,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1.1872111664718847,0.19579789151420274
300,0,0.2876230801040351,99.0,0.0,0.3,0.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.218605919350253,0.20390794359691908
301,0,0.5837198328495989,0.0,0.4,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.2075223122166403,0.20555960686030134
302,0,0.5872113294848484,99.0,0.0,0.08199999999999999,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.241480092369647,0.2195788381970885
303,1,0.5798385361297912,99.0,0.0,5.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2571773059655476,0.21922975427549235
304,0,0.5689773427393477,99.0,0.25,0.0,0.0,0.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.1039590605965195,0.22365402443876056
305,0,0.5861177548483341,0.0,0.5,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02226098305917823,0.3797423924792928,0.268306488023331
306,1,0.5862345359694479,0.0,0.5,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.05414971449826034,0.29676519959964204,0.2373411647723988
307,0,0.5853890254102613,99.0,0.5,0.0,0.0,3500000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.025514384041414262,0.3082862469666208,0.2370070967954563
308,1,0.586782757880702,99.0,1.0,0.0,0.0,6600000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09801236931840852,0.3808494520868427,0.22057123423847644
309,0,0.5864372298217617,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2184028605537205,0.3254700415336623,0.2676175227102489
310,0,0.5861127430912657,10.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49555162992431295,0.27025695034904035,0.2854575355366276
311,0,0.5852699538080048,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7411496800390525,0.21973754794686806,0.3341096155403399
312,0,0.5711683551304525,11.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9418864293036155,0.17759761878667565,0.35517665978485274
313,0,0.5862104038742193,99.0,1.0,0.0,0.0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4936369675037284,0.1073468061960966,0.3828549958405237
314,1,0.5861992491090094,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6108065942493934,0.10389377925992713,0.3174893398769057
315,1,0.5861992491090094,5.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6108065942493934,0.10389377925992713,0.3174893398769057
316,1,0.5861992491090094,0.0,0.0,3.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6108065942493934,0.10389377925992713,0.3174893398769057
317,1,0.5861992491090094,99.0,0.0,0.0,0.0,0.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6108065942493934,0.10389377925992713,0.3174893398769057
318,0,0.5862901305489103,99.0,1.0,0.0,0.0,20000000.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8453931144459104,0.09161932437668134,0.3906329202861524
319,0,0.5854647229777573,99.0,0.35,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1322796581720938,0.07153230888798151,0.3861236536843005
320,0,0.5854647229777573,99.0,0.1,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1322796581720938,0.07153230888798151,0.3861236536843005
321,0,0.5854647229777573,99.0,0.05,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1322796581720938,0.07153230888798151,0.3861236536843005
322,0,0.5854647229777573,99.0,0.05,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1322796581720938,0.07153230888798151,0.3861236536843005
323,0,0.5854647229777573,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1322796581720938,0.07153230888798151,0.3861236536843005
324,1,0.5875910555652742,0.0,0.0,4.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.20257953807548634,0.38643320837524
325,1,0.5876469313597443,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18633513216409334,0.34667717401652265
326,1,0.5872824682863854,99.0,2.0,0.0,0.0,0.0,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.19464127117086352,0.3249785518749918
327,1,0.5747667251119744,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3738966204495966,0.20889128768871096
328,1,0.5775928057860855,99.0,0.5,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4123458200597663,0.19824596573225967
329,1,0.5802747142872408,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1279432736850294,0.5000184220841765,0.2120509792095961
330,0,0.5800571597215575,99.0,0.0,0.0,0.0,11950000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06879388644253304,0.519590172678282,0.18977090700226545
331,1,0.5791326229400104,99.0,0.5,0.0,0.0,0.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.039782341341319735,0.5680880231200717,0.19727934476474487
332,1,0.5791326229400104,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.039782341341319735,0.5680880231200717,0.19727934476474487
333,0,0.5847218740207754,99.0,0.5,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3425557769456915,0.2755968621805299,0.26279518995150736
334,1,0.5847218740207754,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3425557769456915,0.2755968621805299,0.26279518995150736
335,0,0.5670539316075861,0.0,0.01,0.0,0.0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.040312428245096,0.2674815435243925
336,0,0.5487940702793827,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09595213670808687,1.1204234666379704,0.27855281063709936
337,1,0.5487940702793827,99.0,0.0,0.27,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09595213670808687,1.1204234666379704,0.27855281063709936
338,0,0.5225361266240778,5.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28836374389567426,1.0665879165580738,0.2841305920585621
339,1,0.43898869562921644,3.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3021530382501993,1.0537724157716863,0.2786293926260681
340,0,0.43898869562921644,99.0,0.0,0.25,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3021530382501993,1.0537724157716863,0.2786293926260681
341,1,0.5769661444179889,99.0,0.0,0.5,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3115963352019046,0.9609267458644859,0.291451701951776
342,0,0.5769661444179889,99.0,0.0,0.0,0.0,15700000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3115963352019046,0.9609267458644859,0.291451701951776
343,1,0.5885781741713615,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6128662871852741,0.4238063478830464
344,1,0.5884292211536623,0.0,0.6,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.16956853708522307,0.6301995689476521,0.32278125679495545
345,1,0.5884824134276565,99.0,0.0,2.83,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13281584699265805,0.6740278088367145,0.3696058563487548
346,1,0.588502386682366,0.0,2.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3433351641130267,0.9310564999259842,0.4036180422264875
347,0,0.5877292071590396,99.0,1.0,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35211563711164184,0.8518811285710809,0.5552974875354385
348,0,0.5874213319116656,99.0,0.05,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4049777714347795,0.9413872010060704,0.6541166192680161
349,1,0.5933463060051553,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07567248737002542,0.2300172498312014
350,1,0.5960567970546444,5.0,0.0,0.0,0.0,0.0,99.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18611027075984574,0.11453045460599345,0.2347081232699201
351,1,0.5960567970546444,99.0,0.0,1.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18611027075984574,0.11453045460599345,0.2347081232699201
352,1,0.5962767875135198,99.0,0.0,3.0,0.0,0.0,39.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.28101423632732314,0.12393551889102734,0.2944010965297596
353,0,0.5833065095613021,0.0,1.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.31269354294751583,0.1714067849262292
354,0,0.5821094613635351,99.0,1.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016639659191283122,0.4316538356971826,0.16477377350475514
355,1,0.5823344753629914,0.0,0.45,0.0,0.0,6260000.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.25781832573905045,0.40362142173542415,0.17640678069826504
356,1,0.5588374853242878,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4101307049981263,0.2444161327650927
357,0,0.583459913256489,99.0,0.551,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3961950845811343,0.2419506931281988
358,0,0.5828204398493907,99.0,0.5,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3367058465086564,0.2750443314564248
359,0,0.5828204398493907,99.0,0.5,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3367058465086564,0.2750443314564248
360,1,0.5824910618762058,99.0,0.0,1.45,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.30855800645456466,0.278485719021727
361,1,0.5822943082160907,0.0,0.0,0.0,0.0,12000000.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.6679101332886129,0.20067076841730536
362,0,0.577392171697138,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09611135411004064,0.7325674008779818,0.1967643398903748
363,0,0.5780805853471176,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16926224138829887,0.6579393447508037,0.18636533017989496
364,0,0.5781748795332767,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24781864366721626,0.6901514201177602,0.17349936359068832
365,0,0.5458403087734152,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26672669623552003,0.7062798271184741,0.20941527470608776
366,0,0.5846138592708947,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.26123549549086805,0.6750866364744816,0.1923819975257888
367,0,0.5848893819710317,99.0,1.0,0.0,0.0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2557058664784038,0.6865718445631189,0.1911730554972101
368,1,0.5852507036093348,0.0,0.75,0.0,0.0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4039146544623908,0.7198582569307621,0.20163552577292146
369,1,0.5852507036093348,0.0,0.25,0.0,0.0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4039146544623908,0.7198582569307621,0.20163552577292146
370,1,0.5851380609650566,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4329970444691733,0.7056388259400614,0.2001131287205591
371,1,0.5842597334709664,99.0,1.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6615888165190492,0.7389091409312882,0.18982798483811789
372,1,0.5842597334709664,99.0,0.75,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6615888165190492,0.7389091409312882,0.18982798483811789
