,year,cty,stcou,results,births,deaths,edu_yrs,h_units,hh_size,med_age,migration,nat_pop_inc,perc_dem,permits,pop,pov_pop,vac_rate,fed_wage,loc_wage,r_wage_cnstr,r_wage_ed_hlth,r_wage_fin,r_wage_info,r_wage_lsr_hosp,r_wage_mfg,r_wage_nat_res,r_wage_other,r_wage_prof,r_wage_pub_ad,r_wage_total,r_wage_trd,r_wage_unclass,st_wage,gsp,name
274,2000.0,21.0,8039.0,40.0,208.0,91.0,37.2,7186.0,2.93,26.6,901.0,117.0,812.125,77.0,20099.0,25.9,4.55,0.01603086550584895,0.2572886386485357,26504103.31010453,21068557.465156794,5139915.766550522,930233.6846689895,2398137.4041811847,2761070.905923345,1723441.4808362368,1652660.217770035,10727710.522648083,7043793.850174217,98218707.94425088,18269083.33623693,0.0,0.0,172037.0,Elbert
275,2000.0,23.0,8043.0,38.0,473.0,462.0,38.8,17230.0,2.43,13.5,1224.0,11.0,4482.125,94.0,46277.0,33.0,10.95,0.1895772990422296,0.14224893691465978,45304424.17247387,75104128.15331009,12435207.75261324,4256098.536585365,16606495.331010453,36562592.5174216,8100594.9912891975,3787924.259581882,8524146.541811846,77057575.41811846,341193099.63414633,53453911.95993032,0.0,0.0,172037.0,Fremont
276,2000.0,26.0,8049.0,29.0,150.0,59.0,36.9,12198.0,2.37,34.5,766.0,91.0,925.875,132.0,12490.0,36.3,56.92,0.03897395681445229,0.08027871280696436,25366731.38501742,4833554.459930314,18856412.23867596,1856082.700348432,51869459.50348432,2907588.606271777,976934.1463414634,5712364.198606272,6875356.541811847,14365149.703832753,161778870.86236933,28159237.37804878,0.0,0.0,172037.0,Grand
277,2000.0,27.0,8051.0,51.0,155.0,53.0,30.4,9222.0,2.3,43.6,151.0,102.0,1912.125,80.0,14006.0,42.3,38.55,0.04123514592789359,0.06569575468219395,23799392.83972125,8801387.168989547,13331951.036585364,1805185.6620209056,36416290.31358885,3666046.655052265,36238195.52264808,2699263.2665505228,9095832.639372822,17744720.522648085,183682733.92857143,30084468.30139373,0.0,0.010848597333032416,172037.0,Gunnison
278,2000.0,31.0,8059.0,42.0,6701.0,3159.0,36.8,212761.0,2.52,36.5,2365.0,3542.0,28563.875,847.0,526471.0,42.9,3.1,0.06889414367375826,0.03111836374850035,806259439.7996516,828756065.2700348,568252338.7108014,294809904.88675964,369702937.38675964,1643242324.9651568,43788889.49477352,188000742.24738675,1891507087.6045296,834650216.3501742,8944625369.869339,1475655423.15331,0.0,0.009128504234649108,172037.0,Jefferson
279,2000.0,35.0,8067.0,36.0,437.0,241.0,35.6,21117.0,2.43,36.4,1625.0,196.0,4954.5,105.0,44221.0,38.4,16.65,0.036310584211645895,0.05339592348876609,68469768.96341464,89703701.94250871,35888168.144599296,25516140.22648084,69628401.55052266,22810668.66724739,13706299.62543554,13160759.608013935,52107893.31881533,54569451.47212543,583329067.8745644,137767814.3554007,0.0,0.013482556412140124,172037.0,La Plata
280,2000.0,36.0,8069.0,40.0,3228.0,1431.0,33.2,106267.0,2.51,39.5,5133.0,1797.0,24584.25,866.0,253152.0,38.9,7.87,0.02905140621784787,0.09285343817454038,415171620.97560984,593553704.8954704,197073101.95993033,136927092.69163764,203483809.39895472,1322118451.9599304,31140399.9825784,73130008.17073171,536713133.1533102,309414492.3954704,4485137052.61324,666411237.0296168,0.0,0.004660675005763117,172037.0,Larimer
281,2000.0,37.0,8071.0,33.0,193.0,162.0,40.9,7647.0,2.4,16.2,117.0,31.0,2563.625,20.0,15276.0,53.2,18.77,0.03178440429000814,0.21965760342557675,11160737.691637633,26383273.29268293,5493102.099303137,1290491.541811847,6743800.278745645,2701261.2804878047,5506385.653310103,3489944.895470383,4343785.68815331,15907719.851916375,111960995.48780487,28940493.214285716,0.0,0.033592853668300615,172037.0,Las Animas
282,2000.0,39.0,8075.0,57.0,246.0,194.0,36.5,8473.0,2.45,14.6,309.0,52.0,2280.25,18.0,20647.0,28.4,10.06,0.016461774612448608,0.16137040773549954,9822860.583623694,50743779.19860628,9723510.461672474,3263920.1916376306,10074975.31358885,17117038.963414636,10587705.052264808,6661212.796167248,11955835.13066202,14691315.51393728,191183260.8101045,46541107.60452962,0.0,0.0,172037.0,Logan
283,2000.0,39.0,8075.0,52.0,246.0,194.0,36.5,8473.0,2.45,14.6,309.0,52.0,2280.25,18.0,20647.0,28.4,10.06,0.016461774612448608,0.16137040773549954,9822860.583623694,50743779.19860628,9723510.461672474,3263920.1916376306,10074975.31358885,17117038.963414636,10587705.052264808,6661212.796167248,11955835.13066202,14691315.51393728,191183260.8101045,46541107.60452962,0.0,0.0,172037.0,Logan
284,2000.0,47.0,8091.0,62.0,26.0,20.0,43.4,2162.0,2.36,36.8,142.0,6.0,271.25,16.0,3776.0,31.6,26.36,0.0150395430610604,0.0,9445113.87630662,908254.2857142857,1771000.1916376306,0.0,5934818.885017423,1214062.526132404,2815008.56271777,0.0,1748431.6027874562,11647948.992187917,26793933.66724739,2957243.736933798,0.0,0.0,172037.0,Ouray
285,2000.0,47.0,8091.0,63.0,26.0,20.0,43.4,2162.0,2.36,36.8,142.0,6.0,271.25,16.0,3776.0,31.6,26.36,0.0150395430610604,0.0,9445113.87630662,908254.2857142857,1771000.1916376306,0.0,5934818.885017423,1214062.526132404,2815008.56271777,0.0,1748431.6027874562,-5056952.7744653225,26793933.66724739,2957243.736933798,0.0,0.0,172037.0,Ouray
286,2000.0,47.0,8091.0,66.0,26.0,20.0,43.4,2162.0,2.36,36.8,142.0,6.0,271.25,16.0,3776.0,31.6,26.36,0.0150395430610604,0.0,9445113.87630662,908254.2857142857,1771000.1916376306,0.0,5934818.885017423,1214062.526132404,2815008.56271777,0.0,1748431.6027874562,59886908.3280243,26793933.66724739,2957243.736933798,0.0,0.0,172037.0,Ouray
